Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Matheus Alexandre,br BRA,DF,22.0,21,16,1400.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6,0.6,30.0,53.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Natanael,br BRA,DF,20.0,25,15,1437.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.6,0.8,22.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Jesús Trindade,uy URU,MF,28.0,17,15,1312.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,1.3,16.0,89.0,6.0,0.0,0.07,0.07,0.0,0.07,0.01,0.08,0.09,0.01,0.09,Matches
Egídio Pereira Júnior,br BRA,"DF,MF",35.0,21,13,1258.0,14.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.7,2.2,23.0,57.0,76.0,0.07,0.14,0.21,0.07,0.21,0.03,0.12,0.16,0.03,0.16,Matches
Jhon Chancellor,ve VEN,DF,30.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.0,0.9,8.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Gabriel,br BRA,GK,29.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Santos,br BRA,DF,23.0,15,13,1145.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.9,1.1,16.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Guillermo de los Santos,uy URU,DF,30.0,14,11,946.0,10.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.9,0.9,0.2,1.1,2.0,23.0,6.0,0.0,0.1,0.1,0.0,0.1,0.09,0.01,0.1,0.09,0.1,Matches
Adrián Martínez,ar ARG,"FW,MF",29.0,22,10,1000.0,11.1,4.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,4.4,4.4,0.6,5.0,8.0,22.0,61.0,0.36,0.09,0.45,0.36,0.45,0.4,0.05,0.45,0.4,0.45,Matches
Guilherme Biro,br BRA,DF,21.0,14,10,741.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,10.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Bernardo Lemes,br BRA,"MF,FW",20.0,19,9,942.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,9.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,Matches
Matías Galarza,py PAR,MF,19.0,11,9,604.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.3,0.9,17.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches
Robinho,br BRA,MF,34.0,19,8,886.0,9.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.7,2.1,15.0,109.0,46.0,0.0,0.2,0.2,0.0,0.2,0.04,0.18,0.21,0.04,0.21,Matches
Régis,br BRA,MF,29.0,22,8,765.0,8.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.7,2.7,14.0,37.0,48.0,0.12,0.24,0.35,0.12,0.35,0.12,0.2,0.31,0.12,0.31,Matches
Val Soares,br BRA,MF,24.0,13,8,617.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,1.3,1.8,7.0,32.0,10.0,0.0,0.15,0.15,0.0,0.15,0.07,0.19,0.26,0.07,0.26,Matches
Thonny Anderson,br BRA,MF,24.0,18,7,729.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.2,2.2,20.0,55.0,45.0,0.0,0.12,0.12,0.0,0.12,0.13,0.15,0.27,0.13,0.27,Matches
Warley,br BRA,"FW,MF",22.0,15,7,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.4,0.9,16.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches
Gabriel Boschilia,br BRA,MF,25.0,8,7,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.8,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15,Matches
Rafael William,br BRA,GK,20.0,6,6,540.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.06,0.06,0.0,0.06,Matches
Andrey Ramos do Nascimento,br BRA,MF,23.0,6,6,485.0,5.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,11.0,38.0,18.0,0.56,0.0,0.56,0.56,0.56,0.19,0.05,0.24,0.19,0.24,Matches
Diego Porfirio,br BRA,DF,22.0,8,5,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.1,0.2,12.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Nathan Mendes,br BRA,DF,19.0,10,5,448.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9,0.9,9.0,15.0,16.0,0.0,0.2,0.2,0.0,0.2,0.0,0.18,0.18,0.0,0.18,Matches
Matheus Cadorini,br BRA,FW,19.0,7,4,316.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,0.2,1.6,0.0,5.0,23.0,0.57,0.0,0.57,0.57,0.57,0.41,0.06,0.47,0.41,0.47,Matches
Clayton,br BRA,"FW,MF",23.0,9,3,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7,1.7,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.27,0.2,0.47,0.27,0.47,Matches
José Hugo,br BRA,"FW,MF",22.0,13,2,393.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.6,16.0,10.0,35.0,0.23,0.0,0.23,0.23,0.23,0.3,0.07,0.37,0.3,0.37,Matches
Márcio Silva,br BRA,DF,20.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Díaz,co COL,MF,20.0,4,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Hernán Pérez,py PAR,FW,32.0,2,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,Matches
Neílton,br BRA,"FW,DF",27.0,4,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,Matches
Biel Fonseca,br BRA,"FW,MF",19.0,5,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
João Vitor,br BRA,MF,21.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Javier García,uy URU,FW,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thalisson Gabriel,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kaio,br BRA,"FW,MF",17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maicky,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcao,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Geovane Meurer,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,38,418,3420.0,38.0,39.0,26.0,65.0,35.0,4.0,4.0,110.0,11.0,42.3,39.7,32.0,71.7,624.0,1343.0,1335.0,1.03,0.68,1.71,0.92,1.61,1.11,0.84,1.96,1.05,1.89,
Opponent Total,,,27.2,38,418,3420.0,38.0,59.0,44.0,103.0,55.0,4.0,6.0,94.0,3.0,53.6,49.0,40.3,89.2,771.0,1827.0,1810.0,1.55,1.16,2.71,1.45,2.61,1.41,1.06,2.47,1.29,2.35,
