Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Marquinhos Pedroso,br BRA,DF,21.0,23,1718.0,75.0,50.2,19.1,19,86.0,17.0,4,22.0,9,1.26,19.0,28.0,-9.0,-0.47,-0.21,Matches
Rafael Bastos,br BRA,"FW,MF",30.0,25,1411.0,56.0,41.3,15.7,19,68.0,4.0,6,20.0,4,1.08,11.0,21.0,-10.0,-0.64,-0.46,Matches
Yago,br BRA,MF,19.0,28,1555.0,56.0,45.5,17.3,18,73.0,3.0,10,25.0,5,1.39,19.0,16.0,3.0,0.17,0.99,Matches
Dudu,br BRA,"FW,MF",24.0,21,1384.0,66.0,40.5,15.4,15,82.0,10.0,6,25.0,6,1.43,19.0,15.0,4.0,0.26,1.06,Matches
Marcão,br BRA,FW,29.0,25,1276.0,51.0,37.3,14.2,12,79.0,7.0,13,25.0,10,0.88,11.0,18.0,-7.0,-0.49,-0.2,Matches
Roberto Cereceda,cl CHI,"DF,MF",30.0,13,1035.0,80.0,30.3,11.5,12,82.0,9.0,1,54.0,15,0.92,8.0,14.0,-6.0,-0.52,-0.22,Matches
Dener,br BRA,MF,19.0,15,1013.0,68.0,29.6,11.3,11,88.0,10.0,4,12.0,18,1.33,10.0,19.0,-9.0,-0.8,-0.61,Matches
Carlos Alberto,br BRA,MF,30.0,14,950.0,68.0,27.8,10.6,11,73.0,3.0,3,47.0,0,1.5,10.0,10.0,0.0,0.0,0.51,Matches
Ricardinho,br BRA,MF,29.0,13,928.0,71.0,27.1,10.3,11,80.0,7.0,2,25.0,16,1.23,11.0,15.0,-4.0,-0.39,-0.03,Matches
Juninho,br BRA,DF,25.0,12,880.0,73.0,25.7,9.8,9,88.0,7.0,3,28.0,5,1.08,10.0,12.0,-2.0,-0.2,0.22,Matches
Saimon Tormen,br BRA,DF,23.0,10,847.0,85.0,24.8,9.4,9,90.0,9.0,1,36.0,14,0.7,8.0,13.0,-5.0,-0.53,-0.22,Matches
Thiago Santana,br BRA,FW,21.0,25,1045.0,42.0,30.6,11.6,7,73.0,2.0,18,30.0,9,1.16,15.0,16.0,-1.0,-0.09,0.41,Matches
Everaldo Stum,br BRA,FW,23.0,11,520.0,47.0,15.2,5.8,6,64.0,1.0,5,27.0,4,0.64,3.0,11.0,-8.0,-1.38,-1.2,Matches
Elias,br BRA,FW,27.0,9,396.0,44.0,11.6,4.4,5,53.0,0.0,4,32.0,9,0.89,4.0,5.0,-1.0,-0.23,0.16,Matches
Sueliton Pereira,br BRA,DF,28.0,10,425.0,43.0,12.4,4.7,4,83.0,2.0,6,15.0,12,0.9,9.0,6.0,3.0,0.64,1.15,Matches
Celsinho,br BRA,MF,26.0,7,346.0,49.0,10.1,3.8,4,74.0,1.0,3,17.0,12,0.71,1.0,5.0,-4.0,-1.04,-0.75,Matches
Jefferson,br BRA,MF,21.0,6,263.0,44.0,7.7,2.9,2,92.0,2.0,4,20.0,15,1.43,4.0,7.0,-3.0,-1.03,-0.71,Matches
Felipe,br BRA,GK,30.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,22,2.0,5.0,6.0,-1.0,-0.5,-0.14,Matches
Alemão,br BRA,FW,25.0,4,172.0,43.0,5.0,1.9,2,61.0,0.0,2,25.0,5,0.75,1.0,3.0,-2.0,-1.05,-0.71,Matches
William Cordeiro,br BRA,DF,21.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,1.0,4.0,-3.0,-3.0,-2.7,Matches
Luan Polli,br BRA,GK,21.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,9,0.0,1.0,4.0,-3.0,-3.0,-2.7,Matches
França,br BRA,MF,23.0,2,71.0,36.0,2.1,0.8,1,53.0,0.0,1,18.0,2,0.5,0.0,1.0,-1.0,-1.27,-0.92,Matches
Nirley,br BRA,DF,26.0,1,65.0,65.0,1.9,0.7,1,65.0,0.0,0,,12,0.0,0.0,2.0,-2.0,-2.77,-2.45,Matches
Jean Deretti,br BRA,MF,21.0,1,45.0,45.0,1.3,0.5,1,45.0,0.0,0,,0,0.0,0.0,1.0,-1.0,-2.0,-1.65,Matches
Mazola,br BRA,FW,25.0,4,97.0,24.0,2.8,1.1,0,,0.0,4,23.0,2,0.25,0.0,3.0,-3.0,-2.78,-2.49,Matches
Bruno Dybal,br BRA,MF,20.0,3,55.0,18.0,1.6,0.6,0,,0.0,3,17.0,7,2.33,2.0,0.0,2.0,3.27,3.7,Matches
Léo Lisboa,br BRA,MF,20.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,0,0.0,1.0,3.0,-2.0,-4.0,-3.68,Matches
Marcelinho,br BRA,FW,20.0,2,41.0,21.0,1.2,0.5,0,,0.0,2,20.0,1,0.0,1.0,3.0,-2.0,-4.39,-4.07,Matches
Carlos Henrique,br BRA,FW,19.0,1,25.0,25.0,0.7,0.3,0,,0.0,1,24.0,1,0.0,1.0,2.0,-1.0,-3.6,-3.26,Matches
Hyago Engelmann,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jackson,br BRA,MF,24.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jatoba,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Guilherme Lazaroni,br BRA,"DF,MF",22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Luan,br BRA,MF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheusinho,br BRA,MF,17.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Júnior Oliveira,br BRA,GK,25.0,0,,,,,0,,0.0,0,,12,,,,,,,Matches
Léo Rodrigues,br BRA,DF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Maicon Talhetti,br BRA,MF,24.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Henrique Trevisan,br BRA,DF,18.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Squad Total,,,25.7,38,3420.0,90.0,100.0,38.0,418,83.0,,114,25.0,277,1.13,36.0,50.0,-14.0,-0.37,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,83.0,,111,23.0,286,1.61,50.0,36.0,14.0,0.37,,
