Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Gatito Fernández,py PAR,GK,27.0,28,28,2470,27.4,37,1.35,123,92,73.2,6,9,13,9,32.1,6,4,2,0,33.3,Matches
Thiago Rodrigues,br BRA,GK,27.0,9,8,765,8.5,11,1.29,47,37,78.7,2,3,3,1,12.5,1,1,0,0,0.0,Matches
Júnior Oliveira,br BRA,GK,26.0,2,2,180,2.0,2,1.0,8,6,75.0,0,1,1,1,50.0,0,0,0,0,,Matches
Squad Total,,,26.9,38,38,3415,38.0,50,1.32,178,135,74.7,8,13,17,11,28.9,7,5,2,0,28.6,
Opponent Total,,,26.4,38,38,3420,38.0,30,0.79,121,96,79.3,17,13,8,16,42.1,5,5,0,0,0.0,
