Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-08-31,16:00,Série A,Matchweek 18,Sun,Home,D,1,1,São Paulo,,15803,,4-1-2-1-2◆,4-2-2-2,Wilton Sampaio,Match Report,
2014-09-07,18:30,Série A,Matchweek 19,Sun,Away,W,3,2,Internacional,,16965,,4-1-2-1-2◆,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-09-10,19:30,Série A,Matchweek 20,Wed,Home,D,1,1,Fluminense,,10444,,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2014-09-14,16:00,Série A,Matchweek 21,Sun,Away,L,0,3,Bahia,,2952,,4-1-2-1-2◆,4-4-1-1,Gilberto Rodrigues Castro Junior,Match Report,
2014-09-17,21:00,Série A,Matchweek 22,Wed,Home,D,1,1,Criciúma,,7440,,4-1-2-1-2◆,4-2-3-1,Paulo Henrique De Godoy Bezerra,Match Report,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Away,L,1,3,Santos,,5571,,4-3-3,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Home,W,1,0,Corinthians,,10245,,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Home,W,3,1,Palmeiras,,6787,,4-2-2-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-10-04,21:00,Série A,Matchweek 26,Sat,Away,L,0,1,Goiás,,2306,,4-4-2,4-2-2-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Home,L,1,2,Flamengo,,15727,,4-4-2,4-3-2-1,Flavio Rodrigues Guerra,Match Report,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Away,L,0,3,Ath Paranaense,,14185,,4-4-1-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Home,W,4,0,Coritiba,,4126,,4-1-2-1-2◆,4-3-2-1,Péricles Bassols Pegado Cortez,Match Report,
2014-10-22,21:00,Série A,Matchweek 30,Wed,Away,L,0,1,Grêmio,,16979,,4-1-2-1-2◆,4-3-3,Vinicius Furlan,Match Report,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Home,D,1,1,Cruzeiro,,7843,,4-4-2,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2014-11-02,16:00,Série A,Matchweek 32,Sun,Away,L,0,1,Sport Recife,,27779,,4-3-3,4-2-3-1,Alinor Silva da Paixao,Match Report,
2014-11-09,17:00,Série A,Matchweek 33,Sun,Home,W,1,0,Chapecoense,,15102,,4-1-2-1-2◆,4-3-2-1,Heber Roberto Lopes,Match Report,
2014-11-16,19:30,Série A,Matchweek 34,Sun,Away,D,1,1,Atlético Mineiro,,17327,,4-3-1-2,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Away,W,1,0,Botafogo (RJ),,8250,,4-3-1-2,4-3-2-1,Anderson Daronco,Match Report,
2014-11-23,17:00,Série A,Matchweek 36,Sun,Home,W,2,0,Vitória,,14718,,4-3-1-2,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Away,D,1,1,São Paulo,,33334,,4-3-1-2,4-2-2-2,Antonio Denival de Morais,Match Report,
2014-12-06,16:30,Série A,Matchweek 38,Sat,Home,L,1,2,Internacional,,7027,,4-2-2-2,3-4-3,Marielson Alves Silva,Match Report,
