Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
7,Palmeiras,19,9,8,2,33,16,17,35,1.84,30.2,19.3,10.9,0.57,19,6,5,8,18,21,-3,23,1.21,22.4,19.8,2.6,0.14
8,Santos,19,9,7,3,35,23,12,34,1.79,30.0,25.1,4.8,0.25,19,5,5,9,17,28,-11,20,1.05,21.0,31.5,-10.6,-0.56
9,Ath Paranaense,19,9,5,5,20,13,7,32,1.68,24.4,18.8,5.6,0.29,19,6,3,10,18,23,-5,21,1.11,21.2,28.2,-7.0,-0.37
10,RB Bragantino,19,10,5,4,34,19,15,35,1.84,28.6,18.6,10.0,0.52,19,3,9,7,16,21,-5,18,0.95,24.7,24.6,0.0,0.0
11,Ceará,19,7,5,7,22,25,-3,26,1.37,28.3,23.8,4.6,0.24,19,7,5,7,32,26,6,26,1.37,23.5,28.8,-5.4,-0.28
