Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Santos,br BRA,GK,29.0,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abner,br BRA,DF,19.0,31.5,3,20,7,35.0,0.64,0.22,0.15,0.43,21.7,0,0,0,2.0,2.0,0.1,1.0,1.0,Matches
Pedro Henrique,br BRA,DF,24.0,29.4,0,8,1,12.5,0.27,0.03,0.0,0.0,13.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Thiago Heleno,br BRA,DF,31.0,28.4,2,20,4,20.0,0.7,0.14,0.1,0.5,11.6,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
Léo Cittadini,br BRA,MF,25.0,26.6,5,50,19,38.0,1.88,0.71,0.1,0.26,18.8,2,0,0,6.8,6.8,0.14,-1.8,-1.8,Matches
Nikão,br BRA,"FW,MF",27.0,23.9,3,38,15,39.5,1.59,0.63,0.08,0.2,22.6,5,0,1,4.3,3.5,0.09,-1.3,-0.5,Matches
Renato Kayser,br BRA,FW,23.0,22.3,8,46,20,43.5,2.06,0.9,0.17,0.4,15.4,7,0,0,7.8,7.8,0.17,0.2,0.2,Matches
Christian,br BRA,MF,19.0,21.9,2,21,7,33.3,0.96,0.32,0.1,0.29,24.7,0,0,0,1.0,1.0,0.05,1.0,1.0,Matches
Richard,br BRA,MF,25.0,19.6,0,15,2,13.3,0.76,0.1,0.0,0.0,22.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Carlos Eduardo,br BRA,"FW,MF",23.0,19.0,7,40,19,47.5,2.11,1.0,0.18,0.37,16.3,0,0,0,5.6,5.6,0.14,1.4,1.4,Matches
Jonathan Moreira,br BRA,DF,33.0,15.5,0,2,0,0.0,0.13,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Erick,br BRA,"DF,MF",22.0,16.8,0,23,6,26.1,1.37,0.36,0.0,0.0,18.8,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
Wellington Martins,br BRA,MF,29.0,15.8,0,7,1,14.3,0.44,0.06,0.0,0.0,27.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Khellven,br BRA,DF,18.0,10.3,0,5,0,0.0,0.48,0.0,0.0,,29.0,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Fernando Canesin,br BRA,"MF,FW",27.0,8.4,1,6,2,33.3,0.71,0.24,0.17,0.5,16.3,0,0,0,0.8,0.8,0.13,0.2,0.2,Matches
Vitinho,br BRA,"FW,MF",20.0,8.2,4,21,9,42.9,2.56,1.1,0.19,0.44,18.7,0,0,0,2.4,2.4,0.12,1.6,1.6,Matches
Fabinho,br BRA,"FW,MF",20.0,7.8,1,15,5,33.3,1.92,0.64,0.07,0.2,16.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
Zé Ivaldo,br BRA,DF,22.0,7.3,0,3,0,0.0,0.41,0.0,0.0,,10.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Lucas Halter,br BRA,DF,19.0,6.7,0,3,1,33.3,0.45,0.15,0.0,0.0,7.9,0,0,0,1.3,1.3,0.44,-1.3,-1.3,Matches
Guilherme Bissoli,br BRA,FW,22.0,6.0,0,13,5,38.5,2.15,0.83,0.0,0.0,17.3,1,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Márcio Azevedo,br BRA,DF,33.0,4.2,0,3,0,0.0,0.72,0.0,0.0,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Felipe Aguilar,co COL,DF,27.0,5.9,0,3,1,33.3,0.51,0.17,0.0,0.0,9.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Geuvânio,br BRA,"FW,MF",27.0,5.2,1,16,8,50.0,3.06,1.53,0.06,0.13,21.0,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
