Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Bento,br BRA,GK,24.0,7,630.0,90.0,18.4,7.0,7,90.0,7,0,,0,1.86,9.0,4.0,5.0,0.71,1.07,8.1,7.6,0.5,0.07,0.07,Matches
Emersonn,br BRA,"FW,MF",19.0,13,386.0,30.0,11.3,4.3,2,55.0,0,11,25.0,2,1.08,7.0,8.0,-1.0,-0.23,-0.08,6.5,5.9,0.6,0.13,0.14,Matches
Bruno Praxedes,br BRA,"MF,FW",21.0,7,237.0,34.0,6.9,2.6,2,75.0,0,5,18.0,9,0.29,1.0,3.0,-2.0,-0.76,-0.65,2.1,2.8,-0.7,-0.25,-0.28,Matches
José Vitor Silva Neves,br BRA,"MF,FW",23.0,9,176.0,20.0,5.1,2.0,0,,0,9,20.0,17,1.22,2.0,4.0,-2.0,-1.02,-0.91,1.8,4.2,-2.4,-1.2,-1.28,Matches
Alex Santana,br BRA,"MF,FW",28.0,4,101.0,25.0,3.0,1.1,0,,0,4,25.0,8,1.75,1.0,2.0,-1.0,-0.89,-0.76,0.6,1.0,-0.4,-0.31,-0.33,Matches
Marcos Victor,br BRA,DF,22.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,10,0.0,0.0,1.0,-1.0,-22.5,-22.37,0.1,0.3,-0.2,-5.42,-5.43,Matches
Kayke Santos,br BRA,FW,15.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,8,3.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.51,0.5,Matches
Marcos André,br BRA,DF,17.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Bernardo Benítez,py PAR,MF,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Derik,br BRA,DF,18.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Arthur Dias,br BRA,DF,16.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Dudu,br BRA,MF,18.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,28.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jader,br BRA,MF,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Renan,br BRA,FW,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Diogo Riquelme,br BRA,MF,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Matheus Soares,br BRA,GK,19.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Squad Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,80.0,231,184,23.0,269,1.11,40.0,46.0,-6.0,-0.16,,47.0,46.7,0.3,0.01,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,80.0,236,180,21.0,265,1.66,46.0,40.0,6.0,0.16,,46.7,47.0,-0.3,-0.01,,
