Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Santos,br BRA,GK,29.0,33,33,2970,33.0,30,0.91,125,95,78.4,14,7,12,12,36.4,6,3,3,0,50.0,Matches
Jandrei,br BRA,GK,26.0,4,4,360,4.0,3,0.75,18,15,83.3,1,1,2,2,50.0,0,0,0,0,,Matches
Bento,br BRA,GK,20.0,1,1,90,1.0,3,3.0,8,5,62.5,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,25.4,38,38,3420,38.0,36,0.95,151,115,78.1,15,8,15,14,36.8,6,3,3,0,50.0,
Opponent Total,,,26.4,38,38,3420,38.0,38,1.0,144,106,73.6,15,8,15,13,34.2,1,0,0,1,,
