Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Léo Pereira,br BRA,DF,23.0,29,29,2581.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.2,2.2,0.8,3.1,33.0,140.0,12.0,0.07,0.0,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11,Matches
Santos,br BRA,GK,28.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rony,br BRA,"FW,MF",23.0,30,28,2443.0,27.1,6.0,8.0,14.0,6.0,0.0,0.0,6.0,0.0,8.2,8.2,7.1,15.2,124.0,48.0,290.0,0.22,0.29,0.52,0.22,0.52,0.3,0.26,0.56,0.3,0.56,Matches
Wellington Martins,br BRA,MF,28.0,29,28,2408.0,26.8,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.4,0.4,1.9,2.3,10.0,146.0,24.0,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09,Matches
Mádson,br BRA,DF,27.0,27,26,2339.0,26.0,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,2.2,2.2,2.9,5.1,40.0,85.0,179.0,0.19,0.04,0.23,0.19,0.23,0.08,0.11,0.2,0.08,0.2,Matches
Bruno Guimarães,br BRA,MF,21.0,25,23,1963.0,21.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.9,2.9,3.7,6.7,77.0,281.0,68.0,0.09,0.05,0.14,0.09,0.14,0.13,0.17,0.31,0.13,0.31,Matches
Márcio Azevedo,br BRA,DF,32.0,26,20,1867.0,20.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,3.7,4.0,45.0,110.0,120.0,0.05,0.14,0.19,0.05,0.19,0.01,0.18,0.19,0.01,0.19,Matches
Nikão,br BRA,"FW,MF",26.0,23,20,1702.0,18.9,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,6.3,5.5,4.5,10.1,53.0,123.0,198.0,0.26,0.11,0.37,0.21,0.32,0.33,0.24,0.57,0.29,0.53,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,30,19,1877.0,20.9,9.0,2.0,11.0,8.0,1.0,2.0,0.0,0.0,9.2,7.6,2.3,10.0,42.0,46.0,149.0,0.43,0.1,0.53,0.38,0.48,0.44,0.11,0.55,0.37,0.48,Matches
Marco Ruben,ar ARG,FW,32.0,23,19,1671.0,18.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,8.7,8.7,1.3,10.0,8.0,18.0,62.0,0.22,0.05,0.27,0.22,0.27,0.47,0.07,0.54,0.47,0.54,Matches
Thiago Heleno,br BRA,DF,30.0,16,16,1419.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.6,1.2,5.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,23,16,1372.0,15.2,3.0,4.0,7.0,3.0,0.0,0.0,6.0,0.0,3.8,3.8,3.9,7.7,30.0,56.0,96.0,0.2,0.26,0.46,0.2,0.46,0.25,0.26,0.5,0.25,0.5,Matches
Léo Cittadini,br BRA,MF,24.0,21,16,1323.0,14.7,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,4.2,4.2,2.8,6.9,35.0,59.0,58.0,0.27,0.07,0.34,0.27,0.34,0.28,0.19,0.47,0.28,0.47,Matches
Pedro Henrique,br BRA,DF,23.0,13,13,1141.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,12.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
