Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Léo Pereira,br BRA,DF,23.0,28.7,2,21,5,23.8,0.73,0.17,0.1,0.4,20.0,1,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
Santos,br BRA,GK,28.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rony,br BRA,"FW,MF",23.0,27.1,6,95,27,28.4,3.5,0.99,0.06,0.22,19.3,3,0,0,8.2,8.2,0.09,-2.2,-2.2,Matches
Wellington Martins,br BRA,MF,28.0,26.8,0,11,4,36.4,0.41,0.15,0.0,0.0,27.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Mádson,br BRA,DF,27.0,26.0,5,15,9,60.0,0.58,0.35,0.33,0.56,13.3,0,0,0,2.2,2.2,0.14,2.8,2.8,Matches
Bruno Guimarães,br BRA,MF,21.0,21.8,2,37,8,21.6,1.7,0.37,0.05,0.25,22.8,2,0,0,2.9,2.9,0.08,-0.9,-0.9,Matches
Márcio Azevedo,br BRA,DF,32.0,20.7,1,7,2,28.6,0.34,0.1,0.14,0.5,21.7,1,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Nikão,br BRA,"FW,MF",26.0,18.9,5,69,25,36.2,3.65,1.32,0.06,0.16,24.0,11,1,1,6.3,5.5,0.08,-1.3,-1.5,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,20.9,9,48,15,31.3,2.3,0.72,0.17,0.53,15.6,0,1,2,9.2,7.6,0.16,-0.2,0.4,Matches
Marco Ruben,ar ARG,FW,32.0,18.6,4,45,16,35.6,2.42,0.86,0.09,0.25,11.7,0,0,0,8.7,8.7,0.19,-4.7,-4.7,Matches
Thiago Heleno,br BRA,DF,30.0,15.8,0,14,6,42.9,0.89,0.38,0.0,0.0,16.6,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,15.2,3,38,15,39.5,2.49,0.98,0.08,0.2,17.0,1,0,0,3.8,3.8,0.1,-0.8,-0.8,Matches
Léo Cittadini,br BRA,MF,24.0,14.7,4,32,18,56.3,2.18,1.22,0.13,0.22,21.2,1,0,0,4.2,4.2,0.13,-0.2,-0.2,Matches
Pedro Henrique,br BRA,DF,23.0,12.7,0,8,2,25.0,0.63,0.16,0.0,0.0,9.7,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
Braian Romero,ar ARG,"FW,MF",27.0,10.2,2,19,5,26.3,1.86,0.49,0.11,0.4,18.1,0,0,0,2.6,2.6,0.14,-0.6,-0.6,Matches
Lucho González,ar ARG,MF,38.0,9.1,1,14,4,28.6,1.54,0.44,0.07,0.25,21.6,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Matches
Guilherme Camacho,br BRA,MF,28.0,7.7,0,2,1,50.0,0.26,0.13,0.0,0.0,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Erick,br BRA,"MF,DF",21.0,8.5,1,15,7,46.7,1.76,0.82,0.07,0.14,18.4,0,0,0,2.5,2.5,0.17,-1.5,-1.5,Matches
Lucas Halter,br BRA,DF,18.0,7.5,0,5,2,40.0,0.67,0.27,0.0,0.0,13.7,0,0,0,1.1,1.1,0.22,-1.1,-1.1,Matches
Léo,br BRA,GK,28.0,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
