Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Santos,br BRA,GK,30.0,29.0,2,0,0,0,4,0,0,2,1,0,0,0,30,5,2,71.4,Matches
Thiago Heleno,br BRA,DF,32.0,27.7,7,1,0,20,21,1,0,50,10,0,0,0,125,67,34,66.3,Matches
Pedro Henrique,br BRA,DF,25.0,26.0,0,0,0,13,31,0,29,22,13,0,1,0,125,71,37,65.7,Matches
Marcinho,br BRA,"DF,MF",24.0,24.9,2,1,0,30,17,0,150,32,25,0,2,0,115,29,38,43.3,Matches
Christian,br BRA,MF,20.0,23.5,6,0,0,60,41,3,11,25,17,0,0,0,101,19,20,48.7,Matches
Abner,br BRA,"DF,MF",20.0,21.6,3,0,0,27,5,3,83,18,22,0,0,0,106,30,32,48.4,Matches
Nikão,br BRA,"FW,MF",28.0,22.2,6,0,0,25,62,3,100,17,13,0,0,0,100,30,25,54.5,Matches
Zé Ivaldo,br BRA,DF,23.0,20.7,8,0,0,35,23,1,13,25,23,0,0,2,124,31,30,50.8,Matches
David Terans,uy URU,"MF,FW",26.0,19.5,7,0,0,22,40,4,88,4,9,0,0,0,59,8,27,22.9,Matches
Richard,br BRA,MF,26.0,15.6,4,1,0,26,19,0,12,33,23,0,1,0,113,28,5,84.8,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,3,0,0,39,36,0,8,25,17,1,0,0,105,12,20,37.5,Matches
Erick,br BRA,"MF,DF",23.0,16.4,4,0,0,29,9,0,11,16,27,0,0,0,84,32,23,58.2,Matches
Renato Kayser,br BRA,FW,24.0,14.8,4,0,0,28,21,3,3,6,2,0,0,0,32,26,48,35.1,Matches
Nicolas,br BRA,DF,23.0,11.9,2,0,0,21,6,1,33,18,17,0,1,0,68,24,10,70.6,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,0,0,0,16,26,3,19,7,8,0,0,0,38,14,20,41.2,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,2,0,0,22,3,1,0,2,3,0,0,0,19,21,42,33.3,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,2,0,0,25,29,2,30,8,7,0,0,0,44,11,22,33.3,Matches
Khellven,br BRA,DF,19.0,11.5,1,0,0,16,8,1,85,25,12,0,0,0,55,7,13,35.0,Matches
Bento,br BRA,GK,21.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,0,,Matches
Vitinho,br BRA,"MF,FW",21.0,9.0,3,0,0,13,21,0,23,4,8,0,0,0,37,9,15,37.5,Matches
Nicolás Hernández,co COL,DF,23.0,7.9,4,0,0,16,3,0,3,13,7,0,0,0,24,5,10,33.3,Matches
Matheus Babi,br BRA,FW,23.0,7.8,5,0,0,27,20,6,1,2,4,0,0,0,29,29,22,56.9,Matches
Lucas Fasson,br BRA,DF,19.0,8.0,1,0,0,10,2,0,0,17,9,0,1,0,42,19,13,59.4,Matches
Fernando Canesin,br BRA,"MF,FW",28.0,6.7,3,0,0,14,10,3,9,8,4,0,0,0,36,6,7,46.2,Matches
Pedro Henrique,br BRA,"DF,MF",18.0,5.1,1,0,0,3,1,2,25,11,1,0,0,0,28,5,4,55.6,Matches
Jader,br BRA,"MF,FW",17.0,4.5,0,0,0,5,5,1,8,4,2,0,0,0,14,1,7,12.5,Matches
Márcio Azevedo,br BRA,"DF,MF",34.0,4.3,1,0,0,7,11,0,11,7,2,0,0,0,20,5,7,41.7,Matches
Jádson,br BRA,"MF,FW",37.0,3.7,0,0,0,1,2,0,9,0,0,0,0,0,15,0,0,,Matches
Jáderson,br BRA,"FW,MF",20.0,2.7,0,0,0,2,10,0,10,3,2,0,0,0,11,2,4,33.3,Matches
Juninho,br BRA,MF,17.0,2.2,0,0,0,6,6,0,0,5,1,0,0,0,15,2,0,100.0,Matches
Luan Patrick,br BRA,DF,19.0,1.6,0,0,0,0,0,0,1,2,1,0,0,0,14,0,1,0.0,Matches
Vinicius Mingotti,br BRA,FW,21.0,1.7,0,0,0,3,3,0,1,2,2,0,0,0,6,3,5,37.5,Matches
João Vialle,br BRA,DF,18.0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,2,6,1,85.7,Matches
Jaime Alvarado,co COL,MF,21.0,0.8,1,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0.0,Matches
Pierre,br BRA,MF,18.0,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,,Matches
Julimar,br BRA,MF,20.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7,Matches
Daniel Cruz,br BRA,MF,19.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Vinicius Kaue,br BRA,DF,17.0,0.1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,,Matches
Rômulo,br BRA,FW,18.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,Matches
Kleiton,br BRA,DF,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,25.2,38.0,83,3,0,567,498,38,777,414,296,1,6,2,1756,560,547,50.6,
Opponent Total,,,26.5,38.0,99,6,3,512,540,53,714,360,277,4,2,0,1742,547,560,49.4,
