Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Bento,br BRA,GK,22.0,33.0,38,3,2,4,1,43.2,0.29,6.2,0.19,126,471,26.8,529,116,53.7,42.6,317,59.0,47.5,527,27,5.1,13,0.39,10.1,Matches
Anderson,br BRA,GK,23.0,5.0,10,0,0,6,0,9.1,0.32,-0.9,-0.18,36,97,37.1,86,10,68.6,46.4,49,77.6,53.7,107,4,3.7,3,0.6,9.0,Matches
Squad Total,,,24.4,38.0,48,3,2,10,1,52.3,0.29,5.3,0.14,162,568,28.5,614,126,55.9,,367,61.3,48.3,634,31,4.9,16,0.42,,
Opponent Total,,,27.2,38.0,48,9,0,3,3,50.8,0.25,5.8,0.15,134,340,39.4,751,159,29.0,32.0,365,33.4,32.8,485,18,3.7,45,1.18,14.8,
