Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Léo Pereira,br BRA,DF,23.0,29,2581.0,89.0,75.5,28.7,29,89.0,28.0,0,,0,1.72,42.0,25.0,17.0,0.59,0.38,51.2,39.2,12.0,0.42,0.18,Matches
Santos,br BRA,GK,28.0,28,2520.0,90.0,73.7,28.0,28,90.0,28.0,0,,0,1.93,41.0,21.0,20.0,0.71,0.81,46.0,37.2,8.8,0.32,-0.22,Matches
Rony,br BRA,"FW,MF",23.0,30,2443.0,81.0,71.4,27.1,28,85.0,20.0,2,28.0,2,1.87,40.0,23.0,17.0,0.63,0.44,45.5,35.9,9.6,0.35,-0.07,Matches
Wellington Martins,br BRA,MF,28.0,29,2408.0,83.0,70.4,26.8,28,84.0,20.0,1,56.0,1,1.79,38.0,24.0,14.0,0.52,0.08,41.1,33.7,7.4,0.28,-0.33,Matches
Mádson,br BRA,DF,27.0,27,2339.0,87.0,68.4,26.0,26,88.0,25.0,1,45.0,4,1.52,32.0,25.0,7.0,0.27,-0.73,40.7,36.6,4.1,0.16,-0.68,Matches
Bruno Guimarães,br BRA,MF,21.0,25,1963.0,79.0,57.4,21.8,23,85.0,20.0,2,5.0,0,1.88,32.0,18.0,14.0,0.64,0.33,37.0,29.6,7.4,0.34,-0.08,Matches
Márcio Azevedo,br BRA,DF,32.0,26,1867.0,72.0,54.6,20.7,20,87.0,17.0,6,22.0,4,2.04,28.0,17.0,11.0,0.53,0.07,37.9,25.3,12.7,0.61,0.52,Matches
Nikão,br BRA,"FW,MF",26.0,23,1702.0,74.0,49.8,18.9,20,83.0,15.0,3,13.0,1,2.13,27.0,9.0,18.0,0.95,0.9,35.1,21.0,14.2,0.75,0.75,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,30,1877.0,63.0,54.9,20.9,19,85.0,10.0,11,24.0,0,1.7,25.0,20.0,5.0,0.24,-0.58,35.4,26.0,9.4,0.45,0.17,Matches
Marco Ruben,ar ARG,FW,32.0,23,1671.0,73.0,48.9,18.6,19,82.0,8.0,4,27.0,4,1.96,24.0,10.0,14.0,0.75,0.5,30.5,21.6,8.9,0.48,0.2,Matches
Thiago Heleno,br BRA,DF,30.0,16,1419.0,89.0,41.5,15.8,16,89.0,15.0,0,,0,1.88,22.0,11.0,11.0,0.7,0.34,28.4,17.6,10.8,0.69,0.53,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,23,1372.0,60.0,40.1,15.2,16,78.0,6.0,7,19.0,8,1.65,16.0,13.0,3.0,0.2,-0.51,25.0,20.5,4.5,0.29,-0.14,Matches
Léo Cittadini,br BRA,MF,24.0,21,1323.0,63.0,38.7,14.7,16,76.0,8.0,5,23.0,7,1.62,21.0,17.0,4.0,0.27,-0.37,27.2,19.9,7.3,0.5,0.2,Matches
Pedro Henrique,br BRA,DF,23.0,13,1141.0,88.0,33.4,12.7,13,88.0,11.0,0,,8,1.85,14.0,7.0,7.0,0.55,0.08,17.5,16.1,1.3,0.11,-0.4,Matches
Braian Romero,ar ARG,"FW,MF",27.0,16,921.0,58.0,26.9,10.2,10,85.0,7.0,6,11.0,22,1.13,12.0,9.0,3.0,0.29,-0.28,15.5,15.1,0.4,0.04,-0.46,Matches
Lucho González,ar ARG,MF,38.0,17,816.0,48.0,23.9,9.1,10,68.0,0.0,7,19.0,16,1.82,14.0,8.0,6.0,0.66,0.21,16.1,10.7,5.4,0.6,0.29,Matches
Guilherme Camacho,br BRA,MF,28.0,11,696.0,63.0,20.4,7.7,8,79.0,5.0,3,21.0,0,2.27,8.0,1.0,7.0,0.91,0.51,13.2,6.7,6.4,0.83,0.57,Matches
Erick,br BRA,"MF,DF",21.0,14,765.0,55.0,22.4,8.5,7,90.0,6.0,7,20.0,20,1.64,9.0,10.0,-1.0,-0.12,-0.8,15.3,13.5,1.8,0.21,-0.21,Matches
Lucas Halter,br BRA,DF,18.0,9,673.0,75.0,19.7,7.5,7,90.0,7.0,2,21.0,5,0.89,12.0,12.0,0.0,0.0,-0.62,15.7,12.2,3.5,0.47,0.12,Matches
Léo,br BRA,GK,28.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,19,1.0,5.0,7.0,-2.0,-0.29,-0.96,13.1,9.0,4.1,0.58,0.26,Matches
Adriano,br BRA,"DF,FW",34.0,11,607.0,55.0,17.7,6.7,7,71.0,2.0,4,28.0,2,1.91,9.0,6.0,3.0,0.44,-0.07,11.5,6.0,5.5,0.82,0.54,Matches
Robson Bambu,br BRA,DF,21.0,8,599.0,75.0,17.5,6.7,7,84.0,6.0,1,14.0,11,2.13,10.0,3.0,7.0,1.05,0.67,8.3,6.5,1.8,0.27,-0.12,Matches
Vitinho,br BRA,"FW,MF",19.0,16,700.0,44.0,20.5,7.8,6,89.0,4.0,10,17.0,16,1.25,9.0,5.0,4.0,0.51,0.02,11.2,11.9,-0.7,-0.09,-0.58,Matches
Bruno Nazário,br BRA,MF,23.0,14,662.0,47.0,19.4,7.4,6,74.0,1.0,8,27.0,9,1.79,10.0,5.0,5.0,0.68,0.22,10.8,10.7,0.1,0.01,-0.45,Matches
Abner,br BRA,DF,18.0,8,549.0,69.0,16.1,6.1,6,88.0,5.0,2,11.0,12,1.13,5.0,5.0,0.0,0.0,-0.6,7.7,10.3,-2.6,-0.43,-0.95,Matches
Matheus Rossetto,br BRA,MF,22.0,7,549.0,78.0,16.1,6.1,6,89.0,5.0,1,18.0,10,0.71,8.0,7.0,1.0,0.16,-0.4,11.7,8.2,3.5,0.57,0.23,Matches
Jonathan Moreira,br BRA,DF,32.0,7,497.0,71.0,14.5,5.5,6,75.0,3.0,1,45.0,4,2.14,10.0,3.0,7.0,1.27,0.9,9.8,6.9,3.0,0.54,0.19,Matches
Tomás Andrade,ar ARG,"MF,FW",22.0,12,483.0,40.0,14.1,5.4,5,71.0,1.0,7,18.0,21,0.92,10.0,8.0,2.0,0.37,-0.15,10.7,8.5,2.2,0.4,0.03,Matches
Khellven,br BRA,DF,17.0,5,406.0,81.0,11.9,4.5,4,90.0,4.0,1,45.0,15,1.4,6.0,4.0,2.0,0.44,-0.06,9.1,4.7,4.4,0.98,0.68,Matches
Paulo André,br BRA,DF,35.0,5,354.0,71.0,10.4,3.9,4,88.0,3.0,1,3.0,3,0.8,3.0,6.0,-3.0,-0.76,-1.41,5.4,8.0,-2.6,-0.66,-1.15,Matches
Caio Alan,br BRA,GK,22.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,15,1.0,5.0,4.0,1.0,0.33,-0.18,4.9,3.6,1.3,0.44,0.07,Matches
Renan Lodi,br BRA,DF,20.0,3,261.0,87.0,7.6,2.9,3,87.0,2.0,0,,2,2.0,6.0,3.0,3.0,1.03,0.58,6.1,3.5,2.6,0.91,0.58,Matches
Abner,br BRA,DF,22.0,4,219.0,55.0,6.4,2.4,2,91.0,2.0,2,19.0,14,1.25,5.0,3.0,2.0,0.82,0.34,3.0,5.3,-2.4,-0.98,-1.44,Matches
Everton Felipe,br BRA,"FW,MF",21.0,5,177.0,35.0,5.2,2.0,2,66.0,0.0,3,15.0,7,0.6,1.0,2.0,-1.0,-0.51,-1.06,3.6,3.9,-0.4,-0.18,-0.59,Matches
Pedrinho,br BRA,"FW,MF",19.0,6,130.0,22.0,3.8,1.4,1,76.0,0.0,5,11.0,12,1.0,0.0,0.0,0.0,0.0,-0.52,2.7,1.2,1.5,1.02,0.67,Matches
Jáderson,br BRA,FW,18.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,3,3.0,1.0,0.0,1.0,90.0,89.53,0.1,0.0,0.1,5.27,4.89,Matches
Anderson,br BRA,GK,20.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Demethryus,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Gabriel Fornari,br BRA,DF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Kawan,br BRA,MF,16.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Gabriel Mesquita,br BRA,GK,20.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,,Matches
Vinicius Mingotti,br BRA,FW,19.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Mota,br BRA,DF,21.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Luan Patrick,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Gabriel Poveda,br BRA,FW,20.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Giva Santos,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,84.0,,114,20.0,293,1.68,51.0,32.0,19.0,0.5,,64.0,49.8,14.2,0.37,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,84.0,,111,24.0,313,1.05,32.0,51.0,-19.0,-0.5,,49.8,64.0,-14.2,-0.37,,
