Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Bento,br BRA,GK,22.0,33.0,908,784,908,0,0,0,908,0,0,,0,,428,2727,1980,0,1,0,0,0,238,0,Matches
Pedro Henrique,br BRA,DF,26.0,25.6,1406,258,733,641,39,17,1406,2,0,0.0,2,100.0,697,3607,2159,12,9,0,9,1,803,2,Matches
David Terans,uy URU,MF,27.0,22.3,1049,5,75,461,535,75,1042,65,31,47.7,33,50.8,607,3239,1509,45,39,12,67,25,658,105,Matches
Abner,br BRA,DF,21.0,23.4,1480,84,432,737,321,23,1480,15,9,60.0,6,40.0,717,3076,1620,29,25,5,17,12,812,68,Matches
Khellven,br BRA,DF,20.0,23.4,1385,85,400,565,436,13,1384,36,13,36.1,21,58.3,649,3409,1875,39,34,6,33,8,676,111,Matches
Hugo Moura,br BRA,MF,24.0,19.4,992,47,255,637,117,10,992,14,9,64.3,5,35.7,561,3169,1494,22,19,3,23,7,611,14,Matches
Erick,br BRA,MF,24.0,20.5,932,68,240,563,136,25,932,35,17,48.6,17,48.6,472,2155,1033,13,10,1,19,12,502,25,Matches
Matheus Felipe,br BRA,DF,23.0,19.8,822,135,392,410,25,8,822,1,1,100.0,0,0.0,409,2342,1504,11,4,0,11,0,450,3,Matches
Tomás Cuello,ar ARG,FW,21.0,18.0,936,15,133,411,429,39,936,76,38,50.0,34,44.7,595,4271,2180,76,53,16,59,28,625,163,Matches
Nicolás Hernández,co COL,DF,24.0,18.0,857,109,419,429,17,5,857,3,1,33.3,2,66.7,497,2923,2043,16,3,1,4,0,529,2,Matches
Agustín Canobbio,uy URU,FW,23.0,15.6,604,11,84,252,280,43,604,40,18,45.0,21,52.5,365,2230,990,28,25,7,42,23,391,98,Matches
Pablo,br BRA,FW,29.0,16.6,564,31,60,263,244,45,564,16,8,50.0,8,50.0,279,1265,427,9,12,2,43,18,384,66,Matches
Vitinho,br BRA,FW,22.0,15.9,614,13,98,217,307,60,614,40,16,40.0,23,57.5,377,2380,1238,47,32,15,36,24,423,138,Matches
Luis Manuel Orejuela,co COL,DF,26.0,13.0,652,39,175,296,187,12,652,25,12,48.0,9,36.0,320,2262,1173,34,31,3,17,13,317,57,Matches
Vitor Roque,br BRA,FW,16.0,14.6,372,0,18,143,221,68,372,47,15,31.9,32,68.1,224,1096,433,13,19,8,65,30,244,67,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,15.4,849,45,246,390,225,9,849,37,14,37.8,21,56.8,429,2492,1125,28,22,4,19,10,443,67,Matches
Thiago Heleno,br BRA,DF,33.0,12.7,718,69,323,377,22,15,717,1,0,0.0,1,100.0,442,1859,843,1,0,0,3,0,468,1,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,12.5,594,12,58,320,222,25,592,31,13,41.9,17,54.8,355,2134,933,26,24,3,23,15,388,47,Matches
Fernandinho,br BRA,MF,36.0,10.8,654,15,84,442,136,12,654,22,10,45.5,10,45.5,376,2259,1131,27,27,3,18,9,433,31,Matches
Rômulo,br BRA,FW,19.0,13.3,453,24,88,158,216,38,453,31,15,48.4,14,45.2,238,1354,607,16,13,4,32,9,275,59,Matches
Alex Santana,br BRA,MF,26.0,9.9,459,18,86,297,95,15,459,19,15,78.9,2,10.5,292,2193,1329,28,31,0,13,7,301,18,Matches
