Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Wéverton,br BRA,GK,29.0,34.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Jonathan Moreira,br BRA,DF,30.0,27.0,2,14,4,28.6,0.52,0.15,0.14,0.5,,0,0,Matches
Thiago Heleno,br BRA,DF,28.0,27.9,4,19,7,36.8,0.68,0.25,0.21,0.57,,0,0,Matches
Sidcley,br BRA,"DF,MF",23.0,26.8,6,31,12,38.7,1.16,0.45,0.19,0.5,,0,0,Matches
Lucho González,ar ARG,MF,36.0,18.9,2,22,8,36.4,1.16,0.42,0.09,0.25,,0,0,Matches
Wanderson,br BRA,DF,25.0,24.9,2,15,9,60.0,0.6,0.36,0.13,0.22,,0,0,Matches
Nikão,br BRA,"FW,MF",24.0,24.3,2,52,20,38.5,2.14,0.82,0.02,0.05,,1,3,Matches
Paulo André,br BRA,DF,33.0,21.0,0,5,2,40.0,0.24,0.1,0.0,0.0,,0,0,Matches
Esteban Pavez,cl CHI,MF,26.0,20.0,0,11,4,36.4,0.55,0.2,0.0,0.0,,0,0,Matches
Matheus Rossetto,br BRA,MF,20.0,19.7,1,19,5,26.3,0.96,0.25,0.05,0.2,,0,0,Matches
Fabrício,br BRA,"DF,MF",30.0,19.0,1,20,5,25.0,1.05,0.26,0.05,0.2,,0,1,Matches
Guilherme,br BRA,"FW,MF",28.0,18.6,5,35,14,40.0,1.88,0.75,0.14,0.36,,0,0,Matches
Pablo,br BRA,"FW,MF",24.0,15.2,1,25,4,16.0,1.65,0.26,0.04,0.25,,0,0,Matches
Ribamar,br BRA,FW,19.0,14.7,5,43,18,41.9,2.93,1.22,0.12,0.28,,0,0,Matches
Douglas Coutinho,br BRA,"FW,MF",22.0,16.6,3,34,14,41.2,2.05,0.84,0.09,0.21,,0,0,Matches
Otávio,br BRA,MF,22.0,13.0,1,11,3,27.3,0.85,0.23,0.09,0.33,,0,0,Matches
Lucas Fernandes,br BRA,"FW,MF",22.0,8.9,0,14,3,21.4,1.58,0.34,0.0,0.0,,0,0,Matches
Eduardo Henrique,br BRA,MF,21.0,9.5,2,9,6,66.7,0.94,0.63,0.22,0.33,,0,0,Matches
Éderson,br BRA,FW,27.0,9.0,2,28,10,35.7,3.11,1.11,0.04,0.1,,1,1,Matches
Gustavo Cascardo,br BRA,DF,19.0,7.6,0,1,0,0.0,0.13,0.0,0.0,,,0,0,Matches
Grafite,br BRA,FW,37.0,5.5,0,8,3,37.5,1.46,0.55,0.0,0.0,,0,0,Matches
Felipe Gedoz,br BRA,"FW,MF",23.0,6.9,3,26,9,34.6,3.75,1.3,0.04,0.11,,2,3,Matches
Zé Ivaldo,br BRA,DF,19.0,5.1,0,3,1,33.3,0.58,0.19,0.0,0.0,,0,0,Matches
Santos,br BRA,GK,26.0,4.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Eduardo da Silva,hr CRO,FW,33.0,3.7,0,5,4,80.0,1.36,1.09,0.0,0.0,,0,0,Matches
Nicolas,br BRA,DF,19.0,3.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Deivid,br BRA,MF,28.0,3.3,0,1,0,0.0,0.31,0.0,0.0,,,0,0,Matches
Matheus Anjos,br BRA,MF,18.0,3.2,0,6,2,33.3,1.89,0.63,0.0,0.0,,0,0,Matches
Carlos Alberto,br BRA,MF,32.0,1.4,0,2,1,50.0,1.46,0.73,0.0,0.0,,0,0,Matches
Yago César,br BRA,MF,19.0,1.1,0,2,0,0.0,1.87,0.0,0.0,,,0,0,Matches
Cleberson,br BRA,DF,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Marcão,br BRA,DF,20.0,0.8,1,4,3,75.0,4.93,3.7,0.25,0.33,,0,0,Matches
Bruno Mota,br BRA,MF,21.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,,0,0,Matches
Bruno Guimarães,br BRA,MF,19.0,0.8,0,1,0,0.0,1.2,0.0,0.0,,,0,0,Matches
João Pedro Heinen,br BRA,MF,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.7,38.0,43,467,171,36.6,12.29,4.5,0.08,0.23,,4,8,
Opponent Total,,,26.8,38.0,42,540,157,29.1,14.21,4.13,0.07,0.24,,4,5,
