Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Santos,br BRA,GK,30.0,29.0,6,0.21,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
Thiago Heleno,br BRA,DF,32.0,27.7,35,1.27,30,0,0,2,0,3,3,0.11,3,0,0,0,0,0,Matches
Pedro Henrique,br BRA,DF,25.0,26.0,30,1.15,26,0,0,2,1,1,3,0.12,3,0,0,0,0,0,Matches
Marcinho,br BRA,"DF,MF",24.0,24.9,49,1.97,36,9,1,3,0,0,7,0.28,6,0,1,0,0,0,Matches
Christian,br BRA,MF,20.0,23.5,70,2.98,57,0,1,4,6,2,2,0.09,1,0,0,0,1,0,Matches
Abner,br BRA,"DF,MF",20.0,21.6,61,2.82,55,3,2,1,0,0,6,0.28,6,0,0,0,0,0,Matches
Nikão,br BRA,"FW,MF",28.0,22.2,109,4.91,75,16,6,5,6,1,12,0.54,8,3,0,1,0,0,Matches
Zé Ivaldo,br BRA,DF,23.0,20.7,27,1.31,24,1,0,1,1,0,2,0.1,2,0,0,0,0,0,Matches
David Terans,uy URU,"MF,FW",26.0,19.5,103,5.29,44,31,12,10,5,1,9,0.46,6,1,2,0,0,0,Matches
Richard,br BRA,MF,26.0,15.6,28,1.79,27,0,0,0,0,1,2,0.13,2,0,0,0,0,0,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,32,1.69,23,0,1,2,5,1,4,0.21,3,0,0,0,1,0,Matches
Erick,br BRA,"MF,DF",23.0,16.4,39,2.38,30,0,3,5,1,0,5,0.3,4,0,0,0,1,0,Matches
Renato Kayser,br BRA,FW,24.0,14.8,17,1.15,11,0,1,1,4,0,2,0.14,1,0,0,0,1,0,Matches
Nicolas,br BRA,DF,23.0,11.9,28,2.34,17,7,2,1,0,1,1,0.08,1,0,0,0,0,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,46,3.37,31,4,4,1,6,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,29,2.58,21,1,3,3,1,0,1,0.09,0,0,0,1,0,0,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,29,2.6,16,0,4,1,8,0,0,0.0,0,0,0,0,0,0,Matches
Khellven,br BRA,DF,19.0,11.5,32,2.77,26,4,2,0,0,0,3,0.26,3,0,0,0,0,0,Matches
Bento,br BRA,GK,21.0,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
