Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Bento,br BRA,GK,22.0,33.0,3,0,0,0,2,0,0,1,1,0,0,0,32,5,3,62.5,Matches
Pedro Henrique,br BRA,DF,26.0,25.6,7,0,0,21,22,0,3,42,24,0,0,0,123,70,38,64.8,Matches
David Terans,uy URU,MF,27.0,22.3,3,0,0,22,23,6,102,5,10,0,0,0,102,6,30,16.7,Matches
Abner,br BRA,DF,21.0,23.4,6,0,0,26,12,1,49,39,28,0,0,0,149,21,28,42.9,Matches
Khellven,br BRA,DF,20.0,23.4,1,0,0,36,21,0,137,39,25,0,1,0,104,12,20,37.5,Matches
Hugo Moura,br BRA,MF,24.0,19.4,5,1,0,31,20,1,8,43,23,0,2,0,128,18,13,58.1,Matches
Erick,br BRA,MF,24.0,20.5,2,0,0,30,14,0,5,31,26,0,0,0,97,32,23,58.2,Matches
Matheus Felipe,br BRA,DF,23.0,19.8,3,0,0,21,5,0,2,17,20,0,0,0,70,33,22,60.0,Matches
Tomás Cuello,ar ARG,FW,21.0,18.0,6,1,1,26,34,5,74,12,25,0,0,0,98,6,18,25.0,Matches
Nicolás Hernández,co COL,DF,24.0,18.0,3,0,0,18,5,0,1,22,17,0,0,1,70,17,26,39.5,Matches
Agustín Canobbio,uy URU,FW,23.0,15.6,2,0,0,25,34,3,35,7,16,1,0,0,79,6,9,40.0,Matches
Pablo,br BRA,FW,29.0,16.6,6,0,0,40,18,14,5,11,10,0,0,0,51,53,59,47.3,Matches
Vitinho,br BRA,FW,22.0,15.9,3,1,1,23,26,6,22,5,11,0,0,0,75,17,38,30.9,Matches
Luis Manuel Orejuela,co COL,DF,26.0,13.0,1,0,0,17,19,0,37,10,14,0,0,0,68,19,17,52.8,Matches
Vitor Roque,br BRA,FW,16.0,14.6,6,0,0,29,43,5,3,9,9,5,0,0,37,21,60,25.9,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,15.4,4,0,0,19,8,1,49,27,13,0,0,0,84,12,12,50.0,Matches
Thiago Heleno,br BRA,DF,33.0,12.7,4,1,0,11,4,0,1,23,6,0,0,0,59,16,19,45.7,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,12.5,2,0,0,11,20,1,28,7,5,0,0,0,64,17,24,41.5,Matches
Fernandinho,br BRA,MF,36.0,10.8,5,0,0,26,16,1,13,11,8,0,0,0,71,17,19,47.2,Matches
Rômulo,br BRA,FW,19.0,13.3,1,0,0,14,14,1,5,4,13,0,0,0,50,26,53,32.9,Matches
Alex Santana,br BRA,MF,26.0,9.9,4,0,0,17,10,1,0,12,8,0,0,0,73,5,7,41.7,Matches
Matheus Fernandes,br BRA,MF,23.0,7.6,2,0,0,14,3,0,1,9,13,0,0,0,55,6,4,60.0,Matches
Marcelo Cirino,br BRA,FW,30.0,5.2,1,0,0,5,5,5,7,5,3,1,0,0,16,7,20,25.9,Matches
Anderson,br BRA,GK,23.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,1,80.0,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,8.0,2,0,0,16,16,0,5,5,10,0,0,0,37,8,11,42.1,Matches
Christian,br BRA,MF,21.0,4.8,3,0,0,17,6,2,3,5,6,0,0,0,21,5,3,62.5,Matches
Bryan García,ec ECU,MF,21.0,3.1,2,0,0,4,4,0,1,2,4,0,0,0,28,0,4,0.0,Matches
Pedro Rocha Neves,br BRA,FW,27.0,3.1,0,0,0,1,4,1,9,2,1,0,0,0,12,2,7,22.2,Matches
Pablo Siles,uy URU,MF,24.0,1.8,2,0,0,7,2,0,2,3,1,0,1,0,14,2,2,50.0,Matches
Lucas Halter,br BRA,DF,21.0,1.1,1,0,0,3,1,0,0,2,0,0,0,0,5,0,0,,Matches
Lucas Fasson,br BRA,DF,20.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,50.0,Matches
Marlos,ua UKR,"MF,FW",33.0,1.7,0,0,0,1,2,0,4,0,0,0,0,0,7,1,2,33.3,Matches
Matheus Babi,br BRA,"FW,MF",24.0,0.9,1,0,0,6,4,2,0,0,1,0,0,0,3,6,4,60.0,Matches
João Vialle,br BRA,DF,19.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
John Mercado,ec ECU,FW,19.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,24.4,38.0,92,4,2,537,418,56,612,411,351,7,4,1,1895,471,597,44.1,
Opponent Total,,,27.2,38.0,78,5,2,448,514,36,809,369,354,4,11,3,1912,597,471,55.9,
