Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Santos,br BRA,GK,27.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo,br BRA,"FW,MF",25.0,33,30,2730.0,30.3,12.0,2.0,14.0,12.0,0.0,0.0,6.0,0.0,0.4,0.07,0.46,0.4,0.46,Matches
Nikão,br BRA,"FW,MF",25.0,32,26,2311.0,25.7,2.0,6.0,8.0,2.0,0.0,0.0,5.0,1.0,0.08,0.23,0.31,0.08,0.31,Matches
Raphael Veiga,br BRA,MF,22.0,31,24,2124.0,23.6,7.0,6.0,13.0,7.0,0.0,0.0,7.0,0.0,0.3,0.25,0.55,0.3,0.55,Matches
Lucho González,ar ARG,MF,37.0,27,23,1750.0,19.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.05,0.15,0.21,0.05,0.21,Matches
Bruno Guimarães,br BRA,MF,20.0,32,21,1953.0,21.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches
Renan Lodi,br BRA,"DF,MF",19.0,24,21,1848.0,20.5,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.15,0.15,0.0,0.15,Matches
Jonathan Moreira,br BRA,DF,31.0,23,21,1828.0,20.3,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,0.05,0.25,0.3,0.05,0.3,Matches
Thiago Heleno,br BRA,DF,29.0,20,20,1716.0,19.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Marcinho,br BRA,"FW,MF",22.0,25,19,1591.0,17.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.11,0.11,0.23,0.11,0.23,Matches
Zé Ivaldo,br BRA,DF,20.0,19,18,1569.0,17.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
