Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Wellington Martins,br BRA,MF,29.0,15.8,24,1.52,24,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Khellven,br BRA,DF,18.0,10.3,16,1.56,8,7,0,1,0,0,2,0.19,2,0,0,0,0,0,Matches
Fernando Canesin,br BRA,"MF,FW",27.0,8.4,15,1.78,15,0,0,0,0,0,3,0.36,3,0,0,0,0,0,Matches
Vitinho,br BRA,"FW,MF",20.0,8.2,21,2.56,15,0,3,1,2,0,2,0.24,1,0,1,0,0,0,Matches
Fabinho,br BRA,"FW,MF",20.0,7.8,20,2.57,18,0,1,0,0,1,1,0.13,1,0,0,0,0,0,Matches
Zé Ivaldo,br BRA,DF,22.0,7.3,3,0.41,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Halter,br BRA,DF,19.0,6.7,10,1.49,10,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Guilherme Bissoli,br BRA,FW,22.0,6.0,14,2.32,8,0,2,1,3,0,1,0.17,1,0,0,0,0,0,Matches
Márcio Azevedo,br BRA,DF,33.0,4.2,13,3.11,8,2,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Aguilar,co COL,DF,27.0,5.9,2,0.34,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Geuvânio,br BRA,"FW,MF",27.0,5.2,17,3.24,11,0,3,2,0,1,2,0.38,1,0,0,1,0,0,Matches
Reinaldo,br BRA,"MF,FW",18.0,4.5,8,1.78,2,0,2,0,3,1,0,0.0,0,0,0,0,0,0,Matches
Jádson,br BRA,"MF,FW",36.0,4.3,14,3.25,11,3,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
Jandrei,br BRA,GK,26.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucho González,ar ARG,MF,39.0,3.9,5,1.3,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius Mingotti,br BRA,FW,20.0,3.2,3,0.92,1,0,0,1,1,0,1,0.31,0,0,0,1,0,0,Matches
Jaime Alvarado,co COL,MF,20.0,4.3,8,1.88,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Pedrinho,br BRA,"FW,MF",20.0,3.9,7,1.79,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Marquinhos Gabriel,br BRA,"MF,FW",29.0,2.5,4,1.61,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorginho,br BRA,"FW,MF",29.0,2.2,6,2.77,4,1,0,1,0,0,1,0.46,1,0,0,0,0,0,Matches
Leo Gomes,br BRA,DF,22.0,1.4,2,1.44,0,2,0,0,0,0,1,0.72,0,1,0,0,0,0,Matches
Ravanelli,br BRA,"MF,FW",22.0,3.1,15,4.84,5,7,0,2,1,0,2,0.65,0,1,0,1,0,0,Matches
Walter,br BRA,"FW,MF",30.0,2.9,6,2.04,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
João Victor,br BRA,DF,17.0,1.3,3,2.23,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bento,br BRA,GK,20.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Leite,br BRA,"FW,MF",19.0,0.5,1,2.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kawan,br BRA,MF,17.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Patrick,br BRA,MF,18.0,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jajá,br BRA,FW,18.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.4,38.0,765,20.13,564,71,42,40,39,9,68,1.79,49,3,10,5,1,0,
Opponent Total,,,26.4,38.0,849,22.34,594,85,51,57,47,15,61,1.61,37,7,5,8,3,1,
