Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Santos,br BRA,GK,30.0,29.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,12,2,Matches
Thiago Heleno,br BRA,DF,32.0,27.7,19,10,12,7,0,12,20,60.0,8,40,29,11,50,69,100,1,Matches
Pedro Henrique,br BRA,DF,25.0,26.0,30,13,24,5,1,13,27,48.1,14,31,23,8,22,52,108,0,Matches
Marcinho,br BRA,"DF,MF",24.0,24.9,36,25,20,12,4,22,37,59.5,15,16,5,11,32,68,59,0,Matches
Christian,br BRA,MF,20.0,23.5,35,17,11,19,5,10,36,27.8,26,19,6,13,25,60,13,0,Matches
Abner,br BRA,"DF,MF",20.0,21.6,31,22,15,9,7,13,18,72.2,5,20,3,17,18,49,41,0,Matches
Nikão,br BRA,"FW,MF",28.0,22.2,21,13,11,8,2,10,23,43.5,13,19,4,15,17,38,23,0,Matches
Zé Ivaldo,br BRA,DF,23.0,20.7,34,23,25,7,2,27,40,67.5,13,13,9,4,25,59,62,0,Matches
David Terans,uy URU,"MF,FW",26.0,19.5,11,9,3,4,4,5,21,23.8,16,15,1,14,4,15,3,0,Matches
Richard,br BRA,MF,26.0,15.6,47,23,20,22,5,20,40,50.0,20,24,8,16,33,80,32,1,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,29,17,10,15,4,12,33,36.4,21,27,10,17,25,54,13,0,Matches
Erick,br BRA,"MF,DF",23.0,16.4,46,27,15,26,5,17,45,37.8,28,21,9,12,16,62,26,0,Matches
Renato Kayser,br BRA,FW,24.0,14.8,6,2,2,3,1,2,8,25.0,6,4,0,4,6,12,7,0,Matches
Nicolas,br BRA,DF,23.0,11.9,24,17,11,8,5,10,18,55.6,8,20,7,13,18,42,21,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,12,8,7,3,2,6,29,20.7,23,7,0,7,7,19,8,0,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,5,3,1,2,2,1,7,14.3,6,7,2,5,2,7,9,0,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,13,7,3,9,1,5,21,23.8,16,12,0,12,8,21,10,0,Matches
Khellven,br BRA,DF,19.0,11.5,18,12,9,8,1,9,17,52.9,8,14,3,11,25,43,19,0,Matches
Bento,br BRA,GK,21.0,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Vitinho,br BRA,"MF,FW",21.0,9.0,10,8,3,3,4,5,15,33.3,10,6,0,6,4,14,0,0,Matches
Nicolás Hernández,co COL,DF,23.0,7.9,14,7,10,3,1,9,11,81.8,2,8,5,3,13,27,13,0,Matches
Matheus Babi,br BRA,FW,23.0,7.8,8,4,2,4,2,2,9,22.2,7,7,1,6,2,10,6,0,Matches
Lucas Fasson,br BRA,DF,19.0,8.0,12,9,8,3,1,5,9,55.6,4,6,3,3,17,29,27,0,Matches
Fernando Canesin,br BRA,"MF,FW",28.0,6.7,8,4,1,5,2,3,13,23.1,10,5,2,3,8,16,3,0,Matches
Pedro Henrique,br BRA,"DF,MF",18.0,5.1,8,1,3,4,1,2,7,28.6,5,4,2,2,11,19,5,0,Matches
Jader,br BRA,"MF,FW",17.0,4.5,3,2,0,2,1,2,16,12.5,14,7,1,6,4,7,0,0,Matches
Márcio Azevedo,br BRA,"DF,MF",34.0,4.3,3,2,0,2,1,1,6,16.7,5,5,0,5,7,10,7,0,Matches
Jádson,br BRA,"MF,FW",37.0,3.7,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,1,0,Matches
Jáderson,br BRA,"FW,MF",20.0,2.7,5,2,1,2,2,2,9,22.2,7,1,1,0,3,8,0,0,Matches
Juninho,br BRA,MF,17.0,2.2,2,1,1,1,0,1,5,20.0,4,1,0,1,5,7,0,0,Matches
Luan Patrick,br BRA,DF,19.0,1.6,1,1,0,1,0,1,1,100.0,0,4,3,1,2,3,3,0,Matches
Vinicius Mingotti,br BRA,FW,21.0,1.7,2,2,0,1,1,0,1,0.0,1,0,0,0,2,4,1,0,Matches
João Vialle,br BRA,DF,18.0,1.0,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,5,0,Matches
Jaime Alvarado,co COL,MF,21.0,0.8,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0,Matches
Pierre,br BRA,MF,18.0,0.3,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,Matches
Julimar,br BRA,MF,20.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Daniel Cruz,br BRA,MF,19.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Vinicius Kaue,br BRA,DF,17.0,0.1,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,3,0,Matches
Rômulo,br BRA,FW,18.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kleiton,br BRA,DF,21.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,25.2,38.0,499,296,231,199,69,230,552,41.7,322,366,137,229,414,913,643,4,
Opponent Total,,,26.5,38.0,489,277,239,189,61,193,474,40.7,281,355,127,228,360,849,695,5,
