Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Léo Pereira,br BRA,DF,23.0,28.7,2224,223,928,1202,113,21,2224,5,4,80.0,1,20.0,1294,7289,4702,33,36,0,10,3,1630,12,Matches
Santos,br BRA,GK,28.0,28.0,1045,906,1043,3,0,0,1045,1,1,100.0,0,0.0,526,2998,2145,0,0,0,3,0,441,0,Matches
Rony,br BRA,"FW,MF",23.0,27.1,1117,10,85,348,710,164,1117,97,56,57.7,41,42.3,711,6066,3212,124,83,49,108,54,793,290,Matches
Wellington Martins,br BRA,MF,28.0,26.8,1637,59,348,1115,180,5,1637,13,13,100.0,0,0.0,857,3905,1997,10,25,1,14,17,1204,24,Matches
Mádson,br BRA,DF,27.0,26.0,1528,109,371,704,456,40,1528,14,6,42.9,8,57.1,613,2619,1379,40,30,3,18,9,851,179,Matches
Bruno Guimarães,br BRA,MF,21.0,21.8,1890,36,216,1175,525,43,1890,44,37,84.1,7,15.9,1243,7808,4079,77,80,11,29,38,1492,68,Matches
Márcio Azevedo,br BRA,DF,32.0,20.7,1389,48,286,711,413,15,1389,44,18,40.9,26,59.1,677,3364,2002,45,39,4,17,10,868,120,Matches
Nikão,br BRA,"FW,MF",26.0,18.9,1113,16,87,463,575,56,1112,43,30,69.8,13,30.2,654,3976,1723,53,44,19,38,29,805,198,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,20.9,658,20,53,249,364,93,656,17,10,58.8,7,41.2,381,2271,1031,42,29,13,55,22,489,149,Matches
Marco Ruben,ar ARG,FW,32.0,18.6,360,15,28,154,181,83,360,10,3,30.0,7,70.0,178,728,174,8,3,6,30,22,246,62,Matches
Thiago Heleno,br BRA,DF,30.0,15.8,1095,109,470,597,33,17,1095,0,0,,0,,560,2694,1678,5,6,0,3,1,754,2,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,15.2,665,9,34,321,315,82,665,38,25,65.8,13,34.2,383,1955,966,30,29,8,52,38,491,96,Matches
Léo Cittadini,br BRA,MF,24.0,14.7,714,5,81,401,250,44,714,25,18,72.0,7,28.0,459,3032,1396,35,38,10,25,24,552,58,Matches
Pedro Henrique,br BRA,DF,23.0,12.7,832,116,416,395,23,9,832,4,4,100.0,0,0.0,490,2627,1591,12,8,0,1,4,556,3,Matches
Braian Romero,ar ARG,"FW,MF",27.0,10.2,392,9,55,180,160,37,392,13,9,69.2,4,30.8,215,1103,543,13,8,6,29,12,259,60,Matches
Lucho González,ar ARG,MF,38.0,9.1,440,8,53,276,113,14,440,2,2,100.0,0,0.0,213,1057,545,10,8,1,9,10,324,35,Matches
Guilherme Camacho,br BRA,MF,28.0,7.7,570,7,87,381,104,4,570,5,5,100.0,0,0.0,300,1465,872,8,9,0,7,6,413,8,Matches
Erick,br BRA,"MF,DF",21.0,8.5,464,32,123,270,79,19,464,14,13,92.9,1,7.1,227,1351,764,16,11,1,9,4,302,13,Matches
Lucas Halter,br BRA,DF,18.0,7.5,528,50,192,322,19,7,528,2,2,100.0,0,0.0,309,1795,1085,3,6,0,1,2,383,1,Matches
Léo,br BRA,GK,28.0,7.0,248,232,247,1,0,0,248,0,0,,0,,108,620,369,0,0,0,0,0,101,0,Matches
