Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Santos,br BRA,GK,30.0,29,29,2610,29.0,32,1.1,106,76,71.7,12,5,12,8,27.6,2,2,0,0,0.0,Matches
Bento,br BRA,GK,21.0,9,9,810,9.0,13,1.44,35,21,71.4,1,3,5,1,11.1,4,3,1,0,25.0,Matches
Squad Total,,,25.2,38,38,3420,38.0,45,1.18,141,97,71.6,13,8,17,9,23.7,6,5,1,0,16.7,
Opponent Total,,,26.5,38,38,3420,38.0,41,1.08,139,98,71.9,17,8,13,15,39.5,2,2,0,0,0.0,
