Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Santos,br BRA,GK,29.0,33.0,1328,960,366,89,0,5,0,0,0,0,0,0,1021,2,2,Matches
Abner,br BRA,DF,19.0,31.5,1806,1429,368,39,1,9,131,293,36,11,25,0,1431,9,46,Matches
Pedro Henrique,br BRA,DF,24.0,29.4,1822,1765,54,47,0,30,1,7,0,0,0,0,1603,3,18,Matches
Thiago Heleno,br BRA,DF,31.0,28.4,2112,2024,82,79,0,58,0,3,0,0,0,0,1871,6,4,Matches
Léo Cittadini,br BRA,MF,25.0,26.6,1005,967,36,30,1,1,18,5,0,0,0,0,866,2,21,Matches
Nikão,br BRA,"FW,MF",27.0,23.9,1038,929,105,32,1,32,91,16,53,24,24,0,827,4,23,Matches
Renato Kayser,br BRA,FW,23.0,22.3,343,295,46,5,0,2,11,2,0,0,0,0,242,2,11,Matches
Christian,br BRA,MF,19.0,21.9,981,913,61,27,1,15,49,7,26,14,10,0,794,7,15,Matches
Richard,br BRA,MF,25.0,19.6,1194,1156,35,31,0,16,8,4,0,0,0,0,1046,3,14,Matches
Carlos Eduardo,br BRA,"FW,MF",23.0,19.0,390,376,14,4,0,3,52,5,1,0,1,0,263,0,31,Matches
Jonathan Moreira,br BRA,DF,33.0,15.5,1029,853,174,36,1,10,29,138,0,0,0,0,900,2,12,Matches
Erick,br BRA,"DF,MF",22.0,16.8,727,624,101,9,0,8,20,92,0,0,0,0,616,2,16,Matches
Wellington Martins,br BRA,MF,29.0,15.8,859,827,29,27,0,14,3,2,0,0,0,0,747,3,12,Matches
Khellven,br BRA,DF,18.0,10.3,620,480,140,21,0,7,65,101,18,6,12,0,484,0,16,Matches
Fernando Canesin,br BRA,"MF,FW",27.0,8.4,223,221,2,1,1,0,11,1,0,0,0,0,160,0,8,Matches
Vitinho,br BRA,"FW,MF",20.0,8.2,258,245,13,4,0,3,18,8,1,0,0,0,196,0,13,Matches
Fabinho,br BRA,"FW,MF",20.0,7.8,275,273,1,0,0,2,21,1,0,0,0,0,215,1,8,Matches
Zé Ivaldo,br BRA,DF,22.0,7.3,366,341,21,15,0,10,1,6,0,0,0,0,301,4,3,Matches
Lucas Halter,br BRA,DF,19.0,6.7,559,543,15,10,0,2,0,5,0,0,0,0,498,1,3,Matches
Guilherme Bissoli,br BRA,FW,22.0,6.0,109,100,9,0,0,0,3,0,0,0,0,0,77,0,4,Matches
Márcio Azevedo,br BRA,DF,33.0,4.2,304,255,48,5,1,0,15,40,3,1,2,0,255,1,3,Matches
Felipe Aguilar,co COL,DF,27.0,5.9,391,384,7,7,0,1,0,0,0,0,0,0,364,0,1,Matches
Geuvânio,br BRA,"FW,MF",27.0,5.2,191,180,10,4,0,1,14,5,1,0,0,0,136,1,7,Matches
Reinaldo,br BRA,"MF,FW",18.0,4.5,114,112,1,0,0,0,13,1,0,0,0,0,78,1,2,Matches
Jádson,br BRA,"MF,FW",36.0,4.3,236,215,17,7,1,2,17,1,9,8,1,0,190,4,3,Matches
Jandrei,br BRA,GK,26.0,4.0,153,111,41,5,0,0,0,0,0,0,0,0,121,1,0,Matches
Lucho González,ar ARG,MF,39.0,3.9,137,125,8,5,1,0,3,1,0,0,0,0,92,4,3,Matches
Vinicius Mingotti,br BRA,FW,20.0,3.2,54,47,7,0,0,0,1,0,0,0,0,0,40,0,2,Matches
Jaime Alvarado,co COL,MF,20.0,4.3,224,213,10,8,0,1,0,1,0,0,0,0,196,1,1,Matches
Pedrinho,br BRA,"FW,MF",20.0,3.9,99,95,4,1,0,0,4,1,0,0,0,0,77,0,2,Matches
Marquinhos Gabriel,br BRA,"MF,FW",29.0,2.5,117,106,11,5,0,0,16,0,6,0,6,0,91,0,1,Matches
Jorginho,br BRA,"FW,MF",29.0,2.2,74,71,3,0,0,1,6,0,3,1,2,0,61,0,3,Matches
Leo Gomes,br BRA,DF,22.0,1.4,61,40,21,6,0,0,1,15,0,0,0,0,47,0,1,Matches
Ravanelli,br BRA,"MF,FW",22.0,3.1,152,122,27,10,0,2,29,3,14,4,10,0,101,3,2,Matches
Walter,br BRA,"FW,MF",30.0,2.9,95,88,6,0,0,2,5,1,0,0,0,0,69,1,1,Matches
João Victor,br BRA,DF,17.0,1.3,71,58,13,2,0,0,1,11,0,0,0,0,62,0,1,Matches
Bento,br BRA,GK,20.0,1.0,40,26,14,2,0,1,0,0,0,0,0,0,29,0,0,Matches
Bruno Leite,br BRA,"FW,MF",19.0,0.5,23,23,0,0,0,0,1,0,0,0,0,0,21,0,1,Matches
Kawan,br BRA,MF,17.0,0.4,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Luan Patrick,br BRA,MF,18.0,0.2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,1,Matches
Jajá,br BRA,FW,18.0,0.2,8,8,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
Squad Total,,,25.4,38.0,19615,17627,1920,573,9,238,659,776,171,69,93,0,16215,68,315,
Opponent Total,,,26.4,38.0,16766,14628,2051,671,15,195,748,848,183,75,76,2,13329,87,293,
