Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Bento,br BRA,GK,22.0,33.0,852,475,371,54,0,2,0,0,0,0,0,0,485,6,0,Matches
Pedro Henrique,br BRA,DF,26.0,25.6,1101,1052,45,44,0,40,3,0,0,0,0,0,847,4,8,Matches
David Terans,uy URU,MF,27.0,22.3,773,635,135,37,4,11,102,8,72,31,20,0,550,3,15,Matches
Abner,br BRA,DF,21.0,23.4,1283,1019,261,27,1,7,49,229,5,2,3,0,986,3,27,Matches
Khellven,br BRA,DF,20.0,23.4,1120,794,322,29,0,6,137,242,51,13,29,0,766,4,26,Matches
Hugo Moura,br BRA,MF,24.0,19.4,779,753,25,22,1,13,8,2,1,0,0,0,643,1,17,Matches
Erick,br BRA,MF,24.0,20.5,681,650,28,21,1,5,5,7,0,0,0,0,574,3,12,Matches
Matheus Felipe,br BRA,DF,23.0,19.8,637,594,40,37,0,13,2,3,0,0,0,0,507,3,6,Matches
Tomás Cuello,ar ARG,FW,21.0,18.0,653,594,55,12,2,9,74,24,19,15,2,1,459,4,19,Matches
Nicolás Hernández,co COL,DF,24.0,18.0,698,653,41,32,0,11,1,9,0,0,0,0,584,4,1,Matches
Agustín Canobbio,uy URU,FW,23.0,15.6,419,378,39,6,3,2,35,16,17,10,3,0,304,2,13,Matches
Pablo,br BRA,FW,29.0,16.6,384,351,29,2,1,2,5,9,1,0,0,0,268,4,14,Matches
Vitinho,br BRA,FW,22.0,15.9,422,410,11,3,0,1,22,6,2,0,0,0,312,1,15,Matches
Luis Manuel Orejuela,co COL,DF,26.0,13.0,530,398,132,5,0,3,37,127,0,0,0,0,399,0,7,Matches
Vitor Roque,br BRA,FW,16.0,14.6,143,122,21,1,0,0,3,0,0,0,0,0,99,0,4,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,15.4,663,529,134,6,1,6,49,117,11,4,5,0,474,0,12,Matches
Thiago Heleno,br BRA,DF,33.0,12.7,620,597,23,23,1,15,1,0,0,0,0,0,515,0,3,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,12.5,459,414,42,19,3,10,28,2,12,8,2,0,343,3,5,Matches
Fernandinho,br BRA,MF,36.0,10.8,549,518,29,24,2,7,13,3,1,0,0,0,445,2,6,Matches
Rômulo,br BRA,FW,19.0,13.3,284,273,8,0,1,1,5,1,0,0,0,0,191,3,14,Matches
Alex Santana,br BRA,MF,26.0,9.9,353,345,7,5,1,3,0,1,0,0,0,0,313,1,6,Matches
Matheus Fernandes,br BRA,MF,23.0,7.6,247,242,4,1,1,0,1,3,0,0,0,0,205,1,3,Matches
Marcelo Cirino,br BRA,FW,30.0,5.2,87,81,5,0,1,0,7,0,0,0,0,0,52,1,5,Matches
Anderson,br BRA,GK,23.0,5.0,135,72,63,14,0,0,0,0,0,0,0,0,74,0,0,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,8.0,292,273,19,13,0,3,5,4,1,0,0,0,243,0,6,Matches
Christian,br BRA,MF,21.0,4.8,173,169,4,3,0,3,3,0,0,0,0,0,141,0,4,Matches
Bryan García,ec ECU,MF,21.0,3.1,119,119,0,0,0,3,1,0,0,0,0,0,88,0,8,Matches
Pedro Rocha Neves,br BRA,FW,27.0,3.1,74,66,7,0,0,0,9,2,4,3,1,0,50,1,5,Matches
Pablo Siles,uy URU,MF,24.0,1.8,60,58,2,1,0,2,2,1,0,0,0,0,48,0,1,Matches
Lucas Halter,br BRA,DF,21.0,1.1,60,60,0,0,0,0,0,0,0,0,0,0,57,0,0,Matches
Lucas Fasson,br BRA,DF,20.0,0.8,52,48,4,2,0,2,0,2,0,0,0,0,34,0,1,Matches
Marlos,ua UKR,"MF,FW",33.0,1.7,89,79,8,3,1,1,4,1,3,2,1,0,69,2,3,Matches
Matheus Babi,br BRA,"FW,MF",24.0,0.9,20,17,3,0,0,0,0,1,0,0,0,0,15,0,0,Matches
João Vialle,br BRA,DF,19.0,0.3,17,15,2,1,0,0,0,1,0,0,0,0,15,0,0,Matches
John Mercado,ec ECU,FW,19.0,0.0,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
Squad Total,,,24.4,38.0,14833,12858,1919,447,25,181,612,821,200,88,66,1,11158,56,266,
Opponent Total,,,27.2,38.0,18826,16743,2047,559,28,94,809,808,232,111,100,1,15045,36,369,
