Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Otávio,br BRA,MF,21.0,34.8,4,0,0,50,25,0,7,67,80,0,0,0,Matches
Thiago Heleno,br BRA,DF,27.0,32.8,7,0,0,23,23,0,1,67,12,0,1,0,Matches
Wéverton,br BRA,GK,28.0,30.0,5,0,0,3,7,0,0,2,2,0,2,0,Matches
Pablo,br BRA,"FW,MF",23.0,29.2,5,0,0,51,28,20,34,28,36,0,0,0,Matches
Leonardo Morais,br BRA,DF,24.0,28.2,12,1,1,53,51,1,109,77,69,0,0,0,Matches
Hernani,br BRA,MF,21.0,27.3,8,0,0,43,20,2,39,53,43,0,0,0,Matches
Paulo André,br BRA,DF,32.0,25.7,5,0,0,18,15,0,2,51,16,0,1,0,Matches
Sidcley,br BRA,"DF,MF",22.0,22.0,3,0,0,25,29,1,47,44,35,0,0,0,Matches
André Lima,br BRA,FW,30.0,20.2,2,0,0,58,47,8,8,12,16,0,0,0,Matches
Lucas Fernandes,br BRA,"FW,MF",21.0,13.4,3,0,0,13,52,2,37,12,22,2,0,0,Matches
Nikão,br BRA,"FW,MF",23.0,14.2,2,0,0,18,20,4,48,4,12,0,0,0,Matches
Nicolas,br BRA,DF,18.0,13.4,1,0,0,16,8,1,87,31,14,0,1,0,Matches
Walter,br BRA,FW,26.0,12.1,3,0,0,37,17,11,29,1,8,0,1,0,Matches
Lucho González,ar ARG,MF,35.0,10.1,1,0,0,8,11,3,24,10,12,0,0,0,Matches
Wanderson,br BRA,DF,24.0,11.8,1,0,0,9,6,2,0,22,10,0,0,0,Matches
Vinícius,br BRA,"FW,MF",24.0,10.6,3,0,0,7,15,0,43,8,7,0,0,0,Matches
Matheus Rossetto,br BRA,MF,19.0,9.5,0,0,0,6,5,0,16,9,8,0,0,0,Matches
Marcos Guilherme,br BRA,"FW,MF",20.0,8.9,0,0,0,4,13,4,12,5,8,0,0,0,Matches
Santos,br BRA,GK,25.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,Matches
Deivid,br BRA,MF,27.0,7.7,1,0,0,22,19,0,2,27,19,0,0,0,Matches
Ewandro,br BRA,"FW,MF",19.0,6.3,1,0,0,6,4,2,17,3,9,0,0,0,Matches
Luan,br BRA,"FW,MF",27.0,3.1,2,0,0,8,11,0,4,1,3,0,0,0,Matches
Marcão,br BRA,DF,19.0,5.5,2,0,0,10,9,0,1,13,7,0,0,0,Matches
Rafael Galhardo,br BRA,DF,24.0,4.5,0,0,0,5,10,0,30,5,15,0,0,0,Matches
Eduardo,br BRA,DF,29.0,4.0,3,0,0,5,7,0,28,6,12,0,0,0,Matches
Yago César,br BRA,MF,18.0,3.5,0,0,0,3,4,0,9,2,1,0,0,0,Matches
Cleberson,br BRA,DF,23.0,3.5,0,0,0,1,0,1,0,3,3,0,1,0,Matches
Giovanny,br BRA,MF,18.0,3.6,1,0,0,0,8,1,4,2,5,0,0,0,Matches
Renan Lodi,br BRA,"DF,MF",17.0,2.6,0,0,0,5,3,0,12,8,1,0,0,0,Matches
Luciano Cabral,cl CHI,"FW,MF",20.0,2.8,0,0,0,2,7,0,2,1,0,0,0,0,Matches
Juninho,br BRA,"FW,MF",19.0,2.3,1,0,0,4,5,2,4,4,4,0,0,0,Matches
Anderson Lopes,br BRA,"FW,MF",22.0,1.5,0,0,0,2,7,0,2,1,2,0,0,0,Matches
Renan,br BRA,"GK,MF",20.0,1.5,0,0,0,7,1,0,0,4,3,0,0,0,Matches
Jadson,br BRA,MF,22.0,0.6,0,0,0,2,2,0,1,1,0,0,0,0,Matches
João Pedro Heinen,br BRA,MF,19.0,1.8,0,0,0,2,3,0,17,1,1,0,0,0,Matches
Guilherme Schettine,br BRA,FW,20.0,0.6,0,0,0,2,1,0,0,0,0,0,0,0,Matches
Squad Total,,,24.8,38.0,77,1,1,528,494,65,676,585,495,2,7,0,
Opponent Total,,,26.7,38.0,79,3,1,530,494,84,936,603,490,5,3,1,
