Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Santos,br BRA,GK,29.0,33.0,1397,1164,1393,5,0,0,1397,0,0,,0,,785,4122,2610,0,0,0,2,0,694,0,Matches
Abner,br BRA,DF,19.0,31.5,2081,69,539,989,568,47,2081,35,22,62.9,13,37.1,1083,5289,2994,64,50,12,50,20,1279,171,Matches
Pedro Henrique,br BRA,DF,24.0,29.4,2102,285,1011,1071,31,10,2102,8,6,75.0,2,25.0,1335,6064,3482,21,8,0,5,2,1483,2,Matches
Thiago Heleno,br BRA,DF,31.0,28.4,2371,253,1117,1217,50,31,2371,2,2,100.0,0,0.0,1537,6573,3590,9,3,0,6,3,1770,3,Matches
Léo Cittadini,br BRA,MF,25.0,26.6,1272,17,177,760,356,60,1272,42,31,73.8,11,26.2,791,4852,2416,55,44,6,35,24,912,110,Matches
Nikão,br BRA,"FW,MF",27.0,23.9,1213,24,77,574,574,43,1212,33,26,78.8,7,21.2,767,4258,1845,39,38,9,45,30,926,196,Matches
Renato Kayser,br BRA,FW,23.0,22.3,514,10,40,226,257,73,514,24,11,45.8,13,54.2,291,1842,671,25,18,8,38,16,346,100,Matches
Christian,br BRA,MF,19.0,21.9,1143,19,183,650,316,22,1143,29,20,69.0,9,31.0,703,3527,1688,33,34,6,27,25,855,74,Matches
Richard,br BRA,MF,25.0,19.6,1420,67,405,898,133,8,1420,12,9,75.0,3,25.0,804,3653,1603,12,11,4,18,10,987,21,Matches
Carlos Eduardo,br BRA,"FW,MF",23.0,19.0,666,24,96,248,333,69,666,81,38,46.9,43,53.1,443,3106,1348,55,25,25,75,33,475,173,Matches
Jonathan Moreira,br BRA,DF,33.0,15.5,1110,26,255,631,230,8,1110,13,9,69.2,4,30.8,614,2931,1733,37,30,4,14,4,764,60,Matches
Erick,br BRA,"DF,MF",22.0,16.8,903,40,246,467,197,22,903,38,23,60.5,15,39.5,523,2899,1655,27,25,4,17,12,563,44,Matches
Wellington Martins,br BRA,MF,29.0,15.8,951,33,215,658,82,1,951,9,6,66.7,3,33.3,614,2478,1318,11,10,0,11,7,721,9,Matches
Khellven,br BRA,DF,18.0,10.3,739,35,207,346,196,3,739,25,11,44.0,14,56.0,342,1668,813,15,15,0,13,9,404,51,Matches
Fernando Canesin,br BRA,"MF,FW",27.0,8.4,297,12,51,149,105,11,297,13,4,30.8,9,69.2,182,1131,580,22,16,2,18,6,208,36,Matches
Vitinho,br BRA,"FW,MF",20.0,8.2,369,3,36,141,198,36,369,27,15,55.6,12,44.4,241,1564,842,28,20,10,27,14,297,103,Matches
Fabinho,br BRA,"FW,MF",20.0,7.8,369,3,29,142,201,24,369,35,18,51.4,17,48.6,261,1647,685,20,10,3,21,10,283,100,Matches
Zé Ivaldo,br BRA,DF,22.0,7.3,435,43,220,201,15,6,435,1,0,0.0,1,100.0,230,1057,514,3,1,0,4,3,295,0,Matches
Lucas Halter,br BRA,DF,19.0,6.7,605,52,250,345,11,4,605,4,3,75.0,1,25.0,402,2267,1524,8,2,0,1,1,470,0,Matches
Guilherme Bissoli,br BRA,FW,22.0,6.0,166,4,9,74,83,13,166,11,6,54.5,5,45.5,91,388,120,1,2,0,11,10,114,36,Matches
Márcio Azevedo,br BRA,DF,33.0,4.2,342,5,60,186,97,3,342,18,9,50.0,9,50.0,206,974,592,11,5,0,6,3,237,21,Matches
Felipe Aguilar,co COL,DF,27.0,5.9,454,48,223,224,8,6,454,0,0,,0,,283,1045,497,2,2,0,3,0,331,0,Matches
Geuvânio,br BRA,"FW,MF",27.0,5.2,272,5,29,97,152,23,272,22,13,59.1,9,40.9,179,1092,541,24,14,11,14,16,199,54,Matches
Reinaldo,br BRA,"MF,FW",18.0,4.5,182,4,32,57,95,18,182,12,6,50.0,6,50.0,127,919,464,16,10,5,17,7,127,51,Matches
Jádson,br BRA,"MF,FW",36.0,4.3,253,0,10,140,104,6,253,2,1,50.0,1,50.0,155,682,255,3,7,1,6,3,214,20,Matches
Jandrei,br BRA,GK,26.0,4.0,161,131,161,0,0,0,161,1,1,100.0,0,0.0,98,497,340,0,0,0,0,0,84,0,Matches
Lucho González,ar ARG,MF,39.0,3.9,170,3,14,103,55,7,170,6,3,50.0,3,50.0,92,426,186,2,5,1,4,6,127,24,Matches
Vinicius Mingotti,br BRA,FW,20.0,3.2,82,2,4,43,36,13,82,1,0,0.0,1,100.0,54,224,39,1,1,0,9,4,63,15,Matches
Jaime Alvarado,co COL,MF,20.0,4.3,258,13,67,163,30,0,258,2,2,100.0,0,0.0,133,588,356,3,2,0,3,4,177,5,Matches
Pedrinho,br BRA,"FW,MF",20.0,3.9,141,1,13,62,72,11,141,20,11,55.0,9,45.0,103,972,346,13,16,4,10,10,105,34,Matches
Marquinhos Gabriel,br BRA,"MF,FW",29.0,2.5,140,2,13,69,59,5,140,9,5,55.6,4,44.4,78,452,167,6,3,1,4,1,96,17,Matches
Jorginho,br BRA,"FW,MF",29.0,2.2,100,2,18,53,31,3,100,3,3,100.0,0,0.0,65,385,228,6,2,1,6,1,64,8,Matches
Leo Gomes,br BRA,DF,22.0,1.4,84,5,32,38,16,0,84,3,1,33.3,2,66.7,35,166,60,0,1,0,1,0,38,5,Matches
Ravanelli,br BRA,"MF,FW",22.0,3.1,190,3,19,79,93,5,190,6,3,50.0,3,50.0,115,565,202,2,7,2,7,2,132,27,Matches
Walter,br BRA,"FW,MF",30.0,2.9,129,0,1,66,63,11,129,5,4,80.0,1,20.0,88,355,79,3,1,1,14,8,121,24,Matches
João Victor,br BRA,DF,17.0,1.3,83,5,24,41,19,0,83,3,3,100.0,0,0.0,45,185,104,1,2,0,1,1,47,11,Matches
Bento,br BRA,GK,20.0,1.0,44,35,44,0,0,0,44,1,1,100.0,0,0.0,25,113,66,0,0,0,0,0,18,0,Matches
Bruno Leite,br BRA,"FW,MF",19.0,0.5,33,0,3,18,12,1,33,1,0,0.0,1,100.0,21,163,52,0,1,0,2,0,22,3,Matches
Kawan,br BRA,MF,17.0,0.4,15,3,7,5,3,0,15,1,1,100.0,0,0.0,10,55,32,0,0,0,1,1,12,0,Matches
Luan Patrick,br BRA,MF,18.0,0.2,17,0,1,16,0,0,17,0,0,,0,,10,56,30,0,0,0,0,1,12,1,Matches
Jajá,br BRA,FW,18.0,0.2,10,1,1,2,7,2,10,2,1,50.0,1,50.0,7,36,9,0,0,0,0,0,7,2,Matches
Squad Total,,,25.4,38.0,23283,2451,7332,11254,4888,605,23282,560,328,58.6,232,41.4,13968,71266,36676,578,441,120,546,307,16079,1611,
Opponent Total,,,26.4,38.0,20497,2087,6839,9102,4778,644,20491,565,357,63.2,208,36.8,12126,63623,32088,663,461,134,544,313,13228,1384,
