Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Bento,br BRA,GK,22.0,33.0,485,852,56.9,14988,11433,94,94,100.0,205,212,96.7,182,536,34.0,0,0.1,0.1,-0.1,3,22,0,0,0,Matches
Pedro Henrique,br BRA,DF,26.0,25.6,847,1101,76.9,19531,7984,227,255,89.0,421,469,89.8,193,345,55.9,1,0.3,0.2,0.7,9,67,4,1,71,Matches
David Terans,uy URU,MF,27.0,22.3,550,773,71.2,9876,2672,267,312,85.6,181,238,76.1,83,168,49.4,4,4.4,3.9,-0.4,39,63,23,6,78,Matches
Abner,br BRA,DF,21.0,23.4,986,1283,76.9,17089,6919,469,533,88.0,412,517,79.7,91,181,50.3,2,2.2,1.7,-0.2,31,105,16,6,139,Matches
Khellven,br BRA,DF,20.0,23.4,766,1120,68.4,13436,5295,368,426,86.4,299,411,72.7,83,222,37.4,2,3.5,2.9,-1.5,28,55,26,15,66,Matches
Hugo Moura,br BRA,MF,24.0,19.4,643,779,82.5,12714,2929,235,273,86.1,298,325,91.7,96,138,69.6,0,0.5,0.4,-0.5,9,66,4,1,56,Matches
Erick,br BRA,MF,24.0,20.5,574,681,84.3,10736,3083,228,267,85.4,274,299,91.6,60,86,69.8,0,0.9,0.8,-0.9,12,67,5,0,80,Matches
Matheus Felipe,br BRA,DF,23.0,19.8,507,637,79.6,11293,4326,119,140,85.0,302,331,91.2,84,153,54.9,0,0.2,0.2,-0.2,6,53,2,1,56,Matches
Tomás Cuello,ar ARG,FW,21.0,18.0,459,653,70.3,7673,2115,249,304,81.9,150,214,70.1,47,94,50.0,4,2.4,2.0,1.6,29,41,20,5,73,Matches
Nicolás Hernández,co COL,DF,24.0,18.0,584,698,83.7,12570,4282,160,179,89.4,329,365,90.1,92,141,65.2,0,0.1,0.2,-0.1,2,53,2,0,55,Matches
Agustín Canobbio,uy URU,FW,23.0,15.6,304,419,72.6,4307,1372,177,211,83.9,98,128,76.6,15,48,31.3,0,1.2,1.3,-1.2,19,31,13,4,35,Matches
