Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Lucas Esquivel,ar ARG,DF,22.0,30.2,5,1,1,32,26,1,135,35,52,0,0,0,156,37,16,69.8,Matches
Erick,br BRA,"MF,DF",26.0,28.4,2,0,0,36,27,1,8,41,38,0,1,0,107,56,54,50.9,Matches
Kaique Rocha,br BRA,DF,22.0,27.6,3,0,0,19,10,1,5,37,26,0,0,0,115,74,23,76.3,Matches
Thiago Heleno,br BRA,DF,35.0,25.3,6,1,0,23,10,0,0,32,13,0,0,0,67,65,39,62.5,Matches
Tomás Cuello,ar ARG,"FW,MF",23.0,22.3,3,0,0,28,40,7,116,21,21,0,0,0,128,18,27,40.0,Matches
Leonardo Godoy,ar ARG,DF,28.0,18.2,5,0,0,32,18,1,50,11,17,0,1,0,49,13,20,39.4,Matches
Pablo,br BRA,"FW,MF",31.0,18.9,6,0,0,28,13,11,4,3,13,0,0,0,59,40,74,35.1,Matches
Nikão,br BRA,"FW,MF",31.0,18.0,2,0,0,14,35,3,82,9,17,0,0,0,83,25,31,44.6,Matches
Julimar,br BRA,"FW,MF",23.0,18.5,4,0,0,30,13,4,43,16,19,0,0,0,74,53,37,58.9,Matches
Mycael,br BRA,GK,19.0,17.4,2,1,0,0,1,0,0,0,0,0,0,0,6,2,0,100.0,Matches
Fernandinho,br BRA,MF,38.0,17.2,8,0,0,34,23,1,48,10,22,0,0,0,99,19,13,59.4,Matches
Christian,br BRA,"MF,FW",23.0,16.7,7,0,0,37,28,3,28,12,15,0,0,0,45,15,18,45.5,Matches
Mateo Gamarra,py PAR,DF,23.0,16.5,7,0,0,15,8,0,3,25,17,0,0,0,71,48,34,58.5,Matches
Gabriel,br BRA,MF,31.0,15.9,3,0,0,22,13,0,6,21,28,0,0,0,101,17,26,39.5,Matches
Bruno Zapelli,ar ARG,"MF,FW",21.0,15.7,3,0,0,19,18,1,93,8,19,0,0,0,70,4,17,19.0,Matches
Leonardo Linck,br BRA,GK,22.0,13.6,0,2,0,0,1,0,0,0,0,0,0,0,10,3,0,100.0,Matches
Agustín Canobbio,uy URU,"FW,MF",25.0,13.5,6,1,1,17,25,7,36,4,19,0,0,0,71,7,7,50.0,Matches
Felipinho,br BRA,MF,22.0,10.3,3,0,0,22,15,0,8,21,35,0,0,0,43,8,10,44.4,Matches
Gonzalo Mastriani,uy URU,FW,30.0,10.0,0,0,0,12,9,4,3,3,7,0,0,0,40,30,32,48.4,Matches
João Machado Cruz,br BRA,"MF,FW",17.0,9.3,2,0,0,14,5,0,61,6,5,0,0,0,40,6,7,46.2,Matches
Mádson,br BRA,DF,32.0,10.8,3,0,0,7,12,1,25,14,5,0,0,0,32,34,26,56.7,Matches
Lucas Belezi,br BRA,DF,20.0,8.8,2,0,0,6,1,0,2,13,6,0,0,0,19,22,10,68.8,Matches
Lucas Di Yorio,ar ARG,FW,27.0,8.9,1,0,0,12,12,2,9,3,3,1,0,0,20,26,42,38.2,Matches
Fernando,br BRA,DF,24.0,8.0,4,0,0,13,9,1,31,18,4,0,0,0,33,15,10,60.0,Matches
Bento,br BRA,GK,24.0,7.0,1,0,0,1,0,0,0,0,0,0,1,0,4,2,0,100.0,Matches
Emersonn,br BRA,"FW,MF",19.0,4.3,0,0,0,7,6,1,5,1,5,0,0,0,13,20,19,51.3,Matches
Bruno Praxedes,br BRA,"MF,FW",21.0,2.6,0,0,0,8,2,0,7,2,4,0,0,0,13,3,2,60.0,Matches
José Vitor Silva Neves,br BRA,"MF,FW",23.0,2.0,2,0,0,5,2,0,3,2,4,0,0,0,11,10,8,55.6,Matches
Alex Santana,br BRA,"MF,FW",28.0,1.1,2,0,0,3,1,0,0,0,0,0,0,0,6,2,4,33.3,Matches
Marcos Victor,br BRA,DF,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Kayke Santos,br BRA,FW,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Squad Total,,,26.2,38.0,92,6,2,496,383,50,811,368,414,1,3,0,1587,674,607,52.6,
Opponent Total,,,27.5,38.0,80,5,0,413,477,48,700,330,379,2,2,1,1494,603,675,47.2,
