Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-07-20,18:30,Série A,Matchweek 11,Sun,Home,W,2,0,Criciúma,,,,4-3-3,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2014-07-27,16:00,Série A,Matchweek 12,Sun,Home,L,0,3,Fluminense,,,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2014-08-03,18:30,Série A,Matchweek 13,Sun,Away,L,1,3,Atlético Mineiro,,8663.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Botafogo (RJ),,,,4-2-3-1,4-2-2-2,Jean Pierre Goncalves Lima,Match Report,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Away,D,1,1,Sport Recife,,13223.0,,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,
2014-08-20,19:30,Série A,Matchweek 16,Wed,Away,L,0,2,Santos,,4612.0,,4-4-2,4-2-3-1,Igor Junior Benevenuto,Match Report,
2014-08-24,18:30,Série A,Matchweek 17,Sun,Home,D,0,0,Bahia,,,,4-4-2,4-3-2-1,Sandro Ricci,Match Report,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Away,L,1,3,Goiás,,1544.0,,4-3-3,4-4-2,Wagner do Nascimento Magalhaes,Match Report,
2014-09-07,18:30,Série A,Matchweek 19,Sun,Home,D,1,1,Palmeiras,,19559.0,,4-3-2-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2014-09-10,19:30,Série A,Matchweek 20,Wed,Away,L,0,1,Grêmio,,11584.0,,4-2-2-2,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Home,W,2,0,Vitória,,15739.0,,4-2-3-1,4-3-2-1,Pablo Dos Santos Alves,Match Report,
2014-09-17,19:30,Série A,Matchweek 22,Wed,Away,L,0,2,Cruzeiro,,17850.0,,3-4-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-09-20,18:30,Série A,Matchweek 23,Sat,Home,L,0,1,Internacional,,17305.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2014-09-24,21:00,Série A,Matchweek 24,Wed,Away,L,0,3,Chapecoense,,6610.0,,4-2-3-1,4-4-2,Charles Hebert Cavalcante Ferreira,Match Report,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Home,W,1,0,Corinthians,,19667.0,,4-2-3-1,4-1-2-1-2,Marcelo de Lima Henrique,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Away,L,0,1,Coritiba,,9508.0,,4-3-3,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2014-10-08,19:30,Série A,Matchweek 27,Wed,Away,L,0,1,São Paulo,,9795.0,,4-2-3-1,4-2-2-2,Jailson Macêdo Freitas,Match Report,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Home,W,3,0,Figueirense,,14185.0,,4-2-3-1,4-4-1-1,Marcelo de Lima Henrique,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Home,W,2,1,Flamengo,,18908.0,,4-3-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Away,W,1,0,Criciúma,,7641.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Away,L,1,2,Fluminense,,22537.0,,4-3-3,4-2-2-2,Marielson Alves Silva,Match Report,
2014-11-02,19:30,Série A,Matchweek 32,Sun,Home,W,1,0,Atlético Mineiro,,17021.0,,4-4-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-11-08,21:00,Série A,Matchweek 33,Sat,Away,W,2,0,Botafogo (RJ),,3187.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,L,0,1,Sport Recife,,14488.0,,4-2-3-1,4-3-3,Guilherme Ceretta de Lima,Match Report,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Home,D,1,1,Santos,,14861.0,,4-2-3-1,4-3-2-1,Arnoldo Vasconcelos Figarela,Match Report,
2014-11-22,20:00,Série A,Matchweek 36,Sat,Away,W,2,1,Bahia,,7742.0,,4-2-2-2,4-3-2-1,André Luiz de Freitas Castro,Match Report,
2014-11-30,19:30,Série A,Matchweek 37,Sun,Home,W,1,0,Goiás,,12807.0,,4-2-3-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Palmeiras,,33151.0,,4-4-1-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
