Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Santos,br BRA,GK,28.0,28.0,21,4,0,3,0,35.2,0.26,14.2,0.51,136,339,40.1,751,143,32.2,33.5,241,40.2,37.3,376,16,4.3,23,0.82,13.9,Matches
Léo,br BRA,GK,28.0,7.0,7,1,0,1,0,8.1,0.28,1.1,0.16,35,83,42.2,178,40,34.8,32.6,51,41.2,35.3,90,8,8.9,6,0.86,12.3,Matches
Caio Alan,br BRA,GK,22.0,3.0,4,1,0,1,0,3.1,0.23,-0.9,-0.32,11,34,32.4,68,12,39.7,38.4,15,46.7,32.9,52,0,0.0,0,0.0,10.1,Matches
Squad Total,,,26.2,38.0,32,6,0,5,0,46.4,0.26,14.4,0.38,182,456,39.9,990,195,32.7,,314,42.0,37.2,518,24,4.6,29,0.76,,
Opponent Total,,,27.2,38.0,51,3,1,8,2,59.3,0.28,10.3,0.27,218,604,36.1,795,162,44.5,37.5,385,64.9,48.7,634,23,3.6,23,0.61,11.7,
