Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,28.0,30,30,2700,30.0,26,0.87,108,86,79.6,14,5,11,14,46.7,4,4,0,0,0.0,Matches
Santos,br BRA,GK,25.0,8,8,720,8.0,6,0.75,23,19,78.3,3,1,4,2,25.0,2,1,1,0,50.0,Matches
Squad Total,,,24.8,38,38,3420,38.0,32,0.84,131,105,79.4,17,6,15,16,42.1,6,5,1,0,16.7,
Opponent Total,,,26.7,38,38,3420,38.0,38,1.0,143,109,76.2,15,6,17,15,39.5,4,4,0,0,0.0,
