Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Bento,br BRA,GK,23.0,33.0,580,886,65.5,16226,11268,114,114,100.0,283,292,96.9,180,469,38.4,1,0.3,0.3,0.7,2,10,0,0,0,Matches
Thiago Heleno,br BRA,DF,34.0,30.9,1276,1526,83.6,28851,11943,279,319,87.5,748,810,92.3,236,363,65.0,0,0.3,0.7,-0.3,5,83,7,0,87,Matches
Erick,br BRA,MF,25.0,27.8,982,1148,85.5,17025,5791,442,490,90.2,430,484,88.8,89,124,71.8,4,3.0,1.8,1.0,17,92,10,2,124,Matches
Vitor Bueno,br BRA,"MF,FW",28.0,23.1,769,1042,73.8,13532,4587,376,441,85.3,272,344,79.1,102,196,52.0,5,6.9,7.0,-1.9,81,95,62,12,149,Matches
Fernandinho,br BRA,MF,37.0,21.5,1029,1222,84.2,19678,7369,449,504,89.1,405,456,88.8,152,213,71.4,3,2.0,3.1,1.0,36,156,38,3,192,Matches
Agustín Canobbio,uy URU,"FW,MF",24.0,23.5,639,840,76.1,9639,3338,362,416,87.0,227,286,79.4,32,75,42.7,5,3.5,2.7,1.5,40,63,27,10,76,Matches
Tomás Cuello,ar ARG,"MF,FW",22.0,22.8,670,994,67.4,10922,3546,348,423,82.3,253,368,68.8,54,128,42.2,4,4.7,3.4,-0.7,31,39,30,16,71,Matches
Vitor Roque,br BRA,FW,17.0,19.0,195,267,73.0,2515,390,128,158,81.0,49,59,83.1,4,9,44.4,3,1.2,0.9,1.8,18,12,6,0,22,Matches
Cacá,br BRA,DF,23.0,18.8,612,752,81.4,12435,4276,180,200,90.0,343,383,89.6,81,144,56.3,0,0.3,0.6,-0.3,5,35,3,1,39,Matches
Lucas Esquivel,ar ARG,DF,21.0,18.3,794,1072,74.1,13239,5364,401,446,89.9,322,419,76.8,61,161,37.9,1,1.4,1.6,-0.4,19,63,8,7,69,Matches
Hugo Moura,br BRA,MF,25.0,14.7,525,625,84.0,9828,2823,230,261,88.1,230,255,90.2,60,86,69.8,0,0.2,0.7,-0.2,4,55,6,1,55,Matches
Pablo,br BRA,FW,30.0,15.5,338,442,76.5,5487,1090,175,216,81.0,123,147,83.7,30,45,66.7,2,1.6,1.0,0.4,26,21,11,4,36,Matches
Christian,br BRA,"MF,FW",22.0,15.1,489,613,79.8,7992,2191,243,274,88.7,201,225,89.3,34,61,55.7,0,1.5,1.2,-1.5,17,53,16,2,69,Matches
Mádson,br BRA,"DF,MF",31.0,14.8,356,519,68.6,6141,2163,167,203,82.3,155,222,69.8,30,72,41.7,2,3.8,3.2,-1.8,19,24,13,4,45,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,12.7,438,583,75.1,7325,1930,234,279,83.9,148,182,81.3,48,85,56.5,2,1.8,1.7,0.2,20,53,7,0,72,Matches
Khellven,br BRA,DF,21.0,11.1,318,468,67.9,5639,2031,153,182,84.1,122,180,67.8,38,77,49.4,4,2.4,1.8,1.6,18,18,14,9,18,Matches
Zé Ivaldo,br BRA,DF,25.0,11.3,457,567,80.6,9554,3765,147,161,91.3,239,268,89.2,67,124,54.0,0,0.1,0.2,-0.1,3,30,2,2,27,Matches
Pedro Henrique,br BRA,DF,27.0,9.5,399,472,84.5,8587,3591,120,132,90.9,210,229,91.7,65,103,63.1,0,0.1,0.5,-0.1,1,26,4,1,35,Matches
Alex Santana,br BRA,MF,27.0,11.1,378,434,87.1,6235,1530,194,212,91.5,144,160,90.0,30,42,71.4,0,0.2,0.3,-0.2,7,48,2,0,46,Matches
Kaique Rocha,br BRA,DF,21.0,7.2,266,304,87.5,4887,1900,92,98,93.9,152,165,92.1,18,30,60.0,0,0.1,0.0,-0.1,2,6,0,0,9,Matches
Matheus Felipe,br BRA,DF,24.0,5.9,205,245,83.7,3835,1358,81,90,90.0,103,114,90.4,20,36,55.6,0,0.1,0.2,-0.1,2,9,0,0,17,Matches
Willian,br BRA,"FW,MF",36.0,6.4,128,156,82.1,1738,296,74,82,90.2,39,46,84.8,6,8,75.0,0,0.3,0.3,-0.3,7,5,3,1,10,Matches
Fernando,br BRA,DF,23.0,5.3,260,322,80.7,4280,1311,137,148,92.6,106,127,83.5,14,35,40.0,2,0.9,0.6,1.1,8,18,7,6,15,Matches
Arturo Vidal,cl CHI,MF,35.0,4.2,143,179,79.9,2290,481,73,83,88.0,55,64,85.9,10,18,55.6,0,0.3,0.2,-0.3,5,14,1,1,14,Matches
Rômulo,br BRA,"FW,MF",20.0,5.7,131,192,68.2,1821,449,85,105,81.0,35,50,70.0,5,12,41.7,0,0.1,0.2,-0.1,4,7,4,1,11,Matches
Leonardo Linck,br BRA,GK,21.0,5.0,77,132,58.3,2539,1977,13,13,100.0,33,33,100.0,31,85,36.5,0,0.0,0.0,0.0,0,2,0,0,0,Matches
David Terans,uy URU,"MF,FW",28.0,4.4,102,139,73.4,1928,595,51,56,91.1,29,37,78.4,20,37,54.1,0,0.3,0.3,-0.3,8,14,2,1,12,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,3.8,175,222,78.8,2965,1218,85,97,87.6,72,92,78.3,17,24,70.8,0,0.0,0.2,0.0,1,16,1,1,12,Matches
Pedro Henrique,br BRA,"DF,MF",20.0,4.0,155,200,77.5,2466,917,79,92,85.9,65,82,79.3,8,18,44.4,0,0.1,0.2,-0.1,3,11,4,1,10,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,2.2,65,79,82.3,955,238,43,47,91.5,20,26,76.9,2,2,100.0,0,0.7,0.4,-0.7,5,6,2,1,8,Matches
Thiago,br BRA,"FW,MF",22.0,2.5,69,82,84.1,1047,170,32,38,84.2,31,33,93.9,4,5,80.0,0,0.1,0.1,-0.1,1,5,2,0,6,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,39,51,76.5,479,89,24,29,82.8,9,12,75.0,1,1,100.0,0,0.6,0.1,-0.6,2,0,1,1,2,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,71,86,82.6,1298,312,32,35,91.4,29,33,87.9,9,13,69.2,0,0.2,0.2,-0.2,1,4,0,0,3,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,10,18,55.6,130,15,8,12,66.7,2,3,66.7,0,0,,0,0.1,0.1,-0.1,1,0,0,0,1,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,15,20,75.0,234,93,10,11,90.9,4,4,100.0,1,5,20.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Reinaldo,br BRA,FW,21.0,0.2,2,2,100.0,28,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Chiqueti,br BRA,MF,17.0,0.2,4,6,66.7,49,1,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
