Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wéverton,br BRA,GK,27.0,36,36,3240,36.0,,,0,0.0,,14,9,13,14,38.9,7,2,3,2,60.0,Matches
Rodolfo de Melo,br BRA,GK,23.0,2,1,90,1.0,,,0,0.0,,0,0,1,0,0.0,0,0,0,0,,Matches
Santos,br BRA,GK,24.0,1,1,90,1.0,,,0,0.0,,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,24.6,38,38,3420,38.0,0.0,0.0,0,0.0,,14,9,15,14,36.8,7,2,3,2,60.0,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,15,9,14,11,28.9,4,4,0,0,0.0,
