Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Lucas Esquivel,ar ARG,DF,22.0,33,31,2720.0,30.2,0.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,4.5,5.1,57.0,178.0,87.0,0.0,0.13,0.13,0.0,0.13,0.02,0.15,0.17,0.02,0.17,Matches
Erick,br BRA,"MF,DF",26.0,34,30,2560.0,28.4,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,4.2,4.2,1.5,5.7,17.0,119.0,43.0,0.11,0.04,0.14,0.11,0.14,0.15,0.05,0.2,0.15,0.2,Matches
Kaique Rocha,br BRA,DF,22.0,29,28,2486.0,27.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,1.3,2.8,11.0,84.0,5.0,0.0,0.04,0.04,0.0,0.04,0.05,0.05,0.1,0.05,0.1,Matches
Thiago Heleno,br BRA,DF,35.0,26,26,2278.0,25.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.8,0.8,0.8,1.6,0.0,58.0,4.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,Matches
Tomás Cuello,ar ARG,"FW,MF",23.0,32,23,2010.0,22.3,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,2.8,2.8,4.2,7.0,102.0,88.0,188.0,0.13,0.22,0.36,0.13,0.36,0.13,0.19,0.31,0.13,0.31,Matches
Leonardo Godoy,ar ARG,DF,28.0,26,21,1639.0,18.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,1.0,1.4,16.0,61.0,87.0,0.05,0.11,0.16,0.05,0.16,0.03,0.05,0.08,0.03,0.08,Matches
Pablo,br BRA,"FW,MF",31.0,29,20,1703.0,18.9,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,3.7,3.7,1.8,5.6,12.0,52.0,66.0,0.16,0.11,0.26,0.16,0.26,0.2,0.1,0.29,0.2,0.29,Matches
Nikão,br BRA,"FW,MF",31.0,26,19,1624.0,18.0,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,3.6,3.6,2.9,6.5,32.0,89.0,135.0,0.33,0.11,0.44,0.33,0.44,0.2,0.16,0.36,0.2,0.36,Matches
Julimar,br BRA,"FW,MF",23.0,31,17,1665.0,18.5,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,5.7,5.7,2.3,8.0,83.0,43.0,173.0,0.32,0.11,0.43,0.32,0.43,0.31,0.13,0.44,0.31,0.44,Matches
Mycael,br BRA,GK,19.0,19,17,1565.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernandinho,br BRA,MF,38.0,25,17,1551.0,17.2,2.0,3.0,5.0,1.0,1.0,1.0,8.0,0.0,1.6,0.8,2.4,3.2,39.0,168.0,36.0,0.12,0.17,0.29,0.06,0.23,0.09,0.14,0.23,0.05,0.19,Matches
Christian,br BRA,"MF,FW",23.0,24,17,1507.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.8,1.8,1.8,3.6,15.0,58.0,102.0,0.06,0.0,0.06,0.06,0.06,0.11,0.11,0.22,0.11,0.22,Matches
Mateo Gamarra,py PAR,DF,23.0,19,16,1482.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1.3,0.2,1.6,4.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Gabriel,br BRA,MF,31.0,20,16,1431.0,15.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.8,17.0,103.0,5.0,0.06,0.13,0.19,0.06,0.19,0.03,0.02,0.05,0.03,0.05,Matches
Bruno Zapelli,ar ARG,"MF,FW",21.0,32,16,1412.0,15.7,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,3.7,3.7,4.7,8.4,37.0,82.0,116.0,0.0,0.32,0.32,0.0,0.32,0.24,0.3,0.54,0.24,0.54,Matches
Leonardo Linck,br BRA,GK,22.0,14,14,1223.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Agustín Canobbio,uy URU,"FW,MF",25.0,20,14,1215.0,13.5,4.0,1.0,5.0,4.0,0.0,0.0,6.0,1.0,3.5,3.5,2.5,5.9,47.0,57.0,136.0,0.3,0.07,0.37,0.3,0.37,0.26,0.18,0.44,0.26,0.44,Matches
Felipinho,br BRA,MF,22.0,18,12,923.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.2,0.7,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches
Gonzalo Mastriani,uy URU,FW,30.0,21,10,900.0,10.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.9,3.9,0.9,4.8,2.0,17.0,40.0,0.4,0.0,0.4,0.4,0.4,0.39,0.09,0.48,0.39,0.48,Matches
João Machado Cruz,br BRA,"MF,FW",17.0,18,10,838.0,9.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,1.0,1.8,22.0,37.0,61.0,0.11,0.21,0.32,0.11,0.32,0.08,0.11,0.19,0.08,0.19,Matches
Mádson,br BRA,DF,32.0,19,9,975.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.4,2.1,11.0,34.0,55.0,0.0,0.09,0.09,0.0,0.09,0.06,0.13,0.2,0.06,0.2,Matches
Lucas Belezi,br BRA,DF,20.0,9,9,793.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.9,3.0,15.0,3.0,0.11,0.0,0.11,0.11,0.11,0.09,0.01,0.1,0.09,0.1,Matches
Lucas Di Yorio,ar ARG,FW,27.0,20,8,799.0,8.9,3.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,3.2,0.2,3.4,15.0,10.0,47.0,0.34,0.0,0.34,0.34,0.34,0.45,0.03,0.47,0.36,0.38,Matches
Fernando,br BRA,DF,24.0,16,7,724.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,0.5,14.0,36.0,18.0,0.0,0.12,0.12,0.0,0.12,0.0,0.06,0.06,0.0,0.06,Matches
Bento,br BRA,GK,24.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emersonn,br BRA,"FW,MF",19.0,13,2,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,9.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.37,0.22,0.37,Matches
Bruno Praxedes,br BRA,"MF,FW",21.0,7,2,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches
José Vitor Silva Neves,br BRA,"MF,FW",23.0,9,0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Alex Santana,br BRA,"MF,FW",28.0,4,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
