Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-20,19:30,Sudamericana,Group stage,Tue,Away,W,1,0,ec SD Aucas,,,42,,Nikão,4-3-3,4-4-2,Piero Maza,Match Report,
2021-04-28,19:15,Sudamericana,Group stage,Wed,Home,W,1,0,ve Metropolitanos,,,75,,Thiago Heleno,4-3-3,4-1-4-1,Gustavo Tejera,Match Report,
2021-05-04,19:30,Sudamericana,Group stage,Tue,Away,L,0,1,pe Melgar,,,64,,Thiago Heleno,4-2-3-1,4-4-2,Carlos Betancourt,Match Report,
2021-05-11,18:15,Sudamericana,Group stage,Tue,Away,W,1,0,ve Metropolitanos,,,53,,Thiago Heleno,4-4-2,4-1-4-1,Derlis López,Match Report,
2021-05-19,21:30,Sudamericana,Group stage,Wed,Home,W,1,0,pe Melgar,,,62,,Thiago Heleno,4-2-3-1,4-2-3-1,Andrés Matonte,Match Report,
2021-05-27,21:30,Sudamericana,Group stage,Thu,Home,W,4,0,ec SD Aucas,,,60,,Lucho González,4-2-3-1,4-3-3,Andrés Merlos,Match Report,
2021-05-30,18:15,Série A,Matchweek 1,Sun,Home,W,1,0,América (MG),0.9,0.7,56,,Thiago Heleno,4-2-3-1,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,
2021-06-06,18:15,Série A,Matchweek 2,Sun,Away,W,3,0,Juventude,0.8,0.9,42,,Thiago Heleno,4-4-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2021-06-13,16:00,Série A,Matchweek 3,Sun,Away,W,1,0,Grêmio,1.1,0.6,36,,Thiago Heleno,5-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-06-20,18:15,Série A,Matchweek 5,Sun,Home,W,2,1,Atl Goianiense,1.4,1.1,50,,Thiago Heleno,3-4-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-06-24,21:30,Série A,Matchweek 6,Thu,Away,L,1,2,Bahia,0.5,1.5,31,,Thiago Heleno,5-4-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,
2021-06-27,20:00,Série A,Matchweek 7,Sun,Home,D,2,2,Chapecoense,1.4,1.2,60,,Thiago Heleno,5-4-1,3-4-3,Vinicius Gomes do Amaral,Match Report,
2021-06-30,16:00,Série A,Matchweek 8,Wed,Away,W,4,1,Fluminense,1.8,0.8,45,,Thiago Heleno,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-07-03,19:00,Série A,Matchweek 9,Sat,Home,W,2,1,Fortaleza,2.2,1.5,41,,Thiago Heleno,4-2-3-1,3-4-3,Paulo Cesar Zanovelli da Silva,Match Report,
2021-07-06,19:30,Série A,Matchweek 10,Tue,Away,L,1,2,Santos,1.8,2.5,46,,Thiago Heleno,3-4-3,4-1-4-1,Vinicius Gomes do Amaral,Match Report,
2021-07-10,17:00,Série A,Matchweek 11,Sat,Home,D,2,2,RB Bragantino,1.3,1.0,54,,Thiago Heleno,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-07-13,19:30,Sudamericana,Round of 16,Tue,Away,W,1,0,co CD América,,,47,,Thiago Heleno,3-4-3,4-4-2,José Argote,Match Report,Leg 1 of 2
2021-07-17,17:00,Série A,Matchweek 12,Sat,Away,L,0,1,Ceará,0.4,1.4,47,,Jádson,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2021-07-20,21:30,Sudamericana,Round of 16,Tue,Home,W,4,1,co CD América,,,61,,Thiago Heleno,4-2-3-1,5-3-2,Darío Herrera,Match Report,Leg 2 of 2; Ath Paranaense won
2021-07-25,18:15,Série A,Matchweek 13,Sun,Home,W,2,1,Internacional,0.7,1.9,52,,Thiago Heleno,4-2-3-1,4-1-4-1,Thiago Luis Scarascati,Match Report,
2021-08-01,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Atlético Mineiro,0.7,1.3,40,,Thiago Heleno,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-08-07,18:00,Série A,Matchweek 15,Sat,Home,L,1,2,São Paulo,0.9,2.8,51,,Thiago Heleno,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2021-08-12,17:15,Sudamericana,Quarter-finals,Thu,Away,L,0,1,ec LDU de Quito,,,39,,Nikão,5-4-1,4-2-3-1,Andrés Matonte,Match Report,Leg 1 of 2
2021-08-15,17:15,Série A,Matchweek 16,Sun,Away,L,0,1,Cuiabá,0.7,0.6,61,,Santos,4-2-3-1,4-4-2,Alisson Sidnei Furtado,Match Report,
2021-08-19,19:15,Sudamericana,Quarter-finals,Thu,Home,W,4,2,ec LDU de Quito,,,62,,Thiago Heleno,4-2-3-1,4-3-3,Eber Aguino,Match Report,Leg 2 of 2; Ath Paranaense won
2021-08-22,16:00,Série A,Matchweek 17,Sun,Home,L,0,1,Corinthians,1.0,0.7,45,,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2021-08-28,21:00,Série A,Matchweek 18,Sat,Away,L,1,2,Palmeiras,0.4,0.9,51,,Santos,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-09-05,18:15,Série A,Matchweek 19,Sun,Home,D,0,0,Sport Recife,0.9,0.6,58,,Thiago Heleno,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-09-11,16:00,Série A,Matchweek 20,Sat,Away,L,0,2,América (MG),0.3,1.6,44,,Santos,4-4-2,3-4-1-2,Marielson Alves Silva,Match Report,
2021-09-18,18:45,Série A,Matchweek 21,Sat,Home,W,2,1,Juventude,2.3,1.7,59,,Santos,3-4-3,4-2-3-1,Leo Simão Holanda,Match Report,
2021-09-23,21:30,Sudamericana,Semi-finals,Thu,Away,W,2,1,uy Peñarol,,,40,,Thiago Heleno,3-4-3,4-1-4-1,Diego Haro,Match Report,Leg 1 of 2
2021-09-26,18:15,Série A,Matchweek 22,Sun,Home,W,4,2,Grêmio,1.6,0.8,54,,Thiago Heleno,3-4-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-09-30,21:30,Sudamericana,Semi-finals,Thu,Home,W,2,0,uy Peñarol,,,43,,Thiago Heleno,3-4-3,4-1-4-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Ath Paranaense won
2021-10-03,16:00,Série A,Matchweek 23,Sun,Away,L,0,3,Flamengo,0.6,2.1,29,,Santos,3-4-3,4-4-2,Savio Pereira,Match Report,
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,W,2,0,Atl Goianiense,1.2,0.7,40,1500.0,Santos,3-4-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-10-09,19:00,Série A,Matchweek 25,Sat,Home,L,0,2,Bahia,1.3,1.1,59,3270.0,Thiago Heleno,3-4-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-10-13,19:00,Série A,Matchweek 26,Wed,Away,D,1,1,Chapecoense,1.2,1.7,62,935.0,Thiago Heleno,3-4-3,5-3-2,Luiz Flávio de Oliveira,Match Report,
2021-10-17,16:00,Série A,Matchweek 27,Sun,Home,L,0,1,Fluminense,1.1,0.6,51,1486.0,Santos,3-4-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-10-23,19:15,Série A,Matchweek 28,Sat,Away,L,0,3,Fortaleza,0.9,1.1,46,7011.0,Zé Ivaldo,4-2-3-1,3-4-1-2,Denis Ribeiro Serafim,Match Report,
2021-10-30,17:00,Série A,Matchweek 29,Sat,Home,L,0,1,Santos,2.2,0.9,66,7196.0,Thiago Heleno,3-4-3,3-4-3,Leandro Pedro Vuaden,Match Report,
2021-11-02,16:00,Série A,Matchweek 4,Tue,Home,D,2,2,Flamengo,1.9,1.5,58,,Thiago Heleno,3-4-3,4-4-2,Marielson Alves Silva,Match Report,
