Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Santos,br BRA,GK,29.0,33.0,0,0,0,1,2,0,0,3,1,0,1,0,47,5,1,83.3,Matches
Abner,br BRA,DF,19.0,31.5,4,0,0,48,14,1,131,27,46,0,1,0,123,26,32,44.8,Matches
Pedro Henrique,br BRA,DF,24.0,29.4,1,0,0,19,26,0,1,37,23,0,0,0,149,83,38,68.6,Matches
Thiago Heleno,br BRA,DF,31.0,28.4,6,2,1,22,25,0,0,42,10,0,2,1,130,89,28,76.1,Matches
Léo Cittadini,br BRA,MF,25.0,26.6,6,0,0,54,50,2,18,22,41,0,0,0,124,7,28,20.0,Matches
Nikão,br BRA,"FW,MF",27.0,23.9,5,0,0,32,56,11,91,12,9,0,0,0,102,17,28,37.8,Matches
Renato Kayser,br BRA,FW,23.0,22.3,3,0,0,31,32,18,11,8,4,0,0,0,42,25,66,27.5,Matches
Christian,br BRA,MF,19.0,21.9,7,0,0,65,36,2,49,13,14,0,0,0,93,9,11,45.0,Matches
Richard,br BRA,MF,25.0,19.6,7,1,0,43,31,0,8,45,26,0,0,0,131,31,21,59.6,Matches
Carlos Eduardo,br BRA,"FW,MF",23.0,19.0,1,0,0,30,45,8,52,16,18,0,0,0,78,11,24,31.4,Matches
Jonathan Moreira,br BRA,DF,33.0,15.5,4,0,0,12,12,2,29,13,4,0,0,0,53,8,14,36.4,Matches
Erick,br BRA,"DF,MF",22.0,16.8,5,0,0,38,6,0,20,23,19,0,0,0,74,25,23,52.1,Matches
Wellington Martins,br BRA,MF,29.0,15.8,9,0,0,38,8,0,3,13,9,0,0,0,79,5,6,45.5,Matches
Khellven,br BRA,DF,18.0,10.3,3,0,0,24,4,0,65,16,19,0,0,0,64,14,16,46.7,Matches
Fernando Canesin,br BRA,"MF,FW",27.0,8.4,3,0,0,16,9,1,11,6,10,0,0,0,34,5,7,41.7,Matches
Vitinho,br BRA,"FW,MF",20.0,8.2,1,0,0,18,19,4,18,5,6,0,0,0,22,12,12,50.0,Matches
Fabinho,br BRA,"FW,MF",20.0,7.8,0,0,0,4,4,3,21,3,7,0,0,0,37,4,7,36.4,Matches
Zé Ivaldo,br BRA,DF,22.0,7.3,1,0,0,12,1,0,1,10,7,0,0,0,26,14,3,82.4,Matches
Lucas Halter,br BRA,DF,19.0,6.7,1,0,0,11,3,0,0,4,0,0,0,0,23,18,11,62.1,Matches
Guilherme Bissoli,br BRA,FW,22.0,6.0,0,0,0,13,6,2,3,1,1,0,0,0,7,7,13,35.0,Matches
Márcio Azevedo,br BRA,DF,33.0,4.2,1,0,0,10,4,1,15,8,0,0,0,0,23,3,3,50.0,Matches
Felipe Aguilar,co COL,DF,27.0,5.9,1,0,0,5,4,0,0,16,3,0,0,1,24,23,7,76.7,Matches
Geuvânio,br BRA,"FW,MF",27.0,5.2,4,0,0,13,19,1,14,4,5,0,0,0,32,6,9,40.0,Matches
Reinaldo,br BRA,"MF,FW",18.0,4.5,0,0,0,16,10,0,13,4,3,0,0,0,20,2,3,40.0,Matches
Jádson,br BRA,"MF,FW",36.0,4.3,0,0,0,3,2,0,17,1,0,0,0,0,7,0,1,0.0,Matches
Jandrei,br BRA,GK,26.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0,Matches
Lucho González,ar ARG,MF,39.0,3.9,1,0,0,9,4,3,3,2,3,0,0,0,10,5,3,62.5,Matches
Vinicius Mingotti,br BRA,FW,20.0,3.2,0,0,0,3,6,2,1,0,2,0,0,0,7,4,7,36.4,Matches
Jaime Alvarado,co COL,MF,20.0,4.3,2,0,0,13,2,0,0,4,6,0,1,0,25,7,6,53.8,Matches
Pedrinho,br BRA,"FW,MF",20.0,3.9,1,0,0,8,6,1,4,1,3,0,0,0,16,2,5,28.6,Matches
Marquinhos Gabriel,br BRA,"MF,FW",29.0,2.5,0,0,0,0,2,0,16,1,2,0,0,0,9,1,2,33.3,Matches
Jorginho,br BRA,"FW,MF",29.0,2.2,0,0,0,3,6,0,6,4,4,0,0,0,12,1,1,50.0,Matches
Leo Gomes,br BRA,DF,22.0,1.4,1,0,0,6,3,0,1,2,4,0,1,0,3,3,0,100.0,Matches
Ravanelli,br BRA,"MF,FW",22.0,3.1,0,0,0,9,11,2,29,0,3,0,0,0,14,4,0,100.0,Matches
Walter,br BRA,"FW,MF",30.0,2.9,1,0,0,8,9,3,5,0,0,0,0,0,8,6,14,30.0,Matches
João Victor,br BRA,DF,17.0,1.3,0,0,0,2,3,0,1,2,1,0,0,0,6,2,2,50.0,Matches
Bento,br BRA,GK,20.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Bruno Leite,br BRA,"FW,MF",19.0,0.5,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,,Matches
Kawan,br BRA,MF,17.0,0.4,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,,Matches
Luan Patrick,br BRA,MF,18.0,0.2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,,Matches
Jajá,br BRA,FW,18.0,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,25.4,38.0,80,3,1,642,481,68,659,372,314,0,6,2,1663,485,452,51.8,
Opponent Total,,,26.4,38.0,75,6,1,510,616,87,748,440,331,2,1,0,1730,452,485,48.2,
