Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Bento,br BRA,GK,22.0,33.0,6,0.18,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Henrique,br BRA,DF,26.0,25.6,24,0.94,22,0,0,2,0,0,2,0.08,2,0,0,0,0,0,Matches
David Terans,uy URU,MF,27.0,22.3,79,3.54,42,18,7,10,2,0,8,0.36,4,0,1,3,0,0,Matches
Abner,br BRA,DF,21.0,23.4,56,2.39,45,4,2,1,0,4,6,0.26,4,1,0,1,0,0,Matches
Khellven,br BRA,DF,20.0,23.4,54,2.31,34,15,0,2,1,2,5,0.21,4,0,0,0,0,1,Matches
Hugo Moura,br BRA,MF,24.0,19.4,31,1.59,25,0,0,2,2,2,2,0.1,2,0,0,0,0,0,Matches
Erick,br BRA,MF,24.0,20.5,31,1.51,27,0,1,2,1,0,1,0.05,1,0,0,0,0,0,Matches
Matheus Felipe,br BRA,DF,23.0,19.8,20,1.01,16,2,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
Tomás Cuello,ar ARG,FW,21.0,18.0,75,4.18,54,6,7,4,2,2,7,0.39,6,1,0,0,0,0,Matches
Nicolás Hernández,co COL,DF,24.0,18.0,13,0.72,11,0,0,1,1,0,1,0.06,1,0,0,0,0,0,Matches
Agustín Canobbio,uy URU,FW,23.0,15.6,42,2.69,29,5,3,3,2,0,1,0.06,0,0,0,0,1,0,Matches
Pablo,br BRA,FW,29.0,16.6,43,2.59,31,0,1,4,5,2,2,0.12,2,0,0,0,0,0,Matches
Vitinho,br BRA,FW,22.0,15.9,35,2.21,21,1,7,3,2,1,1,0.06,1,0,0,0,0,0,Matches
Luis Manuel Orejuela,co COL,DF,26.0,13.0,17,1.31,11,2,1,1,2,0,1,0.08,1,0,0,0,0,0,Matches
Vitor Roque,br BRA,FW,16.0,14.6,39,2.67,17,0,6,4,12,0,9,0.62,2,0,4,0,3,0,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,15.4,35,2.27,23,5,4,1,2,0,4,0.26,3,1,0,0,0,0,Matches
Thiago Heleno,br BRA,DF,33.0,12.7,10,0.79,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,12.5,36,2.89,26,1,2,2,3,2,4,0.32,2,0,1,1,0,0,Matches
Fernandinho,br BRA,MF,36.0,10.8,40,3.72,35,2,1,0,1,1,2,0.19,2,0,0,0,0,0,Matches
Rômulo,br BRA,FW,19.0,13.3,25,1.88,16,0,1,6,1,1,3,0.23,1,0,0,1,0,1,Matches
Alex Santana,br BRA,MF,26.0,9.9,28,2.83,25,1,0,1,0,1,5,0.51,4,0,0,1,0,0,Matches
Matheus Fernandes,br BRA,MF,23.0,7.6,18,2.36,14,0,2,2,0,0,1,0.13,0,0,0,1,0,0,Matches
Marcelo Cirino,br BRA,FW,30.0,5.2,11,2.1,9,0,1,0,1,0,2,0.38,1,0,0,0,1,0,Matches
Anderson,br BRA,GK,23.0,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,8.0,15,1.87,14,0,0,0,1,0,2,0.25,2,0,0,0,0,0,Matches
Christian,br BRA,MF,21.0,4.8,12,2.52,9,0,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Bryan García,ec ECU,MF,21.0,3.1,8,2.6,8,0,0,0,0,0,1,0.32,1,0,0,0,0,0,Matches
Pedro Rocha Neves,br BRA,FW,27.0,3.1,12,3.87,7,2,2,0,0,1,2,0.65,1,1,0,0,0,0,Matches
Pablo Siles,uy URU,MF,24.0,1.8,1,0.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Halter,br BRA,DF,21.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Fasson,br BRA,DF,20.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marlos,ua UKR,"MF,FW",33.0,1.7,9,5.33,6,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Babi,br BRA,"FW,MF",24.0,0.9,4,4.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Vialle,br BRA,DF,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
John Mercado,ec ECU,FW,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.4,38.0,829,21.82,596,67,49,56,41,20,73,1.92,48,4,6,8,5,2,
Opponent Total,,,27.2,38.0,978,25.74,704,96,51,52,59,16,78,2.05,47,10,4,11,6,0,
