Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-03-03,21:30,Libertadores,Group stage,Tue,Home,W,1,0,uy Peñarol,1.8,0.2,66,,Wellington Martins,4-1-4-1,4-4-2,Eber Aguino,Match Report,
2020-03-11,19:15,Libertadores,Group stage,Wed,Away,L,0,1,cl Colo-Colo,0.8,1.1,63,,Wellington Martins,4-1-4-1,4-2-3-1,Nicolás Gallo,Match Report,
2020-08-08,19:00,Série A,Matchweek 1,Sat,Away,W,2,0,Fortaleza,2.6,0.5,56,,Nikão,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2020-08-12,19:15,Série A,Matchweek 2,Wed,Home,W,2,1,Goiás,2.4,1.7,77,,Wellington Martins,4-3-3,4-4-2,Diego Pombo Lopez,Match Report,
2020-08-16,19:45,Série A,Matchweek 3,Sun,Away,L,1,3,Santos,1.4,1.8,67,,Wellington Martins,4-3-3,4-3-3,Anderson Daronco,Match Report,
2020-08-19,19:30,Série A,Matchweek 4,Wed,Home,L,0,1,Palmeiras,0.8,0.5,55,,Wellington Martins,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-08-22,16:00,Série A,Matchweek 5,Sat,Home,L,0,1,Fluminense,0.6,0.7,65,,Wellington Martins,4-3-3,4-2-3-1,Daniel Nobre Bins,Match Report,
2020-08-26,19:00,Série A,Matchweek 11,Wed,Away,L,0,1,São Paulo,0.9,1.1,43,,Wellington Martins,4-3-3,4-3-3,Marcelo de Lima Henrique,Match Report,
2020-09-02,20:30,Série A,Matchweek 7,Wed,Home,D,1,1,RB Bragantino,1.0,1.3,57,,Wellington Martins,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2020-09-06,18:00,Série A,Matchweek 8,Sun,Away,L,0,1,Vasco da Gama,0.9,1.1,67,,Santos,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2020-09-09,17:30,Série A,Matchweek 9,Wed,Home,D,1,1,Botafogo (RJ),2.5,2.0,60,,Thiago Heleno,4-1-4-1,3-4-3,Vinicius Gonçalves Dias Araujo,Match Report,
2020-09-12,16:30,Série A,Matchweek 10,Sat,Home,W,1,0,Coritiba,0.9,0.1,44,,Wellington Martins,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2020-09-15,18:15,Libertadores,Group stage,Tue,Away,W,3,2,bo Wilstermann,1.8,1.8,52,,Lucho González,4-2-2-2,4-2-3-1,Angelo Hermosilla,Match Report,
2020-09-23,19:15,Libertadores,Group stage,Wed,Home,W,2,0,cl Colo-Colo,0.7,0.3,50,,Wellington Martins,4-3-3,4-2-3-1,Fernando Rapallini,Match Report,
2020-09-26,19:00,Série A,Matchweek 12,Sat,Home,W,1,0,Bahia,1.1,1.3,55,,Thiago Heleno,4-3-3,4-4-2,Ricardo Marques Ribeiro,Match Report,
2020-09-29,21:30,Libertadores,Group stage,Tue,Home,D,0,0,bo Wilstermann,2.2,0.2,71,,Wellington Martins,4-1-2-1-2◆,5-4-1,Patricio Loustau,Match Report,
2020-10-04,16:00,Série A,Matchweek 13,Sun,Away,L,1,3,Flamengo,1.0,2.1,46,,Lucho González,4-3-3,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2020-10-08,19:00,Série A,Matchweek 14,Thu,Home,D,0,0,Ceará,0.6,0.7,62,,Wellington Martins,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2020-10-11,20:30,Série A,Matchweek 15,Sun,Away,L,1,2,Internacional,2.0,1.8,54,,Thiago Heleno,4-2-3-1,4-1-3-2,Bruno Arleu de Araujo,Match Report,
2020-10-14,21:30,Série A,Matchweek 16,Wed,Home,L,0,1,Corinthians,1.0,1.5,61,,Thiago Heleno,4-2-3-1,4-3-3,Savio Pereira,Match Report,
2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,D,1,1,Atl Goianiense,2.2,1.0,64,,Thiago Heleno,4-3-3,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,
2020-10-20,21:30,Libertadores,Group stage,Tue,Away,L,2,3,uy Peñarol,1.2,2.9,56,,Lucho González,3-1-4-2,4-4-2,José Méndez,Match Report,
2020-10-25,18:15,Série A,Matchweek 18,Sun,Home,L,1,2,Grêmio,0.3,0.8,64,,Lucho González,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-11-01,16:00,Série A,Matchweek 19,Sun,Away,L,0,1,Sport Recife,0.6,1.4,58,,Santos,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,
2020-11-07,18:00,Série A,Matchweek 20,Sat,Home,W,2,1,Fortaleza,2.0,1.3,63,,Thiago Heleno,4-2-3-1,4-4-2,Ramon Abatti Abel,Match Report,
2020-11-14,17:00,Série A,Matchweek 21,Sat,Away,W,1,0,Goiás,1.7,0.5,51,,Thiago Heleno,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-11-18,19:00,Série A,Matchweek 6,Wed,Away,W,2,0,Atlético Mineiro,0.5,0.9,36,,Thiago Heleno,4-4-2,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,
