Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Santos,br BRA,GK,30.0,29.0,32,2,0,5,2,30.0,0.27,0.0,0.0,180,382,47.1,680,143,39.9,36.3,242,45.9,38.5,432,20,4.6,19,0.66,12.5,Matches
Bento,br BRA,GK,21.0,9.0,13,3,0,1,0,12.1,0.24,-0.9,-0.1,21,70,30.0,177,31,26.0,30.7,85,28.2,32.8,115,6,5.2,10,1.11,15.3,Matches
Squad Total,,,25.2,38.0,45,5,0,6,2,42.1,0.26,-0.9,-0.02,201,452,44.5,853,174,37.0,,331,41.1,36.9,547,26,4.8,29,0.76,,
Opponent Total,,,26.5,38.0,41,2,2,3,0,33.6,0.23,-7.4,-0.19,168,441,38.1,806,149,34.1,33.0,334,49.7,40.1,603,20,3.3,40,1.05,15.5,
