Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Léo Pereira,br BRA,DF,23.0,28.7,1727,1999,86.4,32910,11418,640,679,94.3,814,906,89.8,224,327,68.5,0,0.8,0.7,-0.8,15,124,13,3,140,Matches
Santos,br BRA,GK,28.0,28.0,773,997,77.5,21132,14485,153,155,98.7,398,402,99.0,216,429,50.3,0,0.0,0.3,0.0,0,15,1,0,0,Matches
Rony,br BRA,"FW,MF",23.0,27.1,500,728,68.7,7150,1805,286,345,82.9,141,207,68.1,35,92,38.0,8,7.1,6.1,0.9,60,26,22,7,48,Matches
Wellington Martins,br BRA,MF,28.0,26.8,1330,1506,88.3,24753,7991,511,554,92.2,603,657,91.8,164,213,77.0,1,1.9,1.3,-0.9,27,151,18,0,146,Matches
Mádson,br BRA,DF,27.0,26.0,980,1283,76.4,16462,6122,470,543,86.6,370,494,74.9,101,171,59.1,1,2.9,2.6,-1.9,29,60,41,35,85,Matches
Bruno Guimarães,br BRA,MF,21.0,21.8,1452,1693,85.8,26379,7590,634,676,93.8,563,635,88.7,189,275,68.7,1,3.7,3.9,-2.7,45,217,46,2,281,Matches
Márcio Azevedo,br BRA,DF,32.0,20.7,1009,1258,80.2,15899,6278,512,572,89.5,371,454,81.7,71,146,48.6,3,3.7,3.5,-0.7,33,94,19,8,110,Matches
Nikão,br BRA,"FW,MF",26.0,18.9,683,884,77.3,12665,3092,300,336,89.3,243,310,78.4,104,168,61.9,2,4.5,3.9,-2.5,36,75,36,9,123,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,20.9,330,456,72.4,4857,1162,196,239,82.0,87,133,65.4,26,36,72.2,2,2.3,2.0,-0.3,17,23,17,2,46,Matches
Marco Ruben,ar ARG,FW,32.0,18.6,165,214,77.1,1876,478,98,116,84.5,38,52,73.1,4,11,36.4,1,1.3,0.5,-0.3,11,11,4,0,18,Matches
Thiago Heleno,br BRA,DF,30.0,15.8,857,970,88.4,17951,6772,257,272,94.5,445,479,92.9,141,195,72.3,0,0.6,0.4,-0.6,6,68,1,0,66,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,15.2,321,469,68.4,4629,1172,169,227,74.4,109,152,71.7,20,37,54.1,4,3.9,3.2,0.1,20,41,16,2,56,Matches
Léo Cittadini,br BRA,MF,24.0,14.7,500,568,88.0,7105,1533,267,293,91.1,163,176,92.6,26,35,74.3,1,2.8,1.3,-1.8,25,49,6,1,59,Matches
Pedro Henrique,br BRA,DF,23.0,12.7,612,706,86.7,12442,4706,195,220,88.6,311,343,90.7,93,123,75.6,0,0.0,0.2,0.0,1,52,0,0,49,Matches
Braian Romero,ar ARG,"FW,MF",27.0,10.2,190,261,72.8,2640,679,112,144,77.8,59,73,80.8,7,15,46.7,1,1.5,1.3,-0.5,12,14,9,3,23,Matches
Lucho González,ar ARG,MF,38.0,9.1,282,365,77.3,4735,1571,124,146,84.9,108,141,76.6,30,48,62.5,0,0.7,0.4,-0.7,8,47,6,0,51,Matches
Guilherme Camacho,br BRA,MF,28.0,7.7,440,510,86.3,7879,2408,187,207,90.3,180,201,89.6,53,68,77.9,1,0.7,0.8,0.3,9,55,7,0,68,Matches
Erick,br BRA,"MF,DF",21.0,8.5,304,369,82.4,5118,1685,149,169,88.2,114,124,91.9,29,48,60.4,0,0.2,0.2,-0.2,6,26,2,0,33,Matches
Lucas Halter,br BRA,DF,18.0,7.5,425,472,90.0,7898,3004,160,174,92.0,219,233,94.0,38,53,71.7,0,0.6,0.1,-0.6,1,42,1,0,40,Matches
