Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Santos,br BRA,GK,30.0,29.0,922,618,304,62,0,5,0,0,0,0,0,0,703,0,0,Matches
Thiago Heleno,br BRA,DF,32.0,27.7,1622,1532,87,82,1,27,0,2,0,0,0,0,1395,3,5,Matches
Pedro Henrique,br BRA,DF,25.0,26.0,1422,1360,59,56,0,40,29,3,0,0,0,0,1149,3,12,Matches
Marcinho,br BRA,"DF,MF",24.0,24.9,1333,1061,271,43,4,18,150,198,30,3,24,0,1003,1,35,Matches
Christian,br BRA,MF,20.0,23.5,944,931,11,10,2,10,11,0,1,0,1,0,782,2,26,Matches
Abner,br BRA,"DF,MF",20.0,21.6,1231,1010,217,16,3,17,83,200,1,0,1,0,945,4,33,Matches
Nikão,br BRA,"FW,MF",28.0,22.2,1012,930,80,16,3,28,100,26,37,20,16,0,792,2,20,Matches
Zé Ivaldo,br BRA,DF,23.0,20.7,1237,1182,53,48,0,36,13,5,0,0,0,0,1041,2,6,Matches
David Terans,uy URU,"MF,FW",26.0,19.5,620,510,107,35,4,6,88,8,64,18,35,1,455,3,17,Matches
Richard,br BRA,MF,26.0,15.6,918,891,27,22,0,7,12,5,0,0,0,0,783,0,16,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,774,737,35,31,0,6,8,4,0,0,0,0,684,2,12,Matches
Erick,br BRA,"MF,DF",23.0,16.4,715,691,23,8,0,18,11,15,0,0,0,0,602,1,9,Matches
Renato Kayser,br BRA,FW,24.0,14.8,206,170,36,1,3,1,3,1,0,0,0,0,145,0,4,Matches
Nicolas,br BRA,DF,23.0,11.9,704,578,122,17,0,6,33,100,5,3,1,0,531,4,12,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,323,299,21,3,1,3,19,3,10,4,2,0,222,3,11,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,198,173,24,0,0,0,0,2,1,0,0,0,149,1,4,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,229,219,9,2,0,3,30,6,0,0,0,0,133,1,15,Matches
Khellven,br BRA,DF,19.0,11.5,584,437,146,13,0,6,85,114,19,0,19,0,436,1,10,Matches
Bento,br BRA,GK,21.0,9.0,262,163,99,14,0,0,0,0,0,0,0,0,207,0,1,Matches
Vitinho,br BRA,"MF,FW",21.0,9.0,248,246,2,0,0,2,23,2,0,0,0,0,179,0,7,Matches
Nicolás Hernández,co COL,DF,23.0,7.9,396,387,8,8,0,6,3,0,0,0,0,0,334,1,1,Matches
Matheus Babi,br BRA,FW,23.0,7.8,133,115,18,0,0,0,1,0,0,0,0,0,94,0,4,Matches
Lucas Fasson,br BRA,DF,19.0,8.0,469,450,18,17,0,5,0,1,0,0,0,0,409,1,2,Matches
Fernando Canesin,br BRA,"MF,FW",28.0,6.7,187,184,3,2,1,2,9,1,0,0,0,0,140,0,5,Matches
Pedro Henrique,br BRA,"DF,MF",18.0,5.1,255,230,25,1,0,2,25,24,0,0,0,0,195,0,7,Matches
Jader,br BRA,"MF,FW",17.0,4.5,131,128,2,1,0,2,8,0,1,0,0,0,108,1,2,Matches
Márcio Azevedo,br BRA,"DF,MF",34.0,4.3,223,187,36,6,0,3,11,23,7,1,5,0,186,0,4,Matches
Jádson,br BRA,"MF,FW",37.0,3.7,177,160,15,7,0,3,9,1,7,3,3,0,139,2,5,Matches
Jáderson,br BRA,"FW,MF",20.0,2.7,87,80,7,1,0,1,10,4,2,2,0,0,69,0,5,Matches
Juninho,br BRA,MF,17.0,2.2,102,96,6,6,0,1,0,0,0,0,0,0,91,0,2,Matches
Luan Patrick,br BRA,DF,19.0,1.6,99,95,4,3,0,1,1,0,0,0,0,0,82,0,1,Matches
Vinicius Mingotti,br BRA,FW,21.0,1.7,25,23,2,0,0,0,1,0,0,0,0,0,20,0,0,Matches
João Vialle,br BRA,DF,18.0,1.0,32,31,1,1,0,0,0,0,0,0,0,0,24,0,0,Matches
Jaime Alvarado,co COL,MF,21.0,0.8,33,33,0,0,0,0,0,0,0,0,0,0,32,0,0,Matches
Pierre,br BRA,MF,18.0,0.3,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
Julimar,br BRA,MF,20.0,0.2,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Daniel Cruz,br BRA,MF,19.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vinicius Kaue,br BRA,DF,17.0,0.1,6,4,2,0,0,0,0,2,0,0,0,0,4,0,1,Matches
Rômulo,br BRA,FW,18.0,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
Kleiton,br BRA,DF,21.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,25.2,38.0,17893,15975,1880,532,22,265,777,750,185,54,107,1,14288,38,294,
Opponent Total,,,26.5,38.0,18873,16866,1954,565,31,164,714,798,180,65,80,0,15260,53,287,
