Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Bento,br BRA,GK,22.0,33,2970.0,90.0,86.8,33.0,33,90.0,33,0,,0,1.61,44.0,38.0,6.0,0.18,1.38,43.9,41.9,2.0,0.06,0.73,Matches
Pedro Henrique,br BRA,DF,26.0,28,2305.0,82.0,67.4,25.6,26,87.0,22,2,25.0,2,1.59,35.0,33.0,2.0,0.08,0.24,34.3,34.1,0.2,0.01,0.13,Matches
David Terans,uy URU,MF,27.0,31,2009.0,65.0,58.7,22.3,26,72.0,4,5,27.0,1,1.55,26.0,25.0,1.0,0.04,0.11,28.0,24.4,3.6,0.16,0.48,Matches
Abner,br BRA,DF,21.0,28,2106.0,75.0,61.6,23.4,25,83.0,19,3,8.0,3,1.54,30.0,30.0,0.0,0.0,0.0,29.8,32.6,-2.7,-0.12,-0.21,Matches
Khellven,br BRA,DF,20.0,28,2103.0,75.0,61.5,23.4,22,89.0,21,6,25.0,5,1.61,33.0,28.0,5.0,0.21,0.56,32.4,30.5,1.9,0.08,0.3,Matches
Hugo Moura,br BRA,MF,24.0,25,1750.0,70.0,51.2,19.4,21,78.0,10,4,27.0,4,1.32,27.0,23.0,4.0,0.21,0.42,24.5,25.9,-1.3,-0.07,-0.07,Matches
Erick,br BRA,MF,24.0,31,1849.0,60.0,54.1,20.5,20,81.0,14,11,21.0,4,1.65,25.0,24.0,1.0,0.05,0.11,29.7,29.1,0.6,0.03,0.14,Matches
Matheus Felipe,br BRA,DF,23.0,23,1779.0,77.0,52.0,19.8,19,90.0,19,4,17.0,14,1.48,22.0,24.0,-2.0,-0.1,-0.21,22.6,25.7,-3.1,-0.16,-0.26,Matches
Tomás Cuello,ar ARG,FW,21.0,31,1616.0,52.0,47.3,18.0,19,70.0,3,12,24.0,2,1.39,19.0,18.0,1.0,0.06,0.11,20.9,22.7,-1.8,-0.1,-0.13,Matches
Nicolás Hernández,co COL,DF,24.0,20,1619.0,81.0,47.3,18.0,18,87.0,16,2,25.0,11,1.55,25.0,20.0,5.0,0.28,0.53,21.3,23.6,-2.4,-0.13,-0.18,Matches
Agustín Canobbio,uy URU,FW,23.0,25,1408.0,56.0,41.2,15.6,18,67.0,4,7,28.0,2,1.52,18.0,21.0,-3.0,-0.19,-0.33,23.6,19.1,4.5,0.29,0.55,Matches
Pablo,br BRA,FW,29.0,25,1493.0,60.0,43.7,16.6,17,74.0,6,8,30.0,3,1.5,20.0,18.0,2.0,0.12,0.21,19.2,18.4,0.8,0.05,0.15,Matches
Vitinho,br BRA,FW,22.0,25,1427.0,57.0,41.7,15.9,17,70.0,2,8,30.0,0,1.2,16.0,25.0,-9.0,-0.57,-0.97,19.5,15.5,4.0,0.25,0.49,Matches
Luis Manuel Orejuela,co COL,DF,26.0,15,1166.0,78.0,34.1,13.0,15,78.0,6,0,,14,1.33,14.0,17.0,-3.0,-0.23,-0.35,12.0,15.9,-3.8,-0.3,-0.4,Matches
Vitor Roque,br BRA,FW,16.0,29,1315.0,45.0,38.5,14.6,14,65.0,2,15,27.0,2,1.48,28.0,22.0,6.0,0.41,0.67,21.8,20.4,1.4,0.1,0.22,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,21,1387.0,66.0,40.6,15.4,13,90.0,12,8,28.0,15,1.86,23.0,21.0,2.0,0.13,0.22,17.5,20.6,-3.1,-0.2,-0.28,Matches
Thiago Heleno,br BRA,DF,33.0,13,1140.0,88.0,33.3,12.7,13,88.0,11,0,,1,1.46,17.0,17.0,0.0,0.0,0.0,16.9,12.7,4.2,0.33,0.55,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,21,1124.0,54.0,32.9,12.5,13,72.0,2,8,24.0,15,1.38,21.0,16.0,5.0,0.4,0.6,16.1,16.4,-0.2,-0.02,0.02,Matches
Fernandinho,br BRA,MF,36.0,13,970.0,75.0,28.4,10.8,12,79.0,7,1,20.0,0,1.69,13.0,12.0,1.0,0.09,0.13,13.5,10.1,3.4,0.31,0.49,Matches
Rômulo,br BRA,FW,19.0,26,1194.0,46.0,34.9,13.3,10,83.0,3,16,23.0,7,1.46,18.0,16.0,2.0,0.15,0.23,13.1,19.7,-6.6,-0.5,-0.71,Matches
Alex Santana,br BRA,MF,26.0,13,889.0,68.0,26.0,9.9,9,81.0,5,4,40.0,1,1.23,18.0,18.0,0.0,0.0,0.0,11.2,12.4,-1.1,-0.12,-0.11,Matches
Matheus Fernandes,br BRA,MF,23.0,14,687.0,49.0,20.1,7.6,8,72.0,3,6,19.0,17,1.5,4.0,9.0,-5.0,-0.66,-0.82,7.6,8.6,-1.0,-0.13,-0.11,Matches
