Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Santos,br BRA,GK,30.0,29.0,966,831,964,3,0,0,966,1,1,100.0,0,0.0,519,2633,1846,0,0,0,2,0,391,0,Matches
Thiago Heleno,br BRA,DF,32.0,27.7,1880,285,897,945,47,33,1880,4,1,25.0,3,75.0,1089,4485,2237,4,2,0,5,1,1291,4,Matches
Pedro Henrique,br BRA,DF,25.0,26.0,1660,230,746,852,67,15,1660,4,3,75.0,1,25.0,982,4452,2889,35,21,0,9,4,1119,9,Matches
Marcinho,br BRA,"DF,MF",24.0,24.9,1563,71,471,637,469,23,1563,26,19,73.1,7,26.9,747,3641,1727,48,26,5,24,13,887,120,Matches
Christian,br BRA,MF,20.0,23.5,1146,26,195,688,270,30,1146,14,8,57.1,6,42.9,669,2906,1178,23,22,6,31,21,812,70,Matches
Abner,br BRA,"DF,MF",20.0,21.6,1424,47,315,681,435,35,1424,21,9,42.9,12,57.1,765,3613,1935,42,26,4,30,17,885,146,Matches
Nikão,br BRA,"FW,MF",28.0,22.2,1226,29,135,507,591,59,1225,42,26,61.9,16,38.1,782,4190,1716,46,36,11,29,25,906,191,Matches
Zé Ivaldo,br BRA,DF,23.0,20.7,1406,140,614,733,66,20,1406,10,10,100.0,0,0.0,884,4300,2716,30,18,0,12,2,1012,10,Matches
David Terans,uy URU,"MF,FW",26.0,19.5,838,5,69,353,427,60,838,52,40,76.9,12,23.1,494,3171,1483,43,40,6,52,25,583,98,Matches
Richard,br BRA,MF,26.0,15.6,1121,51,265,717,149,14,1121,20,13,65.0,7,35.0,639,2629,1262,15,20,2,21,10,760,25,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,948,33,172,611,179,14,948,22,14,63.6,8,36.4,575,2738,1202,20,20,4,29,12,655,34,Matches
Erick,br BRA,"MF,DF",23.0,16.4,897,32,171,565,171,27,897,18,10,55.6,8,44.4,509,2316,1151,18,10,2,22,15,581,53,Matches
Renato Kayser,br BRA,FW,24.0,14.8,317,9,28,156,136,49,317,19,10,52.6,9,47.4,172,899,349,9,11,2,26,13,202,43,Matches
Nicolas,br BRA,DF,23.0,11.9,818,31,256,414,157,4,818,11,7,63.6,4,36.4,440,2304,1173,23,13,0,11,9,472,42,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,501,7,51,206,249,37,501,43,17,39.5,26,60.5,325,1686,624,20,12,8,46,22,372,73,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,290,8,22,121,150,36,289,13,7,53.8,6,46.2,140,522,158,3,10,0,18,10,195,45,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,389,12,62,149,187,20,389,41,19,46.3,22,53.7,260,1889,840,39,20,8,43,27,276,95,Matches
Khellven,br BRA,DF,19.0,11.5,709,25,186,291,239,9,709,24,17,70.8,7,29.2,350,1752,890,25,17,3,20,13,381,81,Matches
Bento,br BRA,GK,21.0,9.0,281,245,280,1,0,0,281,0,0,,0,,126,619,339,0,0,0,0,0,109,0,Matches
Vitinho,br BRA,"MF,FW",21.0,9.0,341,0,40,123,186,29,341,25,14,56.0,11,44.0,233,1699,832,32,24,14,22,13,266,80,Matches
Nicolás Hernández,co COL,DF,23.0,7.9,458,23,180,252,27,2,458,0,0,,0,,296,1597,1091,11,8,0,7,0,329,6,Matches
Matheus Babi,br BRA,FW,23.0,7.8,217,7,18,112,89,34,217,3,2,66.7,1,33.3,93,459,150,6,3,0,22,6,133,29,Matches
Lucas Fasson,br BRA,DF,19.0,8.0,535,59,227,299,13,4,535,4,3,75.0,1,25.0,318,1718,1172,10,1,0,3,0,369,4,Matches
Fernando Canesin,br BRA,"MF,FW",28.0,6.7,251,5,43,128,81,19,251,8,5,62.5,3,37.5,149,703,280,9,5,1,13,10,168,25,Matches
Pedro Henrique,br BRA,"DF,MF",18.0,5.1,307,9,72,150,90,8,307,13,8,61.5,4,30.8,182,1212,713,17,8,3,13,4,203,38,Matches
Jader,br BRA,"MF,FW",17.0,4.5,180,0,30,90,62,10,180,12,3,25.0,9,75.0,117,816,464,16,11,7,8,9,131,19,Matches
Márcio Azevedo,br BRA,"DF,MF",34.0,4.3,263,9,51,151,65,4,263,4,3,75.0,1,25.0,141,760,368,6,5,1,12,4,167,22,Matches
Jádson,br BRA,"MF,FW",37.0,3.7,192,1,15,122,55,7,192,6,4,66.7,2,33.3,128,699,372,11,4,1,3,1,149,12,Matches
Jáderson,br BRA,"FW,MF",20.0,2.7,117,1,13,36,71,5,117,6,3,50.0,3,50.0,74,361,187,9,6,1,11,3,81,29,Matches
Juninho,br BRA,MF,17.0,2.2,122,2,28,84,11,0,122,4,3,75.0,1,25.0,78,425,175,1,1,0,5,0,86,3,Matches
Luan Patrick,br BRA,DF,19.0,1.6,109,10,50,56,3,0,109,0,0,,0,,76,356,229,3,0,0,1,0,77,2,Matches
Vinicius Mingotti,br BRA,FW,21.0,1.7,37,0,7,15,15,4,37,1,0,0.0,1,100.0,21,85,24,1,0,0,5,2,26,8,Matches
João Vialle,br BRA,DF,18.0,1.0,40,9,26,13,1,1,40,0,0,,0,,24,168,84,1,1,0,0,0,25,0,Matches
Jaime Alvarado,co COL,MF,21.0,0.8,37,1,15,20,2,0,37,0,0,,0,,28,155,73,2,0,0,0,1,33,1,Matches
Pierre,br BRA,MF,18.0,0.3,17,0,1,16,0,0,17,0,0,,0,,12,34,9,0,1,0,0,1,14,0,Matches
Julimar,br BRA,MF,20.0,0.2,13,0,1,5,7,1,13,2,2,100.0,0,0.0,7,33,12,1,1,1,1,0,9,2,Matches
Daniel Cruz,br BRA,MF,19.0,0.1,4,0,1,1,2,0,4,1,0,0.0,1,100.0,4,27,20,0,0,0,0,1,3,1,Matches
Vinicius Kaue,br BRA,DF,17.0,0.1,12,1,8,3,1,0,12,0,0,,0,,3,14,5,0,0,0,0,0,2,0,Matches
Rômulo,br BRA,FW,18.0,0.1,7,0,0,1,6,1,7,0,0,,0,,1,6,2,0,0,0,1,2,4,2,Matches
Kleiton,br BRA,DF,21.0,0.0,3,0,0,1,2,0,3,0,0,,0,,3,21,5,0,0,0,1,0,3,1,Matches
Squad Total,,,25.2,38.0,21642,2254,6725,10308,4778,614,21640,474,281,59.3,192,40.5,12455,62093,31982,579,403,90,558,296,14167,1423,
Opponent Total,,,26.5,38.0,22613,2125,7057,10671,5125,608,22607,552,322,58.3,230,41.7,13247,65520,33199,639,469,118,546,269,15148,1515,
