Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Bento,br BRA,GK,22.0,33,33,2970,33.0,38,1.15,140,102,75.0,15,8,10,11,33.3,4,3,1,0,25.0,Matches
Anderson,br BRA,GK,23.0,5,5,450,5.0,10,2.0,30,20,66.7,1,2,2,2,40.0,0,0,0,0,,Matches
Squad Total,,,24.4,38,38,3420,38.0,48,1.26,170,122,73.5,16,10,12,13,34.2,4,3,1,0,25.0,
Opponent Total,,,27.2,38,38,3420,38.0,48,1.26,160,113,75.6,12,10,16,10,26.3,10,9,1,0,10.0,
