Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-05-14,16:00,Série A,Matchweek 1,Sat,Away,L,0,4,Palmeiras,35,32629.0,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2016-05-22,11:00,Série A,Matchweek 2,Sun,Home,D,1,1,Atlético Mineiro,43,11804.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2016-05-25,19:30,Série A,Matchweek 3,Wed,Away,L,1,2,Botafogo (RJ),66,4445.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-05-28,18:30,Série A,Matchweek 4,Sat,Home,W,2,1,Figueirense,48,10479.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2016-06-01,19:30,Série A,Matchweek 5,Wed,Away,L,0,1,Internacional,52,17874.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2016-06-04,16:00,Série A,Matchweek 6,Sat,Home,W,1,0,Santa Cruz,61,11863.0,,4-4-2,4-2-3-1,Wagner Reway,Match Report,
2016-06-11,21:00,Série A,Matchweek 7,Sat,Away,W,2,1,São Paulo,38,12389.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-06-15,19:30,Série A,Matchweek 8,Wed,Away,L,2,3,Ponte Preta,47,3090.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2016-06-18,18:00,Série A,Matchweek 9,Sat,Home,W,1,0,Santos,34,15359.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-06-23,15:00,Série A,Matchweek 10,Thu,Away,D,0,0,Chapecoense,49,3788.0,,4-2-3-1,4-3-2-1,Francisco Carlos do Nascimento,Match Report,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Home,W,2,0,Grêmio,49,16838.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2016-06-29,21:00,Série A,Matchweek 12,Wed,Away,L,0,1,Coritiba,48,12861.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2016-07-02,18:30,Série A,Matchweek 13,Sat,Home,W,1,0,América (MG),56,10137.0,,4-2-3-1,4-4-2,Luiz Flavio De Oliveira,Match Report,
2016-07-11,20:00,Série A,Matchweek 14,Mon,Away,W,3,0,Cruzeiro,39,32042.0,,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Home,D,1,1,Vitória,52,,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Home,W,1,0,Fluminense,43,14959.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2016-07-30,18:30,Série A,Matchweek 17,Sat,Away,L,0,2,Sport Recife,51,20624.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2016-08-03,21:45,Série A,Matchweek 18,Wed,Home,W,2,0,Corinthians,44,25379.0,,4-2-3-1,4-2-2-2,Anderson Daronco,Match Report,
2016-08-06,18:30,Série A,Matchweek 19,Sat,Away,L,0,1,Flamengo,47,19036.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2016-08-14,18:30,Série A,Matchweek 20,Sun,Home,L,0,1,Palmeiras,58,23911.0,,4-2-3-1,4-2-4-0,Jean Pierre Goncalves Lima,Match Report,
2016-08-21,11:00,Série A,Matchweek 21,Sun,Away,L,0,1,Atlético Mineiro,40,17465.0,,5-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2016-08-29,20:00,Série A,Matchweek 22,Mon,Home,W,1,0,Botafogo (RJ),42,11453.0,,4-2-3-1,4-3-1-2,Leandro Pedro Vuaden,Match Report,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Away,L,0,1,Figueirense,54,5744.0,,4-2-3-1,4-4-1-1,Pablo Dos Santos Alves,Match Report,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Home,W,2,1,Internacional,53,12756.0,,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,
