Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Léo Pereira,br BRA,DF,23.0,28.7,1999,1943,52,48,0,14,10,4,0,0,0,0,1727,4,18,Matches
Santos,br BRA,GK,28.0,28.0,997,680,312,71,1,3,0,0,0,0,0,0,773,5,0,Matches
Rony,br BRA,"FW,MF",23.0,27.1,728,662,64,14,1,4,102,17,33,17,9,3,500,2,22,Matches
Wellington Martins,br BRA,MF,28.0,26.8,1506,1430,72,70,4,18,4,2,0,0,0,0,1330,4,13,Matches
Mádson,br BRA,DF,27.0,26.0,1283,1039,242,22,0,4,104,220,0,0,0,0,980,2,19,Matches
Bruno Guimarães,br BRA,MF,21.0,21.8,1693,1591,97,60,9,18,59,9,28,16,10,1,1452,5,19,Matches
Márcio Azevedo,br BRA,DF,32.0,20.7,1258,1006,251,33,0,7,95,179,39,3,34,0,1009,1,16,Matches
Nikão,br BRA,"FW,MF",26.0,18.9,884,798,82,13,1,22,95,16,52,39,11,0,683,4,19,Matches
Marcelo Cirino,br BRA,"FW,MF",27.0,20.9,456,434,22,1,1,2,33,1,1,1,0,0,330,0,16,Matches
Marco Ruben,ar ARG,FW,32.0,18.6,214,181,32,2,0,0,1,1,0,0,0,0,165,1,3,Matches
Thiago Heleno,br BRA,DF,30.0,15.8,970,917,51,51,1,11,2,0,0,0,0,0,857,2,3,Matches
Thonny Anderson,br BRA,"FW,MF",21.0,15.2,469,446,19,1,2,3,8,1,0,0,0,0,321,4,12,Matches
Léo Cittadini,br BRA,MF,24.0,14.7,568,555,12,9,1,2,9,3,0,0,0,0,500,1,12,Matches
Pedro Henrique,br BRA,DF,23.0,12.7,706,681,25,17,0,8,0,1,0,0,0,0,612,0,2,Matches
Braian Romero,ar ARG,"FW,MF",27.0,10.2,261,254,5,1,1,1,10,3,0,0,0,0,190,2,9,Matches
Lucho González,ar ARG,MF,38.0,9.1,365,355,8,6,0,2,6,0,0,0,0,0,282,2,5,Matches
Guilherme Camacho,br BRA,MF,28.0,7.7,510,485,20,11,2,1,12,0,9,2,7,0,440,5,3,Matches
Erick,br BRA,"MF,DF",21.0,8.5,369,348,18,7,0,5,5,11,0,0,0,0,304,3,5,Matches
Lucas Halter,br BRA,DF,18.0,7.5,472,460,12,11,0,1,1,1,0,0,0,0,425,0,1,Matches
Léo,br BRA,GK,28.0,7.0,229,165,64,13,0,1,0,0,0,0,0,0,173,0,1,Matches
Adriano,br BRA,"DF,FW",34.0,6.7,487,382,105,15,0,4,44,77,13,4,9,0,367,0,10,Matches
Robson Bambu,br BRA,DF,21.0,6.7,396,376,20,9,0,3,0,11,0,0,0,0,331,0,3,Matches
Vitinho,br BRA,"FW,MF",19.0,7.8,264,257,5,2,0,0,7,2,1,0,1,0,208,2,9,Matches
Bruno Nazário,br BRA,MF,23.0,7.4,266,257,8,4,0,2,7,0,4,0,3,0,212,1,7,Matches
Abner,br BRA,DF,18.0,6.1,337,257,79,9,0,0,22,67,3,1,2,0,249,1,12,Matches
Matheus Rossetto,br BRA,MF,22.0,6.1,451,424,27,10,0,4,20,4,12,1,11,0,400,0,4,Matches
Jonathan Moreira,br BRA,DF,32.0,5.5,329,275,54,9,0,2,15,45,0,0,0,0,277,0,3,Matches
Tomás Andrade,ar ARG,"MF,FW",22.0,5.4,255,230,24,8,1,2,25,2,14,7,5,0,189,1,3,Matches
Khellven,br BRA,DF,17.0,4.5,257,189,66,5,0,3,39,44,17,2,15,0,182,2,2,Matches
Paulo André,br BRA,DF,35.0,3.9,245,241,3,3,0,0,0,0,0,0,0,0,223,1,0,Matches
Caio Alan,br BRA,GK,22.0,3.0,83,60,23,8,0,1,0,0,0,0,0,0,58,0,0,Matches
Renan Lodi,br BRA,DF,20.0,2.9,154,134,20,3,0,1,10,17,0,0,0,0,130,0,4,Matches
Abner,br BRA,DF,22.0,2.4,122,100,22,1,0,0,13,21,0,0,0,0,95,0,3,Matches
Everton Felipe,br BRA,"FW,MF",21.0,2.0,90,74,16,4,0,0,15,2,10,4,6,0,57,0,3,Matches
Pedrinho,br BRA,"FW,MF",19.0,1.4,51,51,0,0,0,0,3,0,0,0,0,0,36,0,2,Matches
Jáderson,br BRA,FW,18.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,26.2,38.0,19726,17739,1932,551,25,149,776,761,236,97,123,4,16069,55,263,
Opponent Total,,,27.2,38.0,14928,12785,2075,658,25,129,653,783,160,68,77,0,11337,68,243,
