Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Giuliano de Paula,br BRA,"FW,MF",24.0,35,3071.0,88.0,89.8,34.1,35,88.0,31.0,0,,0,1.86,46.0,25.0,21.0,0.62,0.87,Matches
Walace,br BRA,MF,19.0,34,2971.0,87.0,86.9,33.0,34,87.0,28.0,0,,0,1.82,44.0,27.0,17.0,0.51,-0.09,Matches
Marcelo Oliveira,br BRA,"DF,MF",27.0,33,2924.0,89.0,85.5,32.5,33,89.0,32.0,0,,0,1.85,44.0,27.0,17.0,0.52,-0.02,Matches
Rafael Galhardo,br BRA,DF,23.0,33,2866.0,87.0,83.8,31.8,33,87.0,26.0,0,,1,1.88,43.0,21.0,22.0,0.69,1.02,Matches
Luan Vieira,br BRA,"FW,MF",21.0,33,2767.0,84.0,80.9,30.7,33,84.0,22.0,0,,0,1.73,43.0,26.0,17.0,0.55,0.14,Matches
Pedro Geromel,br BRA,DF,29.0,31,2739.0,88.0,80.1,30.4,31,88.0,30.0,0,,0,1.84,41.0,23.0,18.0,0.59,0.33,Matches
Douglas dos Santos,br BRA,MF,32.0,31,2369.0,76.0,69.3,26.3,30,78.0,7.0,1,15.0,1,1.77,33.0,20.0,13.0,0.49,-0.11,Matches
Pedro Rocha Neves,br BRA,"FW,MF",20.0,34,1972.0,58.0,57.7,21.9,25,67.0,4.0,9,32.0,2,1.71,27.0,22.0,5.0,0.23,-0.7,Matches
Marcelo Grohe,br BRA,GK,28.0,23,1961.0,85.0,57.3,21.8,23,85.0,21.0,0,,0,1.83,28.0,13.0,15.0,0.69,0.38,Matches
Maicon Souza,br BRA,MF,29.0,23,1898.0,83.0,55.5,21.1,23,83.0,17.0,0,,0,1.78,30.0,18.0,12.0,0.57,0.1,Matches
Frickson Erazo,ec ECU,DF,26.0,23,1987.0,86.0,58.1,22.1,22,90.0,22.0,1,6.0,2,1.52,27.0,19.0,8.0,0.36,-0.39,Matches
Tiago Machowski,br BRA,GK,21.0,12,1040.0,87.0,30.4,11.6,11,90.0,11.0,1,49.0,9,2.0,18.0,13.0,5.0,0.43,-0.13,Matches
Rhodolfo,br BRA,DF,28.0,11,983.0,89.0,28.7,10.9,11,89.0,10.0,0,,0,2.09,17.0,11.0,6.0,0.55,0.03,Matches
Edinho Campos,br BRA,MF,32.0,19,1079.0,57.0,31.5,12.0,10,90.0,9.0,9,20.0,6,2.11,19.0,8.0,11.0,0.92,0.57,Matches
Bobô,br BRA,FW,30.0,20,871.0,44.0,25.5,9.7,9,75.0,2.0,11,18.0,1,2.0,18.0,6.0,12.0,1.24,0.96,Matches
Bressan,br BRA,DF,22.0,9,810.0,90.0,23.7,9.0,9,90.0,9.0,0,,10,2.44,16.0,7.0,9.0,1.0,0.62,Matches
Everton Soares,br BRA,"FW,MF",18.0,14,623.0,45.0,18.2,6.9,6,69.0,1.0,8,26.0,19,1.5,12.0,6.0,6.0,0.87,0.42,Matches
Fernandinho,br BRA,"FW,MF",29.0,16,590.0,37.0,17.3,6.6,6,63.0,1.0,10,21.0,8,1.25,8.0,5.0,3.0,0.46,-0.08,Matches
Marcelo Hermes,br BRA,"DF,MF",19.0,7,586.0,84.0,17.1,6.5,6,90.0,6.0,1,45.0,26,1.86,10.0,5.0,5.0,0.77,0.29,Matches
Yuri Mamute,br BRA,FW,19.0,15,632.0,42.0,18.5,7.0,4,79.0,1.0,11,29.0,9,1.6,13.0,14.0,-1.0,-0.14,-0.82,Matches
Bruno Grassi,br BRA,GK,27.0,5,419.0,84.0,12.3,4.7,4,90.0,4.0,1,58.0,24,1.8,7.0,6.0,1.0,0.21,-0.36,Matches
Ramiro Benetti,br BRA,"DF,MF",21.0,5,392.0,78.0,11.5,4.4,4,87.0,2.0,1,45.0,0,1.8,5.0,3.0,2.0,0.46,-0.08,Matches
