Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Luis Suárez,uy URU,FW,36.0,32.0,1433,9,32,568,843,206,1431,93,34,36.6,51,54.8,849,3015,1284,38,25,20,74,36,1166,297,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,908,805,903,6,0,0,908,0,0,,0,,391,2246,1651,0,1,1,0,0,230,0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,1502,11,129,738,646,65,1498,33,20,60.6,9,27.3,845,3290,1367,23,33,7,54,36,1065,143,Matches
Reinaldo,br BRA,DF,33.0,29.8,1966,109,419,830,733,35,1965,44,22,50.0,19,43.2,933,4717,2435,42,34,5,34,16,1050,143,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,1719,84,360,1058,325,24,1719,51,21,41.2,25,49.0,916,4257,2025,32,33,6,39,19,1004,32,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,1325,174,636,615,78,16,1325,8,3,37.5,3,37.5,606,3083,1769,12,10,2,10,5,680,1,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,1153,158,609,523,25,13,1153,5,5,100.0,0,0.0,596,2735,1458,6,2,0,4,2,650,1,Matches
João Pedro,br BRA,DF,26.0,23.1,1264,62,318,616,342,27,1264,64,37,57.8,21,32.8,660,4187,2261,60,47,12,25,16,724,68,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,960,35,181,580,213,18,960,27,14,51.9,12,44.4,552,2882,1454,22,29,0,15,14,667,45,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,1049,22,138,504,422,65,1049,46,21,45.7,19,41.3,672,3141,1618,40,36,11,49,28,759,132,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,688,102,300,345,45,24,688,1,1,100.0,0,0.0,294,1178,563,3,3,0,4,1,330,1,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,948,53,214,568,179,14,948,35,19,54.3,11,31.4,586,2932,1598,20,18,3,21,14,671,39,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,579,40,144,231,207,16,579,5,2,40.0,3,60.0,269,1305,733,23,19,1,9,4,328,68,Matches
João Pedro,it ITA,FW,30.0,6.8,200,10,27,86,91,29,200,16,5,31.3,11,68.8,95,523,267,8,6,5,13,7,132,37,Matches
Everton,br BRA,"FW,MF",25.0,13.5,594,9,66,270,263,29,594,57,25,43.9,31,54.4,373,2030,785,22,19,9,38,30,424,66,Matches
Rodrigo Ely,br BRA,DF,29.0,7.4,278,67,170,107,3,3,278,0,0,,0,,110,476,238,1,0,0,2,0,142,0,Matches
Vinícius,br BRA,FW,31.0,7.3,411,4,38,245,131,14,411,10,7,70.0,2,20.0,265,1057,529,11,9,2,15,5,330,39,Matches
Nathan,br BRA,"MF,FW",26.0,7.6,404,9,50,206,152,13,404,20,8,40.0,7,35.0,219,990,510,13,14,1,8,5,269,40,Matches
Ferreira,br BRA,"FW,MF",25.0,12.7,703,9,94,289,345,48,703,75,35,46.7,35,46.7,486,3569,1959,53,40,17,36,19,526,128,Matches
Pedro Geromel,br BRA,DF,37.0,5.2,291,48,161,122,9,1,291,0,0,,0,,165,667,308,0,1,0,2,0,169,4,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,7.7,541,49,201,273,72,15,541,7,4,57.1,3,42.9,279,1456,865,9,12,1,11,2,337,9,Matches
Cuiabano,br BRA,"DF,MF",19.0,5.4,322,14,82,128,116,10,322,11,4,36.4,5,45.5,155,851,391,13,10,3,13,9,165,34,Matches
Ronald,br BRA,MF,19.0,4.6,294,13,47,195,54,10,294,0,0,,0,,148,524,239,3,4,0,8,0,190,5,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,4.4,252,3,29,93,135,18,252,23,8,34.8,14,60.9,164,1207,706,30,20,10,8,8,181,47,Matches
Diogo Barbosa,br BRA,DF,30.0,4.3,267,18,70,131,70,5,267,21,7,33.3,12,57.1,119,715,352,8,10,2,7,3,140,19,Matches
Caíque,br BRA,GK,25.0,4.0,105,93,105,0,0,0,105,0,0,,0,,46,406,267,0,0,0,0,0,22,0,Matches
Lucas Milla,br BRA,MF,20.0,3.4,191,6,47,118,30,3,191,7,7,100.0,0,0.0,92,426,197,5,6,1,7,5,103,7,Matches
Thomas Luciano,br BRA,DF,21.0,3.5,180,14,65,69,46,6,180,6,3,50.0,0,0.0,71,243,101,3,1,1,5,2,77,14,Matches
Lucas Silva,br BRA,MF,29.0,2.5,169,9,40,116,14,0,169,3,3,100.0,0,0.0,105,509,173,3,3,0,3,5,110,2,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,4.2,170,3,18,52,105,20,170,23,16,69.6,4,17.4,128,1080,503,14,12,10,18,6,134,40,Matches
Adriel,br BRA,GK,22.0,2.0,65,54,65,0,0,0,65,0,0,,0,,23,141,109,0,0,0,0,0,10,0,Matches
Andre Martins,br BRA,"FW,MF",21.0,4.1,203,5,24,88,91,19,203,14,10,71.4,4,28.6,105,467,212,7,6,4,11,8,150,29,Matches
Zinho,br BRA,"FW,MF",19.0,2.7,98,0,16,41,47,10,98,14,8,57.1,5,35.7,64,544,304,15,7,5,13,5,69,24,Matches
Josué,br BRA,MF,17.0,1.3,78,7,24,43,11,0,78,0,0,,0,,32,193,38,1,1,0,3,1,31,2,Matches
Brenno,br BRA,GK,23.0,1.0,19,16,19,0,0,0,19,0,0,,0,,12,61,47,0,0,0,0,0,5,0,Matches
Wesley,br BRA,DF,19.0,1.0,46,2,13,22,12,0,46,1,1,100.0,0,0.0,21,107,55,1,0,0,2,0,25,1,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,50,2,15,23,12,4,50,7,4,57.1,3,42.9,30,219,78,0,0,1,5,1,30,9,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,57,1,3,33,21,0,57,3,3,100.0,0,0.0,32,126,55,0,1,0,3,1,43,1,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,22,2,9,10,3,0,22,0,0,,0,,12,37,7,0,0,0,0,0,12,0,Matches
Gustavinho,br BRA,"MF,FW",21.0,0.4,26,0,4,14,9,1,26,1,0,0.0,1,100.0,18,71,42,0,1,0,1,1,21,2,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,8,0,0,5,3,0,8,3,2,66.7,1,33.3,10,24,11,0,0,0,3,3,8,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,13,1,5,7,1,0,13,0,0,,0,,8,31,19,0,0,0,0,0,10,0,Matches
Lian,br BRA,MF,17.0,0.1,3,0,0,3,0,0,3,0,0,,0,,2,13,9,0,0,0,1,0,3,0,Matches
João Araújo,br BRA,MF,17.0,0.1,8,0,1,5,3,0,8,2,0,0.0,2,100.0,5,14,3,0,0,0,0,0,5,0,Matches
Squad Total,,,27.9,38.0,21562,2132,5891,9976,5907,781,21555,736,359,48.8,313,42.5,11563,57745,29595,541,473,140,574,317,13197,1529,
Opponent Total,,,27.6,38.0,24073,2182,6693,11288,6355,834,24068,783,426,54.4,287,36.7,14084,78679,42200,850,714,170,597,329,15684,1654,
