Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Luis Suárez,uy URU,FW,36.0,32.0,8,0,0,31,76,25,31,3,5,1,0,0,75,26,37,41.3,Matches
Gabriel Chapecó,br BRA,GK,22.0,31.0,5,0,0,0,8,0,0,1,0,0,0,0,26,5,0,100.0,Matches
Franco Cristaldo,ar ARG,"MF,FW",26.0,23.7,0,0,0,11,39,6,120,12,17,2,1,0,111,25,48,34.2,Matches
Reinaldo,br BRA,DF,33.0,29.8,11,2,1,34,28,3,152,16,20,0,1,0,159,18,19,48.6,Matches
Mathías Villasanti,py PAR,MF,26.0,29.4,8,1,1,55,31,1,3,34,57,0,1,0,240,15,20,42.9,Matches
Walter Kannemann,ar ARG,DF,31.0,26.2,17,1,1,47,29,0,2,45,33,0,0,0,116,68,35,66.0,Matches
Bruno Fabiano Alves,br BRA,DF,31.0,27.2,3,1,0,24,17,2,3,29,17,0,0,0,106,46,29,61.3,Matches
João Pedro,br BRA,DF,26.0,23.1,1,0,0,19,19,0,31,13,17,0,0,1,103,20,24,45.5,Matches
Felipe Carballo,uy URU,MF,26.0,17.1,3,0,0,20,6,0,14,18,16,0,0,0,118,18,15,54.5,Matches
Bitelo,br BRA,"MF,FW",23.0,17.2,1,0,0,13,56,3,35,20,21,0,0,0,129,9,18,33.3,Matches
Bruno Uvini,br BRA,DF,31.0,16.1,4,0,0,14,7,0,0,22,11,0,1,0,57,42,37,53.2,Matches
João Pedro Pepê,br BRA,MF,25.0,15.5,1,0,0,29,54,1,19,15,31,0,0,0,106,14,20,41.2,Matches
Fábio,br BRA,"DF,MF",32.0,9.7,5,0,0,14,6,0,40,9,18,0,0,0,38,17,17,50.0,Matches
João Pedro,it ITA,FW,30.0,6.8,1,0,0,19,9,3,1,4,4,0,0,0,24,17,30,36.2,Matches
