Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Matheus Henrique,br BRA,MF,22.0,27.0,9,1,1,48,68,0,18,33,21,0,1,0,148,11,13,45.8,Matches
Vanderlei,br BRA,GK,35.0,27.0,2,0,0,0,5,0,0,3,0,0,0,0,28,7,1,87.5,Matches
Pepê,br BRA,"FW,MF",22.0,26.9,1,0,0,12,65,4,40,26,10,2,0,0,125,15,23,39.5,Matches
Diego Souza,br BRA,FW,34.0,22.1,7,1,0,29,30,3,4,5,8,1,0,0,28,101,67,60.1,Matches
Alisson,br BRA,FW,26.0,21.6,3,0,0,29,69,7,97,16,11,0,0,0,90,27,45,37.5,Matches
Bruno Cortez,br BRA,DF,32.0,19.8,4,1,1,27,26,2,47,13,24,0,1,0,88,23,25,47.9,Matches
Lucas Silva,br BRA,MF,26.0,19.6,7,0,0,29,40,0,10,25,24,1,0,0,150,27,16,62.8,Matches
Rodrigues,br BRA,DF,22.0,19.2,4,0,0,8,17,2,2,22,12,0,0,0,110,34,34,50.0,Matches
Diogo Barbosa,br BRA,DF,27.0,17.9,2,0,0,16,18,2,55,23,23,0,0,0,81,31,18,63.3,Matches
Luis Manuel Orejuela,co COL,DF,24.0,17.0,1,0,0,28,25,1,70,34,26,0,0,0,110,16,14,53.3,Matches
Jean Pyerre,br BRA,MF,21.0,16.3,0,0,0,11,21,1,67,9,8,0,1,0,68,12,13,48.0,Matches
Victor Ferraz,br BRA,DF,32.0,15.6,3,0,0,16,6,0,37,13,16,0,0,0,61,13,15,46.4,Matches
Walter Kannemann,ar ARG,DF,28.0,15.5,9,1,1,32,25,1,1,28,21,0,2,0,76,35,14,71.4,Matches
David Braz,br BRA,DF,32.0,16.0,4,1,1,17,7,0,0,33,18,0,1,0,71,33,15,68.8,Matches
Darlan Mendes,br BRA,MF,21.0,14.0,4,0,0,18,9,0,11,15,18,0,1,0,68,5,11,31.3,Matches
Paulo Miranda,br BRA,DF,31.0,11.6,4,0,0,21,8,0,0,17,8,0,1,0,47,28,15,65.1,Matches
Pedro Geromel,br BRA,DF,34.0,11.8,4,1,1,11,10,1,3,22,11,0,0,0,69,22,14,61.1,Matches
Isaque,br BRA,"MF,FW",22.0,11.9,0,0,0,13,12,2,2,1,8,0,0,0,29,8,39,17.0,Matches
Maicon Souza,br BRA,MF,34.0,9.3,1,0,0,14,6,0,8,9,7,0,0,0,51,7,3,70.0,Matches
Luiz Fernando,br BRA,"FW,MF",23.0,11.3,2,1,0,21,20,5,45,10,6,0,1,0,47,7,27,20.6,Matches
Paulo Victor Vidotti,br BRA,GK,33.0,10.0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,100.0,Matches
Thaciano,br BRA,MF,24.0,10.1,1,0,0,20,12,1,4,12,9,1,1,0,49,20,26,43.5,Matches
Ferreira,br BRA,FW,22.0,8.7,2,0,0,11,27,1,26,9,10,0,0,0,49,4,7,36.4,Matches
Éverton,br BRA,"FW,MF",31.0,7.8,1,0,0,19,19,4,25,5,11,1,0,0,34,7,12,36.8,Matches
Diego Churín,ar ARG,FW,30.0,7.5,0,0,0,22,23,2,3,5,8,1,0,0,12,36,40,47.4,Matches
Robinho,br BRA,"MF,FW",32.0,5.4,2,0,0,11,12,0,32,4,4,0,0,0,32,2,0,100.0,Matches
Vanderson,br BRA,DF,18.0,4.1,1,0,0,9,4,0,16,7,4,0,0,0,13,4,9,30.8,Matches
César Pinares,cl CHI,MF,28.0,5.0,3,1,1,10,13,0,30,2,1,0,0,0,22,2,2,50.0,Matches
Ruan,br BRA,DF,20.0,2.0,0,0,0,2,1,0,0,4,3,0,0,0,8,6,3,66.7,Matches
Thiago Neves,br BRA,MF,34.0,1.5,0,0,0,1,0,0,6,1,0,0,0,0,5,0,3,0.0,Matches
Júlio César,br BRA,GK,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Gui Azevedo,br BRA,"FW,MF",18.0,1.2,0,0,0,2,10,1,6,2,2,0,0,0,4,0,1,0.0,Matches
Patrick,br BRA,"FW,MF",21.0,0.2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2,33.3,Matches
Rildo,br BRA,MF,20.0,0.2,0,0,0,1,2,0,2,0,0,0,0,0,1,1,0,100.0,Matches
Fabrício,br BRA,"FW,MF",19.0,0.2,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.0,Matches
Luciano,br BRA,FW,26.0,0.1,0,0,0,1,1,0,0,1,2,0,0,0,1,2,2,50.0,Matches
Marcelo Oliveira,br BRA,FW,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.8,38.0,81,8,6,511,614,41,668,410,336,7,10,0,1786,548,530,50.8,
Opponent Total,,,26.5,38.0,93,8,2,634,479,41,561,464,362,4,7,2,1731,530,548,49.2,
