Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Gabriel Chapecó,br BRA,GK,20.0,23.6,29,1,2,0,1,27.7,0.28,-0.3,-0.01,72,232,31.0,324,82,45.1,37.7,156,55.1,41.6,271,20,7.4,4,0.17,10.3,Matches
Brenno,br BRA,GK,21.0,13.4,21,3,0,3,0,18.9,0.26,-2.1,-0.16,39,128,30.5,200,43,44.5,36.3,75,52.0,41.4,153,6,3.9,9,0.67,14.3,Matches
Paulo Victor Vidotti,br BRA,GK,34.0,1.0,1,0,1,0,0,1.2,0.3,0.2,0.19,3,6,50.0,22,3,27.3,27.8,8,0.0,20.6,7,0,0.0,0,0.0,13.0,Matches
Squad Total,,,26.9,38.0,51,4,3,3,1,47.7,0.27,-2.3,-0.06,114,366,31.1,546,128,44.1,,239,52.3,40.8,431,26,6.0,13,0.34,,
Opponent Total,,,26.8,38.0,44,3,2,3,1,44.6,0.23,1.6,0.04,180,475,37.9,823,149,39.4,34.7,324,46.6,36.3,617,28,4.5,26,0.68,12.3,
