Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-08-17,16:00,Série A,Matchweek 15,Sun,Home,W,2,0,Criciúma,,27112.0,,4-3-2-1,4-2-3-1,Wilton Sampaio,Match Report,
2014-08-21,20:30,Série A,Matchweek 16,Thu,Away,L,0,1,Cruzeiro,,32294.0,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Home,W,2,1,Corinthians,,30117.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Home,W,1,0,Bahia,,12607.0,,4-2-3-1,4-4-1-1,Péricles Bassols Pegado Cortez,Match Report,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Away,W,1,0,Flamengo,,59680.0,,4-1-4-1,4-2-2-2,André Luiz de Freitas Castro,Match Report,
2014-09-10,19:30,Série A,Matchweek 20,Wed,Home,W,1,0,Ath Paranaense,,11584.0,,4-1-4-1,4-2-2-2,Marcelo de Lima Henrique,Match Report,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Away,D,0,0,Atlético Mineiro,,11873.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2014-09-18,20:30,Série A,Matchweek 22,Thu,Home,D,0,0,Santos,,18834.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,1,0,Chapecoense,,16759.0,,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Away,D,0,0,Fluminense,,6840.0,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Away,W,2,0,Botafogo (RJ),,12498.0,,4-1-4-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,L,0,1,São Paulo,,43653.0,,4-3-3,4-2-2-2,Felipe Gomes da Silva,Match Report,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Home,W,2,0,Sport Recife,,11659.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-10-11,21:00,Série A,Matchweek 28,Sat,Away,L,1,2,Palmeiras,,26940.0,,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,
2014-10-18,18:30,Série A,Matchweek 29,Sat,Away,D,0,0,Goiás,,3044.0,,4-2-3-1,4-4-1-1,Marielson Alves Silva,Match Report,
2014-10-22,21:00,Série A,Matchweek 30,Wed,Home,W,1,0,Figueirense,,16979.0,,4-3-3,4-1-2-1-2,Vinicius Furlan,Match Report,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Away,D,1,1,Coritiba,,13039.0,,4-2-3-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,
2014-11-01,19:30,Série A,Matchweek 32,Sat,Home,W,1,0,Vitória,,17447.0,,4-2-3-1,4-1-2-1-2,Thiago Duarte Peixoto,Match Report,
2014-11-09,17:00,Série A,Matchweek 33,Sun,Home,W,4,1,Internacional,,43456.0,,4-3-2-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2014-11-15,19:30,Série A,Matchweek 34,Sat,Away,W,3,0,Criciúma,,8850.0,,4-1-4-1,4-1-2-1-2,Raphael Claus,Match Report,
2014-11-20,21:50,Série A,Matchweek 35,Thu,Home,L,1,2,Cruzeiro,,40497.0,,4-1-4-1,4-2-3-1,Vinicius Furlan,Match Report,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Away,L,0,1,Corinthians,,36307.0,,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-11-30,18:30,Série A,Matchweek 37,Sun,Away,L,0,1,Bahia,,5539.0,,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Flamengo,,13713.0,,4-3-2-1,4-3-1-2,Luiz Flávio de Oliveira,Match Report,
