Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rafinha,br BRA,DF,35.0,25.3,1355,1616,83.8,24156,8763,623,669,93.1,550,648,84.9,154,234,65.8,7,3.2,2.8,3.8,38,133,31,20,137,Matches
Thiago dos Santos,br BRA,MF,31.0,23.5,802,973,82.4,14615,4316,340,395,86.1,322,372,86.6,112,148,75.7,1,0.6,0.7,0.4,13,99,4,0,100,Matches
Pedro Geromel,br BRA,DF,35.0,24.0,956,1135,84.2,17936,7207,349,380,91.8,503,570,88.2,94,156,60.3,0,0.2,0.4,-0.2,5,60,3,1,68,Matches
Ferreira,br BRA,"FW,MF",23.0,23.7,805,1015,79.3,11756,2720,491,561,87.5,239,296,80.7,48,83,57.8,6,4.0,3.6,2.0,41,55,30,11,83,Matches
Gabriel Chapecó,br BRA,GK,20.0,23.6,296,481,61.5,8932,6739,51,52,98.1,127,130,97.7,118,297,39.7,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Diego Souza,br BRA,FW,35.0,19.6,316,444,71.2,4103,868,197,258,76.4,86,119,72.3,11,18,61.1,2,4.3,2.5,-2.3,24,18,8,0,47,Matches
Vanderson,br BRA,DF,19.0,21.9,1056,1394,75.8,17960,6570,544,623,87.3,381,481,79.2,112,217,51.6,2,2.4,2.4,-0.4,29,83,22,10,103,Matches
Alisson,br BRA,"FW,MF",27.0,20.8,740,946,78.2,11044,2859,439,499,88.0,217,282,77.0,53,96,55.2,1,2.9,3.1,-1.9,34,58,20,8,79,Matches
Walter Kannemann,ar ARG,DF,29.0,19.9,713,850,83.9,14708,5476,211,240,87.9,385,415,92.8,105,167,62.9,0,0.2,0.1,-0.2,5,32,1,0,53,Matches
Douglas Costa,br BRA,"FW,MF",30.0,20.1,690,915,75.4,12256,3076,333,380,87.6,226,296,76.4,102,170,60.0,2,3.5,3.9,-1.5,46,77,31,13,105,Matches
Lucas Silva,br BRA,MF,27.0,19.0,916,1056,86.7,17107,4680,382,428,89.3,403,441,91.4,114,146,78.1,2,1.8,1.1,0.2,25,127,10,1,132,Matches
Ruan,br BRA,DF,21.0,19.8,713,887,80.4,13759,5687,243,274,88.7,373,424,88.0,88,158,55.7,0,0.2,0.4,-0.2,4,45,2,0,61,Matches
Bruno Cortez,br BRA,DF,33.0,16.1,609,756,80.6,9432,3816,313,341,91.8,252,306,82.4,28,64,43.8,0,0.5,0.4,-0.5,9,59,2,2,61,Matches
Brenno,br BRA,GK,21.0,13.4,180,275,65.5,5241,3853,33,33,100.0,74,76,97.4,71,164,43.3,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Mathías Villasanti,py PAR,MF,24.0,11.2,406,484,83.9,6108,1413,219,247,88.7,143,163,87.7,23,34,67.6,0,1.3,0.8,-1.3,16,41,4,0,35,Matches
Miguel Borja,co COL,FW,28.0,11.7,164,242,67.8,2503,481,87,122,71.3,48,70,68.6,14,18,77.8,3,0.6,0.8,2.4,7,12,5,0,21,Matches
Rodrigues,br BRA,DF,23.0,11.1,354,434,81.6,7220,2961,117,129,90.7,184,201,91.5,51,97,52.6,0,0.1,0.1,-0.1,2,31,2,0,27,Matches
Diogo Barbosa,br BRA,DF,28.0,10.1,464,573,81.0,7310,2828,246,271,90.8,176,223,78.9,31,53,58.5,1,0.9,1.0,0.1,8,54,7,4,61,Matches
Jean Pyerre,br BRA,"MF,FW",22.0,10.9,718,856,83.9,11923,3033,338,372,90.9,276,315,87.6,70,109,64.2,0,2.2,1.7,-2.2,31,94,18,1,105,Matches
Jaminton Campaz,co COL,MF,20.0,10.1,337,479,70.4,5088,1384,212,244,86.9,83,123,67.5,31,81,38.3,0,2.3,1.7,-2.3,18,41,11,4,44,Matches
