Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Marcelo Grohe,br BRA,GK,27.0,35,35,3142.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dudu,br BRA,"FW,MF",22.0,35,33,2860.0,31.8,3.0,5.0,8.0,3.0,0.0,0.0,7.0,0.0,0.09,0.16,0.25,0.09,0.25,Matches
Pará,br BRA,"DF,MF",27.0,33,32,2879.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Ramiro Benetti,br BRA,"DF,MF",20.0,33,32,2747.0,30.5,2.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Hernán Barcos,ar ARG,FW,29.0,32,32,2723.0,30.3,14.0,1.0,15.0,12.0,2.0,2.0,7.0,1.0,0.46,0.03,0.5,0.4,0.43,Matches
Zé Roberto,br BRA,"DF,MF",39.0,31,24,2268.0,25.2,0.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Rhodolfo,br BRA,DF,27.0,24,24,2132.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Geromel,br BRA,DF,28.0,24,24,2098.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Vieira,br BRA,"FW,MF",20.0,28,24,1834.0,20.4,4.0,2.0,6.0,3.0,1.0,1.0,4.0,0.0,0.2,0.1,0.29,0.15,0.25,Matches
Fellipe Bastos,br BRA,MF,23.0,21,20,1603.0,17.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Cristian Riveros,py PAR,MF,31.0,23,16,1460.0,16.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Bressan,br BRA,DF,21.0,18,16,1318.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Walace,br BRA,MF,18.0,19,14,1214.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Ruiz,ar ARG,"FW,MF",20.0,23,12,1075.0,11.9,4.0,2.0,6.0,4.0,0.0,0.0,8.0,0.0,0.33,0.17,0.5,0.33,0.5,Matches
Werley,br BRA,DF,25.0,13,11,1093.0,12.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Giuliano de Paula,br BRA,"FW,MF",23.0,17,9,1016.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches
Matheus Biteco,br BRA,MF,18.0,18,9,911.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodriguinho Marinho,br BRA,"FW,MF",25.0,11,8,674.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches
Breno Lorran,br BRA,DF,18.0,8,8,673.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edinho Campos,br BRA,MF,31.0,10,7,692.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Coelho,br BRA,FW,19.0,18,6,627.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches
Matías Rodríguez,ar ARG,"DF,MF",27.0,8,6,547.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Saimon Tormen,br BRA,DF,22.0,5,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernandinho,br BRA,"FW,MF",28.0,13,3,428.0,4.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches
Tiago Machowski,br BRA,GK,20.0,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wendell,br BRA,DF,20.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erik Nascimento,br BRA,"FW,MF",18.0,3,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Busatto,br BRA,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moisés Dallazen,br BRA,"DF,MF",23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marquinhos Pedroso,br BRA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronan,br BRA,FW,18.0,2,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Everton Soares,br BRA,"FW,MF",17.0,7,0,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxi Rodríguez,uy URU,"FW,MF",23.0,4,0,69.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,0.0,1.3,1.3,1.3,Matches
Kléber,br BRA,FW,30.0,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolas Careca,br BRA,FW,16.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Gago,br BRA,MF,30.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Deretti,br BRA,MF,20.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Thyere,br BRA,DF,20.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Amorim,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Balbino,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Leandro Canhoto,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Marcelo Hermes,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Jardim,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Liverson,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Yuri Mamute,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Marcos Paulo,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Júnior Tavares,br BRA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.6,38,418,3420.0,38.0,35.0,22.0,57.0,32.0,3.0,3.0,100.0,3.0,0.92,0.58,1.5,0.84,1.42,
Opponent Total,,,26.4,38,418,3420.0,38.0,24.0,17.0,41.0,23.0,1.0,1.0,85.0,5.0,0.63,0.45,1.08,0.61,1.05,
