Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Marcelo Grohe,br BRA,GK,30.0,23,23,2054,22.8,15,0.66,65,51,78.5,15,4,4,13,56.5,1,1,0,0,0.0,Matches
Paulo Victor Vidotti,br BRA,GK,30.0,10,10,900,10.0,11,1.1,42,33,76.2,2,4,4,2,20.0,2,1,1,0,50.0,Matches
Léo Jardim,br BRA,GK,21.0,5,4,373,4.2,7,1.69,23,16,69.6,1,0,3,2,50.0,0,0,0,0,,Matches
Bruno Grassi,br BRA,GK,29.0,1,1,90,1.0,4,4.0,8,4,50.0,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.4,38,38,3417,38.0,37,0.97,138,104,74.6,18,8,12,16,42.1,3,2,1,0,33.3,
Opponent Total,,,26.8,38,38,3420,38.0,55,1.45,176,128,71.0,12,8,18,11,28.9,7,4,3,0,42.9,
