Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,21,8,3,2,2,26.7,0.19,7.7,0.28,90,280,32.1,371,103,45.0,37.2,186,60.8,46.2,346,20,5.8,8,0.29,11.0,Matches
Júlio César,br BRA,GK,32.0,8.0,13,1,0,0,1,10.7,0.24,-1.3,-0.17,23,101,22.8,107,28,48.6,37.9,65,75.4,51.7,108,5,4.6,1,0.13,8.9,Matches
Phelipe Megiolaro,br BRA,GK,19.0,2.0,5,0,0,2,0,2.6,0.24,-2.4,-1.18,2,16,12.5,21,6,33.3,34.8,15,60.0,49.7,26,2,7.7,0,0.0,6.6,Matches
Squad Total,,,27.6,38.0,39,9,3,4,3,40.0,0.2,4.0,0.11,115,397,29.0,499,137,45.3,37.9,266,64.3,47.7,480,27,5.6,9,0.24,8.9,
Opponent Total,,,27.6,38.0,64,7,2,10,1,59.0,0.27,-4.0,-0.1,207,509,40.7,733,132,45.3,37.3,274,64.6,46.5,502,18,3.6,24,0.63,12.3,
