Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Edenílson,br BRA,"MF,FW",34.0,30,17,1333.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,0.9,3.2,21.0,50.0,61.0,0.07,0.07,0.14,0.07,0.14,0.15,0.06,0.21,0.15,0.21,Matches
Gustavo Martins Santos,br BRA,DF,21.0,19,16,1377.0,15.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,0.0,2.1,1.0,45.0,5.0,0.13,0.0,0.13,0.13,0.13,0.14,0.0,0.14,0.14,0.14,Matches
Cristian Pavón,ar ARG,"FW,MF",28.0,21,16,1087.0,12.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,2.5,2.5,2.3,4.7,29.0,43.0,93.0,0.08,0.25,0.33,0.08,0.33,0.21,0.19,0.39,0.21,0.39,Matches
João Pedro Pepê,br BRA,MF,26.0,26,15,1283.0,14.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6,0.6,0.4,1.0,21.0,81.0,28.0,0.07,0.0,0.07,0.07,0.07,0.04,0.03,0.07,0.04,0.07,Matches
Jemerson,br BRA,DF,31.0,13,13,1143.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.0,0.6,2.0,17.0,2.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,Matches
Walter Kannemann,ar ARG,DF,32.0,13,13,1000.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.6,0.6,0.8,1.4,2.0,21.0,0.0,0.0,0.18,0.18,0.0,0.18,0.05,0.07,0.13,0.05,0.13,Matches
Gustavo Nunes,br BRA,"FW,MF",18.0,20,11,1238.0,13.8,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.9,1.9,1.3,3.2,52.0,48.0,99.0,0.22,0.07,0.29,0.22,0.29,0.14,0.1,0.23,0.14,0.23,Matches
Alexander Aravena,cl CHI,"FW,MF",21.0,16,11,770.0,8.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,1.1,3.3,22.0,15.0,65.0,0.23,0.23,0.47,0.23,0.47,0.26,0.13,0.38,0.26,0.38,Matches
Miguel Monsalve,co COL,"FW,MF",19.0,19,10,978.0,10.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,2.6,2.6,1.0,3.6,35.0,44.0,41.0,0.28,0.09,0.37,0.28,0.37,0.24,0.09,0.33,0.24,0.33,Matches
Pedro Geromel,br BRA,DF,38.0,12,8,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.4,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Fábio,br BRA,DF,33.0,12,8,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.4,0.8,11.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches
João Pedro,it ITA,FW,31.0,11,7,580.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,2.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches
Du Queiroz,br BRA,MF,24.0,14,6,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.4,1.6,13.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.24,0.17,0.24,Matches
Nata,br BRA,DF,22.0,11,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caíque,br BRA,GK,26.0,6,5,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Carballo,uy URU,MF,27.0,9,5,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,8.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Diego Costa,es ESP,FW,35.0,14,5,478.0,5.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.9,0.9,0.5,1.4,8.0,11.0,32.0,0.19,0.38,0.56,0.19,0.56,0.17,0.09,0.26,0.17,0.26,Matches
Rafael Cabral,br BRA,GK,33.0,6,5,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Everton,br BRA,"FW,MF",26.0,12,4,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.7,0.9,11.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.18,0.05,0.18,Matches
Rodrigo Caio,br BRA,DF,30.0,5,4,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Mayk,br BRA,DF,24.0,6,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Nathan,br BRA,"FW,MF",27.0,8,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,6.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.19,0.14,0.19,Matches
Zé Guilherme,br BRA,DF,18.0,6,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Cuiabano,br BRA,DF,20.0,2,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Nathan Fernandes,br BRA,"FW,MF",18.0,19,1,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,1.6,18.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.26,0.24,0.26,Matches
Igor Serrote,br BRA,"DF,FW",18.0,5,1,123.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,4.0,0.0,0.73,0.73,0.0,0.73,0.02,0.16,0.18,0.02,0.18,Matches
Matias Arezo,uy URU,"FW,MF",21.0,10,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.69,0.12,0.81,0.69,0.81,Matches
Alysson Edward,br BRA,"FW,MF",17.0,3,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Ronald,br BRA,"MF,DF",20.0,11,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Lucas Besozzi,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Chapecó,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucas Milla,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tiago,br BRA,MF,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Viery,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wesley,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.5,38,418,3420.0,38.0,42.0,28.0,70.0,39.0,3.0,3.0,88.0,7.0,43.4,41.1,29.9,70.9,596.0,1354.0,1336.0,1.11,0.74,1.84,1.03,1.76,1.14,0.79,1.93,1.08,1.87,
Opponent Total,,,27.6,38,418,3420.0,38.0,48.0,27.0,75.0,40.0,8.0,10.0,113.0,6.0,49.4,41.4,30.6,72.0,704.0,1677.0,1662.0,1.26,0.71,1.97,1.05,1.76,1.3,0.8,2.1,1.09,1.89,
