Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,3,0.11,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Everton Soares,br BRA,"FW,MF",22.0,25.4,109,4.3,66,1,18,11,12,1,18,0.71,10,0,4,1,3,0,Matches
Diego Tardelli,br BRA,FW,33.0,21.6,65,3.0,50,1,6,3,4,1,6,0.28,4,0,0,1,1,0,Matches
Alisson,br BRA,FW,25.0,19.2,97,5.05,53,24,3,6,11,0,11,0.57,7,3,0,0,1,0,Matches
Bruno Cortez,br BRA,DF,31.0,20.1,47,2.34,40,1,4,0,2,0,7,0.35,4,0,1,0,2,0,Matches
Matheus Henrique,br BRA,MF,21.0,19.6,69,3.52,54,2,5,3,3,2,5,0.26,4,0,1,0,0,0,Matches
Pedro Geromel,br BRA,DF,33.0,19.6,7,0.36,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Michel,br BRA,"MF,DF",28.0,18.9,23,1.22,20,0,1,0,2,0,1,0.05,1,0,0,0,0,0,Matches
David Braz,br BRA,DF,31.0,17.4,15,0.86,13,0,0,0,1,1,3,0.17,2,0,0,0,1,0,Matches
Walter Kannemann,ar ARG,DF,27.0,17.0,4,0.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Moura,br BRA,DF,40.0,16.4,36,2.19,32,1,1,0,1,1,3,0.18,3,0,0,0,0,0,Matches
Juninho Capixaba,br BRA,DF,21.0,16.3,42,2.58,30,4,3,1,4,0,2,0.12,2,0,0,0,0,0,Matches
Luciano,br BRA,"FW,MF",25.0,13.7,32,2.34,25,1,3,1,1,1,5,0.37,4,0,0,0,1,0,Matches
Luan Vieira,br BRA,MF,25.0,14.6,68,4.66,41,15,5,4,2,1,9,0.62,4,4,1,0,0,0,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,13.0,22,1.69,17,3,0,2,0,0,7,0.54,4,2,0,1,0,0,Matches
Maicon Souza,br BRA,MF,33.0,12.9,48,3.71,45,0,0,2,1,0,3,0.23,3,0,0,0,0,0,Matches
Pepê,br BRA,"FW,MF",21.0,18.8,51,2.71,26,6,8,4,6,1,10,0.53,5,1,2,0,2,0,Matches
Thaciano,br BRA,"MF,FW",23.0,14.7,23,1.56,19,0,0,3,1,0,3,0.2,2,0,0,1,0,0,Matches
Rômulo,br BRA,MF,28.0,10.8,15,1.38,13,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Paulo Miranda,br BRA,DF,30.0,10.5,4,0.38,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André,br BRA,FW,28.0,9.9,25,2.52,18,0,1,3,3,0,4,0.4,4,0,0,0,0,0,Matches
Jean Pyerre,br BRA,MF,20.0,9.0,45,5.01,31,5,3,3,2,1,8,0.89,5,1,0,0,1,1,Matches
Leonardo Gomes,br BRA,DF,22.0,9.0,16,1.78,14,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Júlio César,br BRA,GK,32.0,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigues,br BRA,DF,21.0,6.7,2,0.3,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Darlan Mendes,br BRA,MF,20.0,6.7,19,2.85,18,0,0,0,1,0,1,0.15,1,0,0,0,0,0,Matches
Felipe Vizeu,br BRA,FW,21.0,4.3,11,2.55,9,0,1,1,0,0,1,0.23,1,0,0,0,0,0,Matches
Walter Montoya,ar ARG,FW,25.0,2.4,4,1.67,1,1,0,1,1,0,1,0.42,0,1,0,0,0,0,Matches
Phelipe Megiolaro,br BRA,GK,19.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick,br BRA,"MF,FW",20.0,3.9,21,5.42,10,4,1,1,5,0,2,0.52,1,0,0,1,0,0,Matches
Ferreira,br BRA,"FW,MF",21.0,1.7,9,5.4,3,0,5,0,0,1,3,1.8,1,0,1,0,0,1,Matches
Isaque,br BRA,"FW,MF",21.0,1.1,1,0.89,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Albuquerque,br BRA,DF,19.0,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan,br BRA,DF,19.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Frizzo,br BRA,MF,20.0,0.9,2,2.2,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Marinho,br BRA,"MF,FW",28.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gui Azevedo,br BRA,FW,17.0,0.3,1,3.1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Da Silva,br BRA,FW,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Emanuel,br BRA,DF,19.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jhonata Robert,br BRA,MF,19.0,0.1,1,11.25,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.6,38.0,940,24.74,672,72,68,53,63,12,114,3.0,73,12,10,5,12,2,
Opponent Total,,,27.6,38.0,842,22.16,561,93,60,48,57,23,62,1.63,35,7,2,8,10,0,
