Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Matheus Henrique,br BRA,MF,22.0,27.0,2004,72,352,1285,386,24,2004,81,57,70.4,24,29.6,1317,7545,3803,51,61,8,24,29,1589,45,Matches
Vanderlei,br BRA,GK,35.0,27.0,640,556,640,0,0,0,640,0,0,,0,,267,1530,972,0,0,0,0,0,185,0,Matches
Pepê,br BRA,"FW,MF",22.0,26.9,1256,14,129,535,632,82,1255,132,74,56.1,58,43.9,876,6204,2656,80,64,25,65,38,976,207,Matches
Diego Souza,br BRA,FW,34.0,22.1,652,25,38,304,314,99,649,25,15,60.0,10,40.0,298,1367,703,27,16,7,36,19,496,91,Matches
Alisson,br BRA,FW,26.0,21.6,1279,11,111,546,638,89,1279,62,43,69.4,19,30.6,760,4899,2744,94,60,24,24,21,966,195,Matches
Bruno Cortez,br BRA,DF,32.0,19.8,1062,61,270,501,301,20,1062,36,24,66.7,12,33.3,531,3282,1995,59,38,5,18,7,603,103,Matches
Lucas Silva,br BRA,MF,26.0,19.6,1501,37,239,1022,260,11,1500,22,13,59.1,9,40.9,889,3870,1621,16,29,4,28,17,1054,15,Matches
Rodrigues,br BRA,DF,22.0,19.2,1264,110,555,674,43,13,1264,11,6,54.5,5,45.5,777,4035,2060,21,11,0,14,5,889,6,Matches
Diogo Barbosa,br BRA,DF,27.0,17.9,1172,53,271,583,336,12,1172,25,18,72.0,7,28.0,639,3815,2191,61,48,5,20,13,739,93,Matches
Luis Manuel Orejuela,co COL,DF,24.0,17.0,1133,18,211,553,385,31,1133,31,20,64.5,11,35.5,620,3510,1962,49,36,8,26,17,650,119,Matches
Jean Pyerre,br BRA,MF,21.0,16.3,1339,11,117,858,378,21,1338,31,23,74.2,8,25.8,794,3161,1281,9,33,2,19,17,1080,53,Matches
Victor Ferraz,br BRA,DF,32.0,15.6,1095,36,250,522,333,22,1095,19,11,57.9,8,42.1,583,2519,1142,25,23,4,15,12,746,83,Matches
Walter Kannemann,ar ARG,DF,28.0,15.5,759,85,357,378,30,13,759,4,3,75.0,1,25.0,360,1575,779,2,3,0,6,4,451,0,Matches
David Braz,br BRA,DF,32.0,16.0,1034,108,512,490,38,13,1034,7,6,85.7,1,14.3,610,2495,1239,8,9,0,7,1,703,6,Matches
Darlan Mendes,br BRA,MF,21.0,14.0,1037,32,213,676,153,8,1037,15,8,53.3,7,46.7,683,2858,1053,6,12,0,14,17,820,11,Matches
Paulo Miranda,br BRA,DF,31.0,11.6,648,68,277,362,14,8,648,1,1,100.0,0,0.0,342,1497,798,1,3,0,4,1,405,1,Matches
Pedro Geromel,br BRA,DF,34.0,11.8,727,63,306,395,28,10,727,2,0,0.0,2,100.0,344,1124,505,1,3,2,1,1,470,6,Matches
Isaque,br BRA,"MF,FW",22.0,11.9,521,2,28,260,241,54,521,27,19,70.4,8,29.6,340,1809,940,27,14,9,32,19,425,74,Matches
Maicon Souza,br BRA,MF,34.0,9.3,1019,10,111,707,202,14,1019,12,10,83.3,2,16.7,605,2257,944,7,12,2,10,7,858,20,Matches
Luiz Fernando,br BRA,"FW,MF",23.0,11.3,507,9,50,179,290,55,507,33,17,51.5,16,48.5,347,2545,1359,55,32,17,24,15,397,118,Matches
Paulo Victor Vidotti,br BRA,GK,33.0,10.0,222,184,222,0,0,0,222,0,0,,0,,109,685,463,0,0,0,0,0,69,0,Matches
Thaciano,br BRA,MF,24.0,10.1,424,19,74,241,121,31,424,12,9,75.0,3,25.0,232,1109,431,15,8,7,21,12,273,33,Matches
Ferreira,br BRA,FW,22.0,8.7,514,6,58,176,290,52,514,70,43,61.4,27,38.6,368,2599,1470,53,25,28,31,17,401,94,Matches
Éverton,br BRA,"FW,MF",31.0,7.8,348,2,51,135,167,20,348,11,3,27.3,8,72.7,194,1409,512,18,11,3,19,3,226,65,Matches
Diego Churín,ar ARG,FW,30.0,7.5,253,8,20,115,121,32,252,6,3,50.0,3,50.0,116,529,180,9,3,3,14,5,182,21,Matches
