Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-10,11:00,Série A,Matchweek 1,Sun,Home,D,3,3,Ponte Preta,56,13164,,4-2-3-1,4-1-2-1-2,Heber Roberto Lopes,Match Report,
2015-05-16,18:30,Série A,Matchweek 2,Sat,Away,L,0,2,Coritiba,56,11785,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-05-23,21:00,Série A,Matchweek 3,Sat,Home,W,1,0,Figueirense,62,8336,,4-2-3-1,4-1-2-1-2,Luiz Flávio de Oliveira,Match Report,
2015-05-31,16:00,Série A,Matchweek 4,Sun,Away,D,1,1,Goiás,59,4511,,4-2-3-1,4-3-1-2,Anderson Daronco,Match Report,
2015-06-03,22:00,Série A,Matchweek 5,Wed,Home,W,3,1,Corinthians,38,17971,,4-4-2,4-2-3-1,Wilton Sampaio,Match Report,
2015-06-06,22:00,Série A,Matchweek 6,Sat,Away,L,0,2,São Paulo,40,16917,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-06-14,16:00,Série A,Matchweek 7,Sun,Home,W,2,1,Ath Paranaense,56,17781,,4-4-1-1,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,
2015-06-20,21:00,Série A,Matchweek 8,Sat,Home,W,1,0,Palmeiras,49,20814,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-06-27,16:00,Série A,Matchweek 9,Sat,Away,W,2,1,Avaí,50,11221,,4-2-3-1,3-4-1-2,Marcelo de Lima Henrique,Match Report,
2015-07-01,22:00,Série A,Matchweek 10,Wed,Home,W,1,0,Cruzeiro,58,22517,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-07-05,16:00,Série A,Matchweek 11,Sun,Away,W,3,1,Santos,58,4942,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,
2015-07-08,19:30,Série A,Matchweek 12,Wed,Away,L,0,1,Chapecoense,59,13916,,4-2-3-1,4-3-2-1,Flavio Rodrigues Guerra,Match Report,
2015-07-11,18:30,Série A,Matchweek 13,Sat,Home,W,2,0,Vasco da Gama,62,34464,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-07-18,18:30,Série A,Matchweek 14,Sat,Away,L,0,1,Flamengo,60,56927,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
