Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Giuliano de Paula,br BRA,"FW,MF",24.0,35,35,3071.0,34.1,6.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,0.18,0.21,0.38,0.18,0.38,Matches
Walace,br BRA,MF,19.0,34,34,2971.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches
Marcelo Oliveira,br BRA,"DF,MF",27.0,33,33,2924.0,32.5,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches
Rafael Galhardo,br BRA,DF,23.0,33,33,2866.0,31.8,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches
Luan Vieira,br BRA,"FW,MF",21.0,33,33,2767.0,30.7,10.0,7.0,17.0,8.0,2.0,2.0,5.0,0.0,0.33,0.23,0.55,0.26,0.49,Matches
Pedro Geromel,br BRA,DF,29.0,31,31,2739.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas dos Santos,br BRA,MF,32.0,31,30,2369.0,26.3,5.0,5.0,10.0,4.0,1.0,3.0,6.0,0.0,0.19,0.19,0.38,0.15,0.34,Matches
Pedro Rocha Neves,br BRA,"FW,MF",20.0,34,25,1972.0,21.9,5.0,1.0,6.0,5.0,0.0,0.0,3.0,1.0,0.23,0.05,0.27,0.23,0.27,Matches
Marcelo Grohe,br BRA,GK,28.0,23,23,1961.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maicon Souza,br BRA,MF,29.0,23,23,1898.0,21.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches
Frickson Erazo,ec ECU,DF,26.0,23,22,1987.0,22.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches
Tiago Machowski,br BRA,GK,21.0,12,11,1040.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rhodolfo,br BRA,DF,28.0,11,11,983.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Edinho Campos,br BRA,MF,32.0,19,10,1079.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches
Bobô,br BRA,FW,30.0,20,9,871.0,9.7,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,0.52,0.31,0.83,0.52,0.83,Matches
Bressan,br BRA,DF,22.0,9,9,810.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Everton Soares,br BRA,"FW,MF",18.0,14,6,623.0,6.9,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.58,0.14,0.72,0.58,0.72,Matches
Fernandinho,br BRA,"FW,MF",29.0,16,6,590.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Marcelo Hermes,br BRA,"DF,MF",19.0,7,6,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuri Mamute,br BRA,FW,19.0,15,4,632.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches
Bruno Grassi,br BRA,GK,27.0,5,4,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramiro Benetti,br BRA,"DF,MF",21.0,5,4,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Thyere,br BRA,DF,21.0,4,3,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Ramon,br BRA,DF,20.0,6,3,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moisés Wolschick,br BRA,MF,20.0,8,3,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,24.0,6,1,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maxi Rodríguez,uy URU,"FW,MF",24.0,9,1,186.0,2.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.48,0.48,0.97,0.48,0.97,Matches
William Schuster,br BRA,MF,27.0,5,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Rodríguez,ar ARG,"DF,MF",28.0,2,1,107.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.84,0.84,Matches
Lincoln,br BRA,MF,16.0,2,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Tavares,br BRA,"DF,MF",18.0,2,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Araujo,br BRA,MF,19.0,1,1,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Braian Rodríguez,uy URU,FW,28.0,14,0,245.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches
Victor Rangel,br BRA,FW,24.0,6,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Balbino,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Wesley Claudio Campos,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Costa,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Denilson,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Jardim,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Arthur Melo,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Kaio Mendes,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Teixeira da Silva,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Tilica,br BRA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Felipe Tontini,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.4,38,418,3420.0,38.0,50.0,36.0,86.0,47.0,3.0,5.0,97.0,2.0,1.32,0.95,2.26,1.24,2.18,
Opponent Total,,,26.3,38,418,3420.0,38.0,31.0,20.0,51.0,27.0,4.0,4.0,109.0,7.0,0.82,0.53,1.34,0.71,1.24,
