Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Walter Kannemann,ar ARG,DF,27.0,17,1530.0,90.0,44.7,17.0,17,90.0,17.0,0,,1,1.94,36.0,17.0,19.0,1.12,0.83,28.4,18.6,9.8,0.58,0.34,Matches
Léo Moura,br BRA,DF,40.0,19,1478.0,78.0,43.2,16.4,17,84.0,10.0,2,23.0,12,1.79,27.0,20.0,7.0,0.43,-0.41,27.4,19.6,7.7,0.47,0.15,Matches
Juninho Capixaba,br BRA,DF,21.0,17,1467.0,86.0,42.9,16.3,16,89.0,14.0,1,45.0,19,1.35,18.0,17.0,1.0,0.06,-1.04,20.4,16.0,4.3,0.27,-0.21,Matches
Luciano,br BRA,"FW,MF",25.0,19,1232.0,65.0,36.0,13.7,16,74.0,3.0,3,15.0,5,2.0,23.0,12.0,11.0,0.8,0.23,17.3,15.1,2.2,0.16,-0.35,Matches
Luan Vieira,br BRA,MF,25.0,20,1312.0,66.0,38.4,14.6,15,80.0,4.0,5,21.0,0,1.6,22.0,11.0,11.0,0.75,0.16,21.8,16.9,4.9,0.34,-0.08,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,16,1173.0,73.0,34.3,13.0,15,76.0,7.0,1,26.0,14,2.06,23.0,10.0,13.0,1.0,0.52,15.3,16.0,-0.7,-0.05,-0.67,Matches
Maicon Souza,br BRA,MF,33.0,15,1163.0,78.0,34.0,12.9,15,78.0,6.0,0,,9,1.93,22.0,12.0,10.0,0.77,0.18,22.6,13.5,9.1,0.7,0.48,Matches
Pepê,br BRA,"FW,MF",21.0,32,1696.0,53.0,49.6,18.8,14,91.0,14.0,18,23.0,6,1.72,37.0,20.0,17.0,0.9,0.48,32.7,23.7,9.0,0.48,0.19,Matches
Thaciano,br BRA,"MF,FW",23.0,22,1323.0,60.0,38.7,14.7,13,85.0,11.0,9,24.0,6,1.64,17.0,17.0,0.0,0.0,-1.07,18.1,17.1,1.0,0.07,-0.52,Matches
Rômulo,br BRA,MF,28.0,14,975.0,70.0,28.5,10.8,11,84.0,9.0,3,19.0,19,1.79,15.0,13.0,2.0,0.18,-0.66,13.9,10.1,3.9,0.36,-0.04,Matches
Paulo Miranda,br BRA,DF,30.0,12,946.0,79.0,27.7,10.5,10,90.0,10.0,2,23.0,16,1.58,15.0,11.0,4.0,0.38,-0.38,13.0,11.7,1.3,0.13,-0.36,Matches
André,br BRA,FW,28.0,17,894.0,53.0,26.1,9.9,10,77.0,5.0,7,18.0,14,1.29,17.0,19.0,-2.0,-0.2,-1.16,17.6,12.5,5.1,0.51,0.17,Matches
Jean Pyerre,br BRA,MF,20.0,10,809.0,81.0,23.7,9.0,10,81.0,6.0,0,,2,1.9,17.0,11.0,6.0,0.67,0.01,12.9,10.6,2.3,0.26,-0.17,Matches
Leonardo Gomes,br BRA,DF,22.0,9,810.0,90.0,23.7,9.0,9,90.0,9.0,0,,3,1.33,9.0,9.0,0.0,0.0,-0.86,11.6,6.8,4.9,0.54,0.2,Matches
Júlio César,br BRA,GK,32.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,20,0.88,10.0,13.0,-3.0,-0.37,-1.31,10.1,11.9,-1.8,-0.23,-0.77,Matches
Rodrigues,br BRA,DF,21.0,8,602.0,75.0,17.6,6.7,7,83.0,5.0,1,21.0,18,1.88,7.0,7.0,0.0,0.0,-0.8,9.5,6.8,2.6,0.39,0.01,Matches
Darlan Mendes,br BRA,MF,20.0,13,601.0,46.0,17.6,6.7,6,78.0,3.0,7,19.0,14,1.46,7.0,9.0,-2.0,-0.3,-1.16,9.0,7.0,2.0,0.3,-0.11,Matches
Felipe Vizeu,br BRA,FW,21.0,11,388.0,35.0,11.3,4.3,4,67.0,0.0,7,17.0,3,1.27,4.0,2.0,2.0,0.46,-0.22,6.9,2.5,4.4,1.02,0.72,Matches
Walter Montoya,ar ARG,FW,25.0,3,215.0,72.0,6.3,2.4,3,72.0,1.0,0,,5,0.67,1.0,2.0,-1.0,-0.42,-1.15,1.2,2.8,-1.6,-0.68,-1.13,Matches
Phelipe Megiolaro,br BRA,GK,19.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,11,0.0,3.0,5.0,-2.0,-1.0,-1.75,4.0,2.2,1.8,0.89,0.53,Matches
Patrick,br BRA,"MF,FW",20.0,18,348.0,19.0,10.2,3.9,1,81.0,0.0,17,16.0,11,1.67,10.0,7.0,3.0,0.78,0.13,7.6,5.9,1.7,0.44,0.06,Matches
Ferreira,br BRA,"FW,MF",21.0,4,150.0,38.0,4.4,1.7,1,93.0,1.0,3,19.0,6,1.5,5.0,3.0,2.0,1.2,0.57,4.2,1.6,2.6,1.55,1.22,Matches
Isaque,br BRA,"FW,MF",21.0,2,102.0,51.0,3.0,1.1,1,91.0,1.0,1,11.0,3,1.5,3.0,3.0,0.0,0.0,-0.68,3.3,1.1,2.2,1.94,1.6,Matches
Felipe Albuquerque,br BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,2.0,3.0,-1.0,-1.0,-1.7,2.4,1.1,1.4,1.36,1.0,Matches
Ruan,br BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,1,0.0,2.0,3.0,-1.0,-1.0,-1.7,2.4,1.1,1.4,1.36,1.0,Matches
Matheus Frizzo,br BRA,MF,20.0,1,82.0,82.0,2.4,0.9,1,82.0,0.0,0,,3,0.0,2.0,3.0,-1.0,-1.1,-1.8,1.7,1.0,0.7,0.76,0.38,Matches
Marinho,br BRA,"MF,FW",28.0,2,49.0,25.0,1.4,0.5,0,,0.0,2,24.0,3,0.0,1.0,2.0,-1.0,-1.84,-2.53,1.8,1.0,0.7,1.32,0.95,Matches
Gui Azevedo,br BRA,FW,17.0,2,29.0,15.0,0.8,0.3,0,,0.0,2,14.0,5,0.0,0.0,0.0,0.0,0.0,-0.66,1.1,0.3,0.8,2.43,2.06,Matches
Da Silva,br BRA,FW,19.0,3,29.0,10.0,0.8,0.3,0,,0.0,3,9.0,10,1.33,1.0,1.0,0.0,0.0,-0.66,0.5,0.3,0.2,0.67,0.29,Matches
Emanuel,br BRA,DF,19.0,1,20.0,20.0,0.6,0.2,0,,0.0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,-0.66,1.0,0.2,0.8,3.62,3.26,Matches
Jhonata Robert,br BRA,MF,19.0,1,8.0,8.0,0.2,0.1,0,,0.0,1,7.0,1,0.0,0.0,0.0,0.0,0.0,-0.66,0.7,0.0,0.7,7.49,7.12,Matches
Lucas Araujo,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Brenno,br BRA,GK,19.0,0,,,,,0,,0.0,0,,11,,,,,,,,,,,,Matches
Léo Chú,br BRA,"FW,MF",18.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Vinícius Machado,br BRA,GK,18.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Jhonata Varela,br BRA,MF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Vico,br BRA,MF,20.0,0,,,,,0,,0.0,0,,10,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,84.0,,112,20.0,302,1.71,64.0,39.0,25.0,0.66,,57.0,42.4,14.6,0.39,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,84.0,,114,24.0,317,1.08,39.0,64.0,-25.0,-0.66,,42.4,57.0,-14.6,-0.39,,
