Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Pedro,br BRA,DF,27.0,30.6,1142,1448,78.9,17599,7481,619,701,88.3,446,562,79.4,56,126,44.4,4,2.3,3.0,1.7,26,90,23,6,120,Matches
Reinaldo,br BRA,DF,34.0,28.1,1098,1459,75.3,20428,8370,455,520,87.5,491,612,80.2,125,251,49.8,2,2.7,2.3,-0.7,35,120,21,6,128,Matches
Agustín Marchesín,ar ARG,GK,35.0,27.5,521,822,63.4,15569,11954,99,99,100.0,211,216,97.7,206,494,41.7,0,0.0,0.0,0.0,0,7,0,0,1,Matches
Dodi,br BRA,MF,27.0,26.7,670,769,87.1,10858,3456,312,352,88.6,306,338,90.5,31,44,70.5,2,1.1,1.1,0.9,8,67,8,2,79,Matches
Mathías Villasanti,py PAR,MF,27.0,26.0,1138,1311,86.8,18990,5293,489,556,87.9,544,599,90.8,69,89,77.5,1,1.6,1.8,-0.6,17,95,22,0,120,Matches
Franco Cristaldo,ar ARG,"MF,FW",27.0,23.7,921,1208,76.2,15382,5152,470,530,88.7,319,396,80.6,99,207,47.8,2,5.5,6.1,-3.5,69,113,34,6,157,Matches
Yeferson Soteldo,ve VEN,"FW,MF",26.0,18.6,493,647,76.2,7501,2248,265,312,84.9,180,240,75.0,25,42,59.5,2,4.6,4.6,-2.6,49,33,37,7,79,Matches
Rodrigo Ely,br BRA,DF,30.0,18.4,634,787,80.6,12584,4356,190,225,84.4,381,424,89.9,58,122,47.5,0,0.2,0.3,-0.2,4,25,3,1,37,Matches
Martin Braithwaite,dk DEN,FW,32.0,16.2,231,313,73.8,2939,525,147,183,80.3,64,89,71.9,5,11,45.5,2,1.4,1.6,0.6,13,12,11,0,31,Matches
Edenílson,br BRA,"MF,FW",34.0,14.8,372,490,75.9,5214,1687,225,267,84.3,107,137,78.1,19,35,54.3,1,0.9,1.6,0.1,13,41,13,4,50,Matches
Gustavo Martins Santos,br BRA,DF,21.0,15.3,684,792,86.4,13173,4746,221,236,93.6,398,443,89.8,60,99,60.6,0,0.0,0.1,0.0,0,35,0,0,45,Matches
Cristian Pavón,ar ARG,"FW,MF",28.0,12.1,337,483,69.8,5598,1478,177,217,81.6,123,177,69.5,30,61,49.2,3,2.3,2.2,0.7,18,27,22,4,43,Matches
