Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Paulo Victor Vidotti,br BRA,GK,32.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Everton Soares,br BRA,"FW,MF",22.0,25.4,11,82,31,37.8,3.23,1.22,0.12,0.32,19.9,3,1,1,8.6,7.8,0.09,2.4,2.2,Matches
Diego Tardelli,br BRA,FW,33.0,21.6,4,36,19,52.8,1.67,0.88,0.11,0.21,17.4,0,0,1,5.4,4.6,0.13,-1.4,-0.6,Matches
Alisson,br BRA,FW,25.0,19.2,4,40,17,42.5,2.08,0.89,0.1,0.24,19.8,6,0,0,2.6,2.6,0.06,1.4,1.4,Matches
Bruno Cortez,br BRA,DF,31.0,20.1,1,3,2,66.7,0.15,0.1,0.33,0.5,17.6,0,0,0,0.1,0.1,0.05,0.9,0.9,Matches
Matheus Henrique,br BRA,MF,21.0,19.6,0,14,5,35.7,0.71,0.26,0.0,0.0,25.6,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Pedro Geromel,br BRA,DF,33.0,19.6,3,12,4,33.3,0.61,0.2,0.25,0.75,12.6,0,0,0,1.2,1.2,0.1,1.8,1.8,Matches
Michel,br BRA,"MF,DF",28.0,18.9,0,16,5,31.3,0.85,0.26,0.0,0.0,23.7,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
David Braz,br BRA,DF,31.0,17.4,2,19,6,31.6,1.09,0.34,0.11,0.33,22.5,2,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Walter Kannemann,ar ARG,DF,27.0,17.0,1,5,1,20.0,0.29,0.06,0.2,1.0,9.4,0,0,0,1.0,1.0,0.21,0.0,0.0,Matches
Léo Moura,br BRA,DF,40.0,16.4,0,2,0,0.0,0.12,0.0,0.0,,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Juninho Capixaba,br BRA,DF,21.0,16.3,0,6,2,33.3,0.37,0.12,0.0,0.0,21.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Luciano,br BRA,"FW,MF",25.0,13.7,5,28,10,35.7,2.05,0.73,0.11,0.3,19.9,4,2,2,3.7,2.2,0.08,1.3,0.8,Matches
Luan Vieira,br BRA,MF,25.0,14.6,4,43,14,32.6,2.95,0.96,0.09,0.29,21.8,8,0,0,3.0,3.0,0.07,1.0,1.0,Matches
Rafael Galhardo,br BRA,"DF,FW",27.0,13.0,2,12,3,25.0,0.92,0.23,0.08,0.33,29.3,6,1,1,1.3,0.5,0.04,0.7,0.5,Matches
Maicon Souza,br BRA,MF,33.0,12.9,3,15,4,26.7,1.16,0.31,0.07,0.25,28.0,1,2,2,2.5,0.9,0.06,0.5,0.1,Matches
